ts,programs_running,programs_idle,programs_marked,programs_paused,holds_reasoning,holds_paused,holds_new,releases_reasoning,releases_paused,releases_new,pauses_total,resumes_total,rebinds_total,starvation_promotions_total,pod_utilization,fc_queue_size,fc_queue_wait_sum,fc_queue_wait_count
1789796085.0,,,,,,,,,,,,,,,,,,
1789796087.1,,,,,,,,,,,,,,,,,,
1789796089.2,,,,,,,,,,,,,,,,,,
1789796091.2,,,,,,,,,,,,,,,,,,
1789796093.3,,,,,,,,,,,,,,,,,,
1789796095.4,,,,,,,,,,,,,,,,,,
1789796097.4,,,,,,,,,,,,,,,,,,
1789796099.5,,,,,,,,,,,,,,,,,,
1789796101.6,,,,,,,,,,,,,,,,,,
1789796103.6,,,,,,,,,,,,,,,,,,
1789796105.7,,,,,,,,,,,,,,,,,,
1789796107.8,,,,,,,,,,,,,,,,,,
1789796109.8,,,,,,,,,,,,,,,,,,
1789796111.9,,,,,,,,,,,,,,,,,,
1789796114.0,,,,,,,,,,,,,,,,,,
1789796116.1,,,,,,,,,,,,,,,,,,
1789796118.1,,,,,,,,,,,,,,,,,,
1789796120.2,,,,,,,,,,,,,,,,,,
1789796122.3,,,,,,,,,,,,,,,,,,
1789796124.3,,,,,,,,,,,,,,,,,,
1789796126.4,,,,,,,,,,,,,,,,,,
1789796128.4,,,,,,,,,,,,,,,,,,
1789796130.5,,,,,,,,,,,,,,,,,,
1789796132.6,,,,,,,,,,,,,,,,,,
1789796134.6,,,,,,,,,,,,,,,,,,
1789796136.7,,,,,,,,,,,,,,,,,,
1789796138.8,,,,,,,,,,,,,,,,,,
1789796140.8,,,,,,,,,,,,,,,,,,
1789796142.9,,,,,,,,,,,,,,,,,,
1789796145.0,,,,,,,,,,,,,,,,,,
1789796147.0,,,,,,,,,,,,,,,,,,
1789796149.1,,,,,,,,,,,,,,,,,,
1789796151.1,,,,,,,,,,,,,,,,,,
1789796153.2,,,,,,,,,,,,,,,,,,
1789796155.3,,,,,,,,,,,,,,,,,,
1789796157.4,,,,,,,,,,,,,,,,,,
1789796159.4,,,,,,,,,,,,,,,,,,
1789796161.5,,,,,,,,,,,,,,,,,,
1789796163.5,,,,,,,,,,,,,,,,,,
1789796165.6,,,,,,,,,,,,,,,,,,
1789796167.7,,,,,,,,,,,,,,,,,,
1789796169.8,,,,,,,,,,,,,,,,,,
1789796171.8,,,,,,,,,,,,,,,,,,
1789796173.9,,,,,,,,,,,,,,,,,,
1789796176.0,,,,,,,,,,,,,,,,,,
1789796178.0,,,,,,,,,,,,,,,,,,
1789796180.1,,,,,,,,,,,,,,,,,,
1789796182.2,,,,,,,,,,,,,,,,,,
1789796184.2,,,,,,,,,,,,,,,,,,
1789796186.3,,,,,,,,,,,,,,,,,,
1789796188.4,,,,,,,,,,,,,,,,,,
1789796190.4,,,,,,,,,,,,,,,,,,
1789796192.5,,,,,,,,,,,,,,,,,,
1789796194.5,,,,,,,,,,,,,,,,,,
1789796196.6,,,,,,,,,,,,,,,,,,
1789796198.7,,,,,,,,,,,,,,,,,,
1789796200.7,,,,,,,,,,,,,,,,,,
1789796202.8,,,,,,,,,,,,,,,,,,
1789796204.9,,,,,,,,,,,,,,,,,,
1789796206.9,,,,,,,,,,,,,,,,,,
