ts,programs_count,reasoning_count,acting_count,paused_count
1789513021.5,0,0,0,0
1789513023.5,1,1,0,0
1789513025.5,16,16,0,0
1789513027.6,33,33,0,0
1789513029.6,49,49,0,0
1789513031.6,65,65,0,0
1789513033.7,80,80,0,0
1789513035.7,80,80,0,0
1789513037.7,80,80,0,0
1789513039.7,80,80,0,0
1789513041.7,80,80,0,0
1789513043.8,80,80,0,0
1789513045.8,80,80,0,0
1789513047.8,80,80,0,0
1789513049.8,80,80,0,0
1789513051.8,80,80,0,0
1789513053.9,80,80,0,0
1789513055.9,80,79,1,0
1789513057.9,80,80,0,0
1789513059.9,80,80,0,0
1789513061.9,80,80,0,0
1789513064.0,80,80,0,0
1789513066.0,80,80,0,0
1789513068.0,80,80,0,0
1789513070.0,80,80,0,0
1789513072.1,80,80,0,0
1789513074.1,80,80,0,0
1789513076.1,80,80,0,0
1789513078.1,80,80,0,0
1789513080.1,80,80,0,0
1789513082.2,80,80,0,0
1789513084.2,80,80,0,0
1789513086.2,80,79,1,0
1789513088.2,80,80,0,0
1789513090.2,80,80,0,0
1789513092.2,80,80,0,0
1789513094.3,80,80,0,0
1789513096.3,80,80,0,0
1789513098.3,80,80,0,0
1789513100.3,80,80,0,0
1789513102.4,80,80,0,0
1789513104.4,80,80,0,0
1789513106.4,80,80,0,0
1789513108.4,80,80,0,0
1789513110.4,80,80,0,0
1789513112.5,80,80,0,0
1789513114.5,80,79,1,0
1789513116.5,80,80,0,0
1789513118.5,80,79,1,0
1789513120.5,80,80,0,0
1789513122.6,80,80,0,0
1789513124.6,80,80,0,0
1789513126.6,80,80,0,0
1789513128.6,80,80,0,0
1789513130.6,80,80,0,0
1789513132.7,80,80,0,0
1789513134.7,80,80,0,0
1789513136.7,80,79,1,0
1789513138.7,80,80,0,0
1789513140.7,80,80,0,0
1789513142.8,80,80,0,0
1789513144.8,80,80,0,0
1789513146.8,80,80,0,0
1789513148.8,80,80,0,0
1789513150.9,80,80,0,0
1789513152.9,80,80,0,0
1789513154.9,80,79,1,0
1789513156.9,80,79,1,0
1789513158.9,80,80,0,0
1789513161.0,80,80,0,0
1789513163.0,80,80,0,0
1789513165.0,80,80,0,0
1789513167.0,80,80,0,0
1789513169.0,80,80,0,0
1789513171.1,80,80,0,0
1789513173.1,80,80,0,0
1789513175.1,80,79,1,0
1789513177.1,80,80,0,0
1789513179.1,80,80,0,0
1789513181.2,80,78,2,0
1789513183.2,80,80,0,0
1789513185.2,80,80,0,0
1789513187.2,80,80,0,0
1789513189.2,80,80,0,0
1789513191.3,80,80,0,0
1789513193.3,80,80,0,0
1789513195.3,80,79,1,0
1789513197.3,80,80,0,0
1789513199.3,80,80,0,0
1789513201.4,80,80,0,0
1789513203.4,80,80,0,0
1789513205.4,80,80,0,0
1789513207.4,80,79,1,0
1789513209.5,80,80,0,0
1789513211.5,80,79,1,0
1789513213.5,80,80,0,0
1789513215.5,80,80,0,0
1789513217.5,80,80,0,0
1789513219.6,80,80,0,0
1789513221.6,80,80,0,0
1789513223.6,80,80,0,0
1789513225.6,80,80,0,0
1789513227.6,80,80,0,0
1789513229.7,80,80,0,0
1789513231.7,80,80,0,0
1789513233.7,80,80,0,0
1789513235.7,80,80,0,0
1789513237.8,80,80,0,0
1789513239.8,80,80,0,0
1789513241.8,80,79,1,0
1789513243.8,80,80,0,0
1789513245.8,80,79,1,0
1789513247.9,80,80,0,0
1789513249.9,80,80,0,0
1789513251.9,80,78,2,0
1789513253.9,80,80,0,0
1789513255.9,80,80,0,0
1789513258.0,80,80,0,0
1789513260.0,80,79,1,0
1789513262.0,80,80,0,0
1789513264.0,80,80,0,0
1789513266.1,80,79,1,0
1789513268.1,80,80,0,0
1789513270.1,80,80,0,0
1789513272.1,80,79,1,0
1789513274.1,80,79,1,0
1789513276.2,80,80,0,0
1789513278.2,80,80,0,0
1789513280.2,80,80,0,0
1789513282.2,80,80,0,0
1789513284.2,80,80,0,0
1789513286.3,80,80,0,0
1789513288.3,80,80,0,0
1789513290.3,80,80,0,0
1789513292.3,80,79,1,0
1789513294.3,80,80,0,0
1789513296.4,80,80,0,0
1789513298.4,80,80,0,0
1789513300.4,80,80,0,0
1789513302.4,80,80,0,0
1789513304.5,80,80,0,0
1789513306.5,80,80,0,0
1789513308.5,80,80,0,0
1789513310.5,80,80,0,0
1789513312.5,80,80,0,0
1789513314.6,80,80,0,0
1789513316.6,80,80,0,0
1789513318.6,80,80,0,0
1789513320.6,80,80,0,0
1789513322.6,80,80,0,0
1789513324.7,80,80,0,0
1789513326.7,80,80,0,0
1789513328.7,80,80,0,0
1789513330.7,80,80,0,0
1789513332.8,80,80,0,0
1789513334.8,80,80,0,0
1789513336.8,79,79,0,0
1789513338.8,79,79,0,0
1789513340.8,79,79,0,0
1789513342.9,78,78,0,0
1789513344.9,78,77,1,0
1789513346.9,77,77,0,0
1789513348.9,75,75,0,0
1789513350.9,74,74,0,0
1789513353.0,72,72,0,0
1789513355.0,72,72,0,0
1789513357.0,72,72,0,0
1789513359.0,71,71,0,0
1789513361.1,71,70,1,0
1789513363.1,68,68,0,0
1789513365.1,68,68,0,0
1789513367.1,65,65,0,0
1789513369.1,65,65,0,0
1789513371.2,64,64,0,0
1789513373.2,63,63,0,0
1789513375.2,63,63,0,0
1789513377.2,63,62,1,0
1789513379.2,60,60,0,0
1789513381.3,60,59,1,0
1789513383.3,58,58,0,0
1789513385.3,58,58,0,0
1789513387.3,57,56,1,0
1789513389.4,55,55,0,0
1789513391.4,53,53,0,0
1789513393.4,53,53,0,0
