ts,backend,kv_cache_usage_perc,interval_hit_rate,interval_queries,interval_hits,cum_prefix_cache_queries,cum_prefix_cache_hits,num_requests_running,num_requests_waiting,num_preemptions,active_program_tokens,reasoning_program_tokens,acting_program_tokens,capacity_overflow
1789513021.5,http://10.100.3.5:8000,0.0,,0,0,28402191,11238880,0,0,0,0,0,0,0
1789513023.5,http://10.100.3.5:8000,0.0,,0,0,28402191,11238880,0,0,0,0,0,0,0
1789513025.5,http://10.100.3.5:8000,0.0,,0,0,28402191,11238880,0,0,0,829446,829446,0,0
1789513027.6,http://10.100.3.5:8000,0.0549,0.0,183660,0,28585851,11238880,3,20,0,1658624,1658624,0,0
1789513029.6,http://10.100.3.5:8000,0.0549,,0,0,28585851,11238880,3,20,0,2487958,2487958,0,255718
1789513031.6,http://10.100.3.5:8000,0.0549,,0,0,28585851,11238880,3,20,0,3317268,3317268,0,1086628
1789513033.7,http://10.100.3.5:8000,0.1318,0.0,122661,0,28708512,11238880,5,59,0,4146636,4146636,0,1917596
1789513035.7,http://10.100.3.5:8000,0.1318,,0,0,28708512,11238880,5,59,0,4165599,4165599,0,1936559
1789513037.7,http://10.100.3.5:8000,0.154,0.0,183299,0,28891811,11238880,6,74,0,4165599,4165599,0,1936559
1789513039.7,http://10.100.3.5:8000,0.154,,0,0,28891811,11238880,6,74,0,4175086,4175086,0,1946046
1789513041.7,http://10.100.3.5:8000,0.154,,0,0,28891811,11238880,6,74,0,4184578,4184578,0,1955538
1789513043.8,http://10.100.3.5:8000,0.1651,0.0,183908,0,29075719,11238880,7,73,0,4203534,4203534,0,1974494
1789513045.8,http://10.100.3.5:8000,0.1651,,0,0,29075719,11238880,7,73,0,4212950,4212950,0,1983910
1789513047.8,http://10.100.3.5:8000,0.1326,0.0,122402,0,29198121,11238880,5,75,0,4222363,4222363,0,1993323
1789513049.8,http://10.100.3.5:8000,0.1326,,0,0,29198121,11238880,5,75,0,4231758,4231758,0,2002718
1789513051.8,http://10.100.3.5:8000,0.1326,,0,0,29198121,11238880,5,75,0,4231758,4231758,0,2002718
1789513053.9,http://10.100.3.5:8000,0.1511,0.0,183826,0,29381947,11238880,6,73,0,4250694,4250694,0,2021654
1789513055.9,http://10.100.3.5:8000,0.1511,,0,0,29381947,11238880,6,73,0,4250694,4250694,0,2021654
1789513057.9,http://10.100.3.5:8000,0.1657,0.0,183727,0,29565674,11238880,7,73,0,4260191,4260191,0,2031151
1789513059.9,http://10.100.3.5:8000,0.1657,,0,0,29565674,11238880,7,73,0,4279156,4279156,0,2050116
1789513061.9,http://10.100.3.5:8000,0.1657,,0,0,29565674,11238880,7,73,0,4288654,4288654,0,2059614
1789513064.0,http://10.100.3.5:8000,0.1605,0.0,122647,0,29688321,11238880,6,74,0,4298126,4298126,0,2069086
1789513066.0,http://10.100.3.5:8000,0.1605,,0,0,29688321,11238880,6,74,0,4307654,4307654,0,2078614
