ts,backend,kv_cache_usage_perc,interval_hit_rate,interval_queries,interval_hits,cum_prefix_cache_queries,cum_prefix_cache_hits,num_requests_running,num_requests_waiting,num_preemptions,active_program_tokens,reasoning_program_tokens,acting_program_tokens,capacity_overflow
1789523234.6,http://10.100.3.5:8000,0.1216,,0,0,133678317,33498256,5,29,0,2121712,2121712,0,0
1789523236.6,http://10.100.3.5:8000,0.1365,0.0,122299,0,133800616,33498256,5,31,0,2131114,2131114,0,0
1789523238.7,http://10.100.3.5:8000,0.1365,,0,0,133800616,33498256,5,31,0,2079313,2079313,0,0
1789523240.7,http://10.100.3.5:8000,0.155,0.0,183373,0,133983989,33498256,6,29,0,2201936,2201936,0,0
1789523242.7,http://10.100.3.5:8000,0.155,,0,0,133983989,33498256,6,29,0,2150109,2150109,0,0
1789523244.7,http://10.100.3.5:8000,0.155,,0,0,133983989,33498256,6,29,0,2098236,2098236,0,0
1789523246.7,http://10.100.3.5:8000,0.1736,0.0,183830,0,134167819,33498256,7,28,0,2117129,2117129,0,0
1789523248.8,http://10.100.3.5:8000,0.1736,,0,0,134167819,33498256,7,28,0,2013513,2013513,0,0
1789523250.8,http://10.100.3.5:8000,0.1338,0.0,122561,0,134290380,33498256,5,28,0,2197177,2197177,0,0
1789523252.8,http://10.100.3.5:8000,0.1338,,0,0,134290380,33498256,5,28,0,2197177,2197177,0,0
1789523254.8,http://10.100.3.5:8000,0.1338,,0,0,134290380,33498256,5,28,0,2197177,2197177,0,0
1789523256.8,http://10.100.3.5:8000,0.207,0.0,183571,0,134473951,33498256,8,28,0,2135842,2135842,0,0
1789523258.9,http://10.100.3.5:8000,0.207,,0,0,134473951,33498256,8,28,0,2074507,2074507,0,0
1789523260.9,http://10.100.3.5:8000,0.2218,0.0,183920,0,134657871,33498256,9,25,0,2135688,2135688,0,0
1789523262.9,http://10.100.3.5:8000,0.2218,,0,0,134657871,33498256,9,25,0,2013043,2013043,0,0
1789523264.9,http://10.100.3.5:8000,0.1855,0.0,122567,0,134780438,33498256,7,25,0,2197038,2197038,0,0
1789523267.0,http://10.100.3.5:8000,0.1855,,0,0,134780438,33498256,7,25,0,2135655,2135655,0,0
1789523269.0,http://10.100.3.5:8000,0.1855,,0,0,134780438,33498256,7,25,0,2074433,2074433,0,0
1789523271.0,http://10.100.3.5:8000,0.1765,0.0,183855,0,134964293,33498256,7,27,0,2197104,2197104,0,0
1789523273.0,http://10.100.3.5:8000,0.1765,,0,0,134964293,33498256,7,27,0,2197148,2197148,0,0
1789523275.0,http://10.100.3.5:8000,0.1638,0.0,122620,0,135086913,33498256,6,30,0,2197162,2197162,0,0
1789523277.1,http://10.100.3.5:8000,0.1638,,0,0,135086913,33498256,6,30,0,2197198,2197198,0,0
1789523279.1,http://10.100.3.5:8000,0.1638,,0,0,135086913,33498256,6,30,0,2197198,2197198,0,0
1789523281.1,http://10.100.3.5:8000,0.1859,0.0,183814,0,135270727,33498256,7,28,0,2197276,2197276,0,0
1789523283.1,http://10.100.3.5:8000,0.1859,,0,0,135270727,33498256,7,28,0,2197276,2197276,0,0
1789523285.1,http://10.100.3.5:8000,0.2591,0.0,183494,0,135454221,33498256,10,26,0,2197276,2197276,0,0
1789523287.2,http://10.100.3.5:8000,0.2591,,0,0,135454221,33498256,10,26,0,2197276,2197276,0,0
1789523289.2,http://10.100.3.5:8000,0.2591,,0,0,135454221,33498256,10,26,0,2197322,2197322,0,0
1789523291.2,http://10.100.3.5:8000,0.2604,0.1707,183834,31376,135638055,33529632,10,25,0,2197383,2136074,61309,0
1789523293.2,http://10.100.3.5:8000,0.2604,,0,0,135638055,33529632,10,25,0,2197524,2197524,0,0
1789523295.2,http://10.100.3.5:8000,0.3231,0.5047,244948,123632,135883003,33653264,12,24,0,2197524,2197524,0,0
1789523297.3,http://10.100.3.5:8000,0.3231,,0,0,135883003,33653264,12,24,0,2197631,2197631,0,0
1789523299.3,http://10.100.3.5:8000,0.3231,,0,0,135883003,33653264,12,24,0,2197631,2197631,0,0
1789523301.3,http://10.100.3.5:8000,0.5598,0.7735,673334,520800,136556337,34174064,21,15,0,2197722,2136378,61344,0
1789523303.3,http://10.100.3.5:8000,0.5598,,0,0,136556337,34174064,21,15,0,2207473,2207473,0,0
1789523305.3,http://10.100.3.5:8000,0.4116,0.9577,1471968,1409728,138028305,35583792,15,0,0,2208682,919999,1288683,0
1789523307.4,http://10.100.3.5:8000,0.4116,,0,0,138028305,35583792,15,0,0,2209399,0,2209399,0
1789523309.4,http://10.100.3.5:8000,0.4116,,0,0,138028305,35583792,15,0,0,2209399,0,2209399,0
1789523311.4,http://10.100.3.5:8000,0.0,0.9994,613535,613168,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523313.4,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523315.4,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523317.5,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523319.5,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523321.5,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523323.5,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523325.6,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523327.6,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523329.6,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523331.6,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523333.6,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523335.7,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523337.7,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523339.7,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523341.7,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523343.7,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523345.8,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523347.8,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523349.8,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523351.8,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523353.8,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523355.9,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523357.9,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523359.9,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523361.9,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523363.9,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523366.0,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523368.0,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523370.0,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523372.0,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523374.1,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523376.1,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523378.1,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523380.1,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523382.1,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523384.2,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523386.2,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523388.2,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523390.2,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523392.2,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523394.3,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523396.3,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523398.3,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523400.3,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523402.4,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523404.4,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523406.4,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523408.4,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523410.4,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523412.5,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523414.5,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523416.5,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523418.5,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523420.5,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523422.6,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523424.6,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523426.6,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523428.6,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523430.6,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523432.7,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523434.7,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523436.7,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523438.7,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523440.7,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523442.8,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523444.8,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523446.8,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523448.8,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523450.8,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523452.9,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523454.9,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523456.9,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523458.9,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523461.0,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523463.0,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523465.0,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523467.0,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523469.0,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523471.1,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523473.1,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523475.1,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523477.1,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523479.1,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523481.2,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523483.2,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523485.2,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523487.2,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523489.3,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523491.3,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523493.3,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523495.3,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523497.3,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523499.4,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523501.4,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523503.4,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523505.4,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523507.4,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523509.5,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523511.5,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523513.5,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523515.5,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523517.6,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523519.6,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523521.6,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523523.6,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523525.6,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523527.7,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523529.7,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523531.7,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523533.7,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523535.7,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523537.8,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523539.8,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523541.8,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523543.8,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523545.8,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523547.9,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523549.9,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523551.9,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523553.9,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523556.0,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523558.0,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523560.0,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523562.0,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523564.0,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523566.1,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523568.1,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523570.1,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523572.1,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523574.1,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523576.2,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523578.2,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523580.2,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523582.2,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523584.2,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523586.3,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523588.3,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523590.3,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523592.3,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523594.4,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523596.4,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523598.4,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523600.4,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523602.4,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523604.5,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523606.5,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523608.5,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523610.5,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523612.5,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523614.6,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523616.6,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523618.6,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523620.6,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523622.7,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523624.7,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523626.7,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523628.7,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523630.7,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523632.8,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523634.8,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523636.8,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523638.8,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523640.8,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523642.9,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523644.9,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523646.9,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523648.9,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523650.9,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
1789523653.0,http://10.100.3.5:8000,0.0,,0,0,138641840,36196960,0,0,0,2209399,0,2209399,0
