ts,programs_count,reasoning_count,acting_count,paused_count
1789523157.8,0,0,0,0
1789523159.8,1,1,0,0
1789523161.8,16,16,0,0
1789523163.9,32,32,0,0
1789523165.9,49,49,0,6
1789523167.9,65,65,0,22
1789523170.0,80,80,0,37
1789523172.0,80,80,0,37
1789523174.0,80,80,0,37
1789523176.0,80,80,0,38
1789523178.0,80,80,0,38
1789523180.1,80,80,0,38
1789523182.1,80,80,0,38
1789523184.1,80,80,0,38
1789523186.1,80,80,0,38
1789523188.1,80,80,0,38
1789523190.2,80,80,0,39
1789523192.2,80,80,0,39
1789523194.2,80,80,0,40
1789523196.2,80,80,0,41
1789523198.2,80,80,0,42
1789523200.3,80,80,0,40
1789523202.3,80,80,0,41
1789523204.3,80,80,0,43
1789523206.3,80,80,0,40
1789523208.3,80,80,0,41
1789523210.4,80,80,0,41
1789523212.4,80,80,0,43
1789523214.4,80,80,0,43
1789523216.4,80,80,0,41
1789523218.5,80,80,0,42
1789523220.5,80,80,0,41
1789523222.5,80,79,1,43
1789523224.5,80,80,0,44
1789523226.5,80,80,0,42
1789523228.6,80,80,0,46
1789523230.6,80,80,0,42
1789523232.6,80,80,0,43
1789523234.6,80,80,0,44
1789523236.6,80,80,0,44
1789523238.7,80,80,0,45
1789523240.7,80,80,0,43
1789523242.7,80,80,0,44
1789523244.7,80,80,0,45
1789523246.7,80,80,0,45
1789523248.8,80,80,0,47
1789523250.8,80,80,0,44
1789523252.8,80,80,0,44
1789523254.8,80,80,0,44
1789523256.8,80,80,0,45
1789523258.9,80,80,0,46
1789523260.9,80,80,0,45
1789523262.9,80,80,0,47
1789523264.9,80,80,0,44
1789523267.0,80,80,0,45
1789523269.0,80,80,0,46
1789523271.0,80,80,0,44
1789523273.0,80,80,0,44
1789523275.0,80,80,0,44
1789523277.1,80,80,0,44
1789523279.1,80,80,0,44
1789523281.1,80,80,0,44
1789523283.1,80,80,0,44
1789523285.1,80,80,0,44
1789523287.2,80,80,0,44
1789523289.2,80,80,0,44
1789523291.2,80,79,1,44
1789523293.2,80,80,0,44
1789523295.2,80,80,0,44
1789523297.3,80,80,0,44
1789523299.3,80,80,0,44
1789523301.3,80,79,1,44
1789523303.3,80,80,0,44
1789523305.3,80,59,21,44
1789523307.4,80,44,36,44
1789523309.4,80,44,36,44
1789523311.4,80,44,36,44
1789523313.4,80,44,36,44
1789523315.4,80,44,36,44
1789523317.5,80,44,36,44
1789523319.5,80,44,36,44
1789523321.5,80,44,36,44
1789523323.5,80,44,36,44
1789523325.6,80,44,36,44
1789523327.6,80,44,36,44
1789523329.6,80,44,36,44
1789523331.6,80,44,36,44
1789523333.6,80,44,36,44
1789523335.7,80,44,36,44
1789523337.7,80,44,36,44
1789523339.7,80,44,36,44
1789523341.7,80,44,36,44
1789523343.7,80,44,36,44
1789523345.8,80,44,36,44
1789523347.8,80,44,36,44
1789523349.8,80,44,36,44
1789523351.8,80,44,36,44
1789523353.8,80,44,36,44
1789523355.9,80,44,36,44
1789523357.9,80,44,36,44
