ts,programs_running,programs_idle,programs_marked,programs_paused,holds_reasoning,holds_paused,holds_new,releases_reasoning,releases_paused,releases_new,pauses_total,resumes_total,rebinds_total,starvation_promotions_total,origin_waits_total,urgent_promotions_total,origin_wait_moves_total,pod_utilization,fc_queue_size,fc_queue_wait_sum,fc_queue_wait_count
1790016648.8,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016650.8,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016652.9,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016655.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016657.1,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016659.1,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016661.2,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016663.3,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016665.3,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016667.4,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016669.5,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016671.6,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016673.6,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016675.7,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016677.8,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016679.9,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016681.9,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016684.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016686.1,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016688.2,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016690.3,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016692.3,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016694.4,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016696.5,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016698.6,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016700.7,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016702.7,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016704.8,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016706.9,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016709.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016711.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016713.1,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016715.2,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016717.3,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016719.4,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016721.5,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016723.6,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016725.6,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016727.7,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016729.8,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016731.9,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016734.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016736.1,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016738.1,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016740.2,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016742.3,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016744.4,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016746.5,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016748.6,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016750.6,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016752.7,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016754.8,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016756.9,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016759.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016761.1,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016763.2,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016765.2,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016767.3,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016769.4,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016771.5,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016773.6,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016775.7,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016777.7,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016779.8,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016781.9,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016784.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016786.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016788.2,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016790.3,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016792.4,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016794.5,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016796.6,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016798.7,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016800.7,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016802.8,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016805.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016807.1,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1790016809.1,19.0,1.0,0.0,0.0,,,,11.0,,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06899071987984122,,0.007913154,60.0
1790016812.2,35.0,4.0,0.0,0.0,,,,17.0,,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10076395594178021,,0.015929566,112.0
1790016816.3,58.0,0.0,0.0,0.0,,,,35.0,,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15018685405714693,,0.026670276,186.0
1790016821.1,70.0,0.0,0.0,0.0,,,,50.0,,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2827866287594321,,0.036028218,240.0
1790016826.7,94.0,1.0,0.0,0.0,,,,54.0,,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2942620605800522,,0.046858034,298.0
1790016832.1,108.0,0.0,0.0,0.0,,,,91.0,,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4435571111826342,,0.063375284,398.0
1790016837.5,119.0,0.0,0.0,0.0,,,,94.0,,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44370015735078494,,0.069403722,426.0
1790016842.3,123.0,1.0,0.0,0.0,,,,108.0,,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.454727675857383,,0.076534264,464.0
1790016847.3,124.0,4.0,0.0,0.0,,,,119.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5381647176626256,,0.08164208,494.0
1790016852.3,120.0,8.0,0.0,0.0,,,,128.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5617597360798198,,0.0850455,512.0
1790016857.5,125.0,3.0,0.0,0.0,,,,153.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5818152558738333,,0.094304876,562.0
1790016862.9,123.0,5.0,0.0,0.0,,,,166.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5893126631620356,,0.098604936,588.0
1790016868.3,123.0,5.0,0.0,0.0,,,,194.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6077110825018774,,0.1088744,644.0
1790016873.5,121.0,7.0,0.0,0.0,,,,230.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6074147087222401,,0.123864638,716.0
1790016879.1,123.0,5.0,0.0,0.0,,,,269.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6086507170189178,,0.138768902,794.0
1790016884.6,117.0,11.0,0.0,0.0,,,,300.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6399049637020349,,0.1523682,856.0
1790016890.3,117.0,11.0,0.0,0.0,,,,335.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6491180309694954,,0.165722144,926.0
1790016896.2,125.0,3.0,0.0,0.0,,,,382.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6692866466402031,,0.182456468,1020.0
1790016901.7,118.0,10.0,0.0,0.0,,,,409.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.684214408325287,,0.195246068,1074.0
1790016907.7,118.0,10.0,0.0,0.0,,,,447.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6750165397131924,,0.210435272,1150.0
1790016913.6,119.0,9.0,0.0,0.0,,,,482.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7011671673282552,,0.22358872999999999,1220.0
1790016919.1,122.0,6.0,0.0,0.0,,,,511.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.683067356864428,,0.234011048,1278.0
1790016925.6,118.0,10.0,0.0,0.0,,,,545.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7030026284733397,,0.246650788,1346.0
1790016932.3,123.0,5.0,0.0,0.0,,,,581.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7006553302578408,,0.260361872,1418.0
1790016938.6,117.0,11.0,0.0,0.0,,,,609.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.726085362800844,,0.27037137,1474.0
1790016945.0,121.0,7.0,0.0,0.0,,,,636.0,1.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7387230447376891,,0.28182745,1530.0
1790016951.3,84.0,6.0,35.0,3.0,,1.0,,668.0,4.0,128.0,7.0,4.0,0.0,0.0,2.0,0.0,0.0,0.7032766512892036,,4.092201434000001,1600.0
1790016957.3,87.0,6.0,33.0,2.0,,1.0,,692.0,8.0,128.0,10.0,8.0,0.0,0.0,2.0,0.0,0.0,0.7363457962307335,,4.102900716000001,1656.0
1790016963.0,95.0,3.0,28.0,2.0,,2.0,,707.0,13.0,128.0,15.0,13.0,0.0,0.0,5.0,0.0,0.0,0.7474823874405464,,10.18612813,1696.0
1790016968.9,98.0,2.0,26.0,2.0,,2.0,,727.0,15.0,128.0,17.0,15.0,0.0,0.0,5.0,0.0,0.0,0.7555501913242499,2.0,10.194472308000002,1740.0
1790016974.7,99.0,3.0,25.0,1.0,,2.0,,746.0,17.0,128.0,18.0,17.0,0.0,0.0,6.0,0.0,0.0,0.7768099810463828,2.0,11.587424466000002,1782.0
1790016980.8,99.0,5.0,22.0,2.0,,3.0,,766.0,19.0,128.0,21.0,19.0,1.0,0.0,7.0,0.0,1.0,0.878380359761113,,27.59630251,1826.0
1790016986.6,103.0,5.0,20.0,0.0,,3.0,,788.0,23.0,128.0,23.0,23.0,1.0,0.0,7.0,0.0,1.0,0.8783875120695205,,27.606524846000003,1878.0
1790016993.0,102.0,6.0,19.0,1.0,,3.0,,809.0,24.0,128.0,25.0,24.0,1.0,0.0,7.0,0.0,1.0,0.8799873940564317,,27.615017410000004,1922.0
1790016999.3,84.0,4.0,39.0,1.0,,3.0,,828.0,25.0,128.0,26.0,25.0,1.0,0.0,7.0,0.0,1.0,0.8574875728641419,,27.622795848000003,1962.0
1790017005.8,89.0,4.0,33.0,2.0,,5.0,,846.0,30.0,128.0,32.0,30.0,1.0,0.0,11.0,0.0,1.0,0.8630315059185352,4.0,42.48461896,2008.0
1790017012.1,81.0,8.0,36.0,3.0,,8.0,,865.0,33.0,128.0,36.0,33.0,1.0,0.0,14.0,0.0,1.0,0.8747335765118192,2.0,55.747017888,2052.0
1790017018.3,96.0,0.0,30.0,2.0,,9.0,,890.0,40.0,128.0,42.0,40.0,1.0,0.0,17.0,0.0,1.0,0.8791809712834817,,65.143930254,2116.0
1790017024.7,87.0,10.0,29.0,2.0,,9.0,,908.0,41.0,128.0,43.0,41.0,1.0,0.0,17.0,0.0,1.0,0.8800830561813825,4.0,65.151602614,2154.0
1790017031.2,98.0,2.0,24.0,4.0,,12.0,,931.0,45.0,128.0,49.0,45.0,1.0,0.0,20.0,0.0,1.0,0.9279986052998606,6.0,95.495689476,2208.0
1790017036.7,99.0,4.0,22.0,3.0,,16.0,,939.0,49.0,128.0,52.0,49.0,2.0,0.0,24.0,0.0,2.0,0.9290397131924328,6.0,135.31554251400001,2232.0
1790017042.4,76.0,2.0,46.0,5.0,,20.0,,950.0,56.0,129.0,61.0,56.0,2.0,0.0,31.0,0.0,2.0,0.9406286879090227,6.0,172.486943926,2270.0
1790017048.3,62.0,1.0,62.0,4.0,,24.0,,960.0,61.0,129.0,65.0,61.0,2.0,0.0,35.0,0.0,2.0,0.9432844294245968,4.0,191.717576466,2300.0
1790017054.0,67.0,5.0,52.0,5.0,,31.0,,970.0,70.0,129.0,75.0,70.0,2.0,0.0,44.0,0.0,2.0,0.9830651217680506,,230.14410685000001,2338.0
1790017059.6,68.0,7.0,49.0,5.0,,31.0,,986.0,73.0,129.0,78.0,73.0,2.0,0.0,45.0,0.0,2.0,0.9890600972713943,4.0,231.75554713,2376.0
1790017065.3,76.0,3.0,45.0,5.0,,32.0,,1004.0,77.0,129.0,82.0,77.0,2.0,0.0,48.0,0.0,2.0,0.9926188177234202,8.0,241.375879562,2420.0
1790017071.0,79.0,4.0,42.0,4.0,,35.0,,1012.0,81.0,129.0,85.0,81.0,3.0,0.0,52.0,0.0,3.0,1.0182374924006723,4.0,284.14078073,2444.0
1790017076.6,88.0,2.0,36.0,3.0,,39.0,,1023.0,90.0,129.0,93.0,90.0,4.0,0.0,56.0,0.0,4.0,0.9945030039695312,4.0,315.443374904,2484.0
1790017082.3,69.0,7.0,51.0,2.0,,41.0,,1046.0,94.0,129.0,96.0,94.0,4.0,0.0,58.0,0.0,4.0,0.9659635053463506,,321.477464956,2538.0
1790017088.1,75.0,6.0,46.0,2.0,,42.0,,1060.0,99.0,129.0,101.0,99.0,4.0,0.0,59.0,0.0,4.0,0.979269481100025,2.0,326.940519896,2576.0
1790017093.9,80.0,0.0,44.0,5.0,,42.0,,1076.0,102.0,129.0,107.0,102.0,4.0,0.0,59.0,0.0,4.0,0.9799628079962808,6.0,326.948560776,2614.0
1790017099.8,59.0,3.0,63.0,4.0,,47.0,,1088.0,113.0,129.0,117.0,113.0,5.0,0.0,66.0,0.0,5.0,0.9667136036905911,2.0,364.24279122400003,2660.0
1790017105.7,38.0,3.0,81.0,7.0,,48.0,,1095.0,117.0,129.0,124.0,117.0,5.0,0.0,67.0,0.0,5.0,0.9650614204484498,6.0,372.00079865000004,2682.0
1790017111.5,48.0,1.0,73.0,7.0,,51.0,,1102.0,125.0,129.0,132.0,125.0,6.0,0.0,71.0,0.0,6.0,0.9880082609162107,10.0,395.39338060200004,2712.0
1790017117.4,53.0,0.0,68.0,8.0,,53.0,,1110.0,136.0,129.0,144.0,136.0,6.0,0.0,73.0,0.0,6.0,0.9684748596359475,8.0,415.475945098,2750.0
1790017123.2,45.0,1.0,78.0,5.0,,59.0,,1114.0,142.0,129.0,147.0,142.0,10.0,0.0,78.0,0.0,10.0,1.000172549440332,8.0,497.886689124,2770.0
1790017128.8,14.0,0.0,109.0,6.0,,62.0,,1119.0,146.0,129.0,152.0,146.0,10.0,0.0,81.0,0.0,10.0,1.0124794371133283,10.0,523.279820602,2788.0
1790017135.0,5.0,0.0,118.0,6.0,,67.0,,1122.0,152.0,129.0,158.0,152.0,10.0,0.0,86.0,0.0,10.0,0.9977416586203197,8.0,586.306719314,2806.0
1790017141.5,15.0,0.0,108.0,6.0,,71.0,,1125.0,163.0,129.0,167.0,163.0,10.0,0.0,89.0,0.0,10.0,0.9798161856739263,7.0,619.265752464,2833.0
1790017146.9,22.0,0.0,100.0,7.0,,76.0,,1126.0,169.0,129.0,176.0,169.0,11.0,0.0,93.0,0.0,10.0,1.0014250974502021,8.0,687.500061346,2848.0
1790017152.8,19.0,1.0,102.0,7.0,,80.0,,1128.0,176.0,129.0,183.0,176.0,11.0,0.0,97.0,0.0,10.0,1.0013982762936737,8.0,723.343586412,2866.0
1790017158.7,22.0,2.0,97.0,8.0,,89.0,,1131.0,189.0,129.0,197.0,189.0,11.0,0.0,107.0,0.0,10.0,0.9828751385759754,4.0,790.8364301720001,2898.0
1790017164.4,18.0,1.0,100.0,10.0,,94.0,,1135.0,197.0,129.0,207.0,197.0,11.0,0.0,111.0,0.0,10.0,0.9911579587311805,6.0,821.818084304,2914.0
1790017170.4,33.0,2.0,85.0,10.0,,99.0,,1137.0,213.0,130.0,223.0,213.0,12.0,0.0,117.0,0.0,11.0,0.9882402639201803,12.0,875.689687642,2952.0
1790017175.9,36.0,3.0,82.0,9.0,,102.0,,1139.0,217.0,130.0,226.0,217.0,13.0,0.0,120.0,0.0,12.0,0.9960675714336802,12.0,915.00269132,2964.0
1790017181.4,42.0,0.0,77.0,11.0,,107.0,,1142.0,223.0,130.0,234.0,223.0,16.0,0.0,124.0,0.0,15.0,1.003486750348675,14.0,998.636607326,2982.0
1790017186.9,31.0,1.0,87.0,11.0,,112.0,,1148.0,228.0,130.0,239.0,228.0,17.0,0.0,128.0,0.0,15.0,0.9850320065801237,16.0,1076.97462915,3004.0
1790017192.5,17.0,1.0,102.0,10.0,,118.0,,1151.0,237.0,130.0,247.0,237.0,18.0,0.0,134.0,0.0,16.0,1.0151928441154383,12.0,1156.093002328,3028.0
1790017198.1,19.0,1.0,99.0,11.0,,121.0,,1153.0,243.0,130.0,254.0,243.0,19.0,0.0,137.0,0.0,17.0,0.9820351893573651,10.0,1204.71525972,3044.0
1790017203.7,27.0,1.0,90.0,12.0,,129.0,,1153.0,252.0,130.0,264.0,252.0,21.0,0.0,145.0,0.0,19.0,0.9731350355827343,8.0,1286.809183934,3062.0
1790017209.1,33.0,0.0,85.0,12.0,,134.0,,1156.0,259.0,130.0,271.0,259.0,22.0,0.0,150.0,0.0,20.0,0.99346770732754,16.0,1360.02423057,3082.0
1790017214.5,44.0,1.0,74.0,11.0,,140.0,,1157.0,271.0,130.0,282.0,271.0,22.0,0.0,158.0,0.0,20.0,1.0134879125987912,16.0,1409.457525968,3108.0
1790017219.7,50.0,1.0,67.0,12.0,,145.0,,1160.0,278.0,130.0,290.0,278.0,23.0,0.0,163.0,0.0,21.0,0.9785292171798448,18.0,1472.540421288,3128.0
1790017225.3,55.0,1.0,63.0,11.0,,151.0,,1165.0,285.0,130.0,296.0,285.0,24.0,0.0,169.0,0.0,22.0,0.9837132997174838,16.0,1552.471857694,3152.0
1790017230.5,41.0,2.0,76.0,11.0,,154.0,,1168.0,290.0,130.0,301.0,290.0,25.0,0.0,172.0,0.0,23.0,0.9901718342094911,14.0,1593.49181988,3168.0
1790017235.9,14.0,0.0,102.0,14.0,,155.0,,1171.0,293.0,130.0,307.0,293.0,26.0,0.0,174.0,0.0,24.0,0.9836578693273254,20.0,1612.666518546,3180.0
1790017241.1,22.0,0.0,95.0,13.0,,162.0,,1172.0,301.0,130.0,314.0,301.0,28.0,0.0,182.0,0.0,26.0,1.014374798841326,18.0,1705.7961089780001,3198.0
1790017246.8,16.0,0.0,98.0,16.0,,169.0,,1173.0,309.0,130.0,325.0,309.0,29.0,0.0,188.0,0.0,27.0,0.9695311661838858,16.0,1790.753179548,3216.0
1790017252.6,11.0,0.0,104.0,15.0,,177.0,,1178.0,324.0,130.0,339.0,324.0,30.0,0.0,200.0,0.0,28.0,0.9944654543503916,22.0,1862.106975796,3256.0
1790017258.5,9.0,0.0,106.0,15.0,,184.0,,1179.0,332.0,130.0,347.0,332.0,31.0,0.0,206.0,0.0,29.0,0.9926898937882201,24.0,1923.632838148,3274.0
1790017263.7,11.0,0.0,103.0,16.0,,193.0,,1184.0,341.0,130.0,356.0,339.0,32.0,0.0,214.0,0.0,30.0,0.9748024174802418,18.0,2020.5630005,3300.0
1790017268.8,17.0,0.0,99.0,14.0,,196.0,,1184.0,345.0,130.0,359.0,345.0,32.0,0.0,215.0,0.0,30.0,0.9853319565139649,20.0,2046.881966718,3310.0
1790017274.1,13.0,0.0,101.0,16.0,,202.0,,1188.0,356.0,130.0,372.0,356.0,36.0,0.0,222.0,0.0,34.0,0.999324553874763,20.0,2156.50464376,3340.0
1790017279.5,23.0,0.0,91.0,16.0,,205.0,,1191.0,366.0,130.0,382.0,366.0,38.0,0.0,227.0,0.0,36.0,0.9995033615849516,26.0,2197.38190238,3366.0
1790017284.7,11.0,0.0,103.0,16.0,,209.0,,1192.0,370.0,130.0,386.0,370.0,38.0,0.0,230.0,0.0,36.0,0.9995529807245288,24.0,2239.46281169,3376.0
1790017290.1,17.0,0.0,96.0,17.0,,214.0,,1193.0,376.0,130.0,393.0,376.0,40.0,0.0,235.0,0.0,38.0,0.9994676000429138,22.0,2337.362500738,3390.0
