program_id,turn,status,latency_s,prompt_tokens,completion_tokens
bench-ab-20260915-154837-tr-s017,0,200,41.007,61376,38
bench-ab-20260915-154837-tr-s017,1,200,124.697,61443,39
bench-ab-20260915-154837-tr-s017,2,200,74.108,61511,34
bench-ab-20260915-154837-tr-s018,0,200,41.194,61145,32
bench-ab-20260915-154837-tr-s018,1,200,80.821,61206,67
bench-ab-20260915-154837-tr-s018,2,200,21.393,61302,55
bench-ab-20260915-154837-tr-s019,0,200,47.018,61296,49
bench-ab-20260915-154837-tr-s019,1,200,95.331,61374,61
bench-ab-20260915-154837-tr-s019,2,200,1.347,61464,55
bench-ab-20260915-154837-tr-s020,0,200,45.14,61351,34
bench-ab-20260915-154837-tr-s020,1,200,185.179,61414,65
bench-ab-20260915-154837-tr-s020,2,200,67.742,61508,80
bench-ab-20260915-154837-tr-s021,0,200,48.57,61176,41
bench-ab-20260915-154837-tr-s021,1,200,79.529,61246,63
bench-ab-20260915-154837-tr-s021,2,200,15.312,61338,80
bench-ab-20260915-154837-tr-s022,0,200,47.924,61133,30
bench-ab-20260915-154837-tr-s022,1,200,79.518,61192,53
bench-ab-20260915-154837-tr-s022,2,200,15.023,61274,37
bench-ab-20260915-154837-tr-s023,0,200,53.823,61230,48
bench-ab-20260915-154837-tr-s023,1,200,82.815,61307,80
bench-ab-20260915-154837-tr-s023,2,200,6.113,61417,54
bench-ab-20260915-154837-tr-s024,0,200,51.706,61146,33
bench-ab-20260915-154837-tr-s024,1,200,86.626,61208,80
bench-ab-20260915-154837-tr-s024,2,200,3.887,61318,38
bench-ab-20260915-154837-tr-s025,0,200,59.384,61200,56
bench-ab-20260915-154837-tr-s025,1,200,77.342,61285,59
bench-ab-20260915-154837-tr-s025,2,200,6.177,61373,80
bench-ab-20260915-154837-tr-s026,0,200,55.447,60923,34
bench-ab-20260915-154837-tr-s026,1,200,76.396,60986,48
bench-ab-20260915-154837-tr-s026,2,200,10.48,61063,52
bench-ab-20260915-154837-tr-s027,0,200,60.72,61251,47
bench-ab-20260915-154837-tr-s027,1,200,80.616,61327,47
bench-ab-20260915-154837-tr-s027,2,200,0.959,61403,27
bench-ab-20260915-154837-tr-s028,0,200,58.476,61163,31
bench-ab-20260915-154837-tr-s028,1,200,78.239,61223,52
bench-ab-20260915-154837-tr-s028,2,200,5.428,61304,55
bench-ab-20260915-154837-tr-s029,0,200,63.534,61335,44
bench-ab-20260915-154837-tr-s029,1,200,102.315,61408,30
bench-ab-20260915-154837-tr-s029,2,200,89.705,61467,80
bench-ab-20260915-154837-tr-s030,0,200,63.074,61216,36
bench-ab-20260915-154837-tr-s030,1,200,76.925,61281,51
bench-ab-20260915-154837-tr-s030,2,200,1.989,61361,60
bench-ab-20260915-154837-tr-s031,0,200,64.241,61328,33
bench-ab-20260915-154837-tr-s031,1,200,111.571,61390,56
bench-ab-20260915-154837-tr-s031,2,200,85.564,61475,66
bench-ab-20260915-154837-tr-s032,0,200,63.903,61192,25
bench-ab-20260915-154837-tr-s032,1,200,68.795,61246,39
bench-ab-20260915-154837-tr-s032,2,200,8.634,61314,42
bench-ab-20260915-154837-tr-s033,0,200,67.24,61314,30
bench-ab-20260915-154837-tr-s033,1,200,73.591,61373,49
bench-ab-20260915-154837-tr-s033,2,200,1.518,61451,80
bench-ab-20260915-154837-tr-s034,0,200,68.519,61117,29
bench-ab-20260915-154837-tr-s034,1,200,71.945,61175,51
bench-ab-20260915-154837-tr-s034,2,200,1.595,61255,68
bench-ab-20260915-154837-tr-s035,0,200,71.059,61247,31
bench-ab-20260915-154837-tr-s035,1,200,70.06,61307,75
bench-ab-20260915-154837-tr-s035,2,200,0.901,61411,55
bench-ab-20260915-154837-tr-s036,0,200,73.077,61080,33
bench-ab-20260915-154837-tr-s036,1,200,67.132,61142,51
bench-ab-20260915-154837-tr-s036,2,200,1.703,61222,80
bench-ab-20260915-154837-tr-s037,0,200,76.698,61049,40
bench-ab-20260915-154837-tr-s037,1,200,63.475,61118,36
bench-ab-20260915-154837-tr-s037,2,200,1.298,61183,47
bench-ab-20260915-154837-tr-s038,0,200,81.212,61161,51
bench-ab-20260915-154837-tr-s038,1,200,59.714,61241,43
bench-ab-20260915-154837-tr-s038,2,200,0.764,61313,38
bench-ab-20260915-154837-tr-s039,0,200,79.292,61138,36
bench-ab-20260915-154837-tr-s039,1,200,61.199,61203,49
bench-ab-20260915-154837-tr-s039,2,200,0.978,61281,56
bench-ab-20260915-154837-tr-s040,0,200,80.641,61051,35
bench-ab-20260915-154837-tr-s040,1,200,59.978,61115,50
bench-ab-20260915-154837-tr-s040,2,200,0.754,61194,37
bench-ab-20260915-154837-tr-s041,0,200,81.894,61122,33
bench-ab-20260915-154837-tr-s041,1,200,58.59,61184,56
bench-ab-20260915-154837-tr-s041,2,200,0.818,61269,48
bench-ab-20260915-154837-tr-s042,0,200,82.861,61200,29
bench-ab-20260915-154837-tr-s042,1,200,77.104,61258,37
bench-ab-20260915-154837-tr-s042,2,200,79.321,61324,52
bench-ab-20260915-154837-tr-s043,0,200,214.111,61303,33
bench-ab-20260915-154837-tr-s043,1,200,80.615,61365,55
bench-ab-20260915-154837-tr-s043,2,200,0.837,61449,57
bench-ab-20260915-154837-tr-s044,0,200,170.072,61295,31
bench-ab-20260915-154837-tr-s044,1,200,81.017,61355,53
bench-ab-20260915-154837-tr-s044,2,200,43.099,61437,44
bench-ab-20260915-154837-tr-s045,0,200,162.628,61213,33
bench-ab-20260915-154837-tr-s045,1,200,79.363,61275,48
bench-ab-20260915-154837-tr-s045,2,200,51.61,61352,36
bench-ab-20260915-154837-tr-s046,0,200,179.237,61213,45
bench-ab-20260915-154837-tr-s046,1,200,73.364,61287,30
bench-ab-20260915-154837-tr-s046,2,200,40.957,61346,31
bench-ab-20260915-154837-tr-s047,0,200,167.678,61117,38
bench-ab-20260915-154837-tr-s047,1,200,78.04,61184,41
bench-ab-20260915-154837-tr-s047,2,200,47.968,61254,40
bench-ab-20260915-154837-tr-s048,0,200,207.387,61184,38
bench-ab-20260915-154837-tr-s048,1,200,69.966,61251,33
bench-ab-20260915-154837-tr-s048,2,200,16.603,61313,40
bench-ab-20260915-154837-tr-s049,0,200,199.612,61280,38
bench-ab-20260915-154837-tr-s049,1,200,88.857,61347,41
bench-ab-20260915-154837-tr-s049,2,200,5.81,61417,65
bench-ab-20260915-154837-tr-s050,0,200,207.429,61063,47
bench-ab-20260915-154837-tr-s050,1,200,79.931,61139,80
bench-ab-20260915-154837-tr-s050,2,200,6.987,61249,80
bench-ab-20260915-154837-tr-s051,0,200,180.603,61150,39
bench-ab-20260915-154837-tr-s051,1,200,75.717,61218,40
bench-ab-20260915-154837-tr-s051,2,200,36.757,61287,36
bench-ab-20260915-154837-tr-s052,0,200,211.433,61250,42
bench-ab-20260915-154837-tr-s052,1,200,78.84,61321,61
bench-ab-20260915-154837-tr-s052,2,200,3.488,61411,56
bench-ab-20260915-154837-tr-s053,0,200,225.267,61161,45
bench-ab-20260915-154837-tr-s053,1,200,62.697,61235,30
bench-ab-20260915-154837-tr-s053,2,200,5.267,61294,37
bench-ab-20260915-154837-tr-s054,0,200,225.508,61268,31
bench-ab-20260915-154837-tr-s054,1,200,67.683,61328,80
bench-ab-20260915-154837-tr-s054,2,200,0.863,61438,47
bench-ab-20260915-154837-tr-s055,0,200,215.791,61137,38
bench-ab-20260915-154837-tr-s055,1,200,68.652,61204,37
bench-ab-20260915-154837-tr-s055,2,200,8.759,61270,47
bench-ab-20260915-154837-tr-s056,0,200,241.658,61169,43
bench-ab-20260915-154837-tr-s056,1,200,51.213,61241,48
bench-ab-20260915-154837-tr-s056,2,200,0.909,61318,50
bench-ab-20260915-154837-tr-s057,0,200,191.786,61243,34
bench-ab-20260915-154837-tr-s057,1,200,72.223,61306,36
bench-ab-20260915-154837-tr-s057,2,200,28.5,61371,28
bench-ab-20260915-154837-tr-s058,0,200,203.594,61042,51
bench-ab-20260915-154837-tr-s058,1,200,75.896,61122,56
bench-ab-20260915-154837-tr-s058,2,200,13.294,61207,45
bench-ab-20260915-154837-tr-s059,0,200,194.638,61085,30
bench-ab-20260915-154837-tr-s059,1,200,77.337,61144,45
bench-ab-20260915-154837-tr-s059,2,200,20.35,61218,30
bench-ab-20260915-154837-tr-s060,0,200,226.544,61157,30
bench-ab-20260915-154837-tr-s060,1,200,59.309,61216,45
bench-ab-20260915-154837-tr-s060,2,200,6.417,61290,33
bench-ab-20260915-154837-tr-s061,0,200,215.619,61189,33
bench-ab-20260915-154837-tr-s061,1,200,72.486,61251,58
bench-ab-20260915-154837-tr-s061,2,200,4.851,61338,80
bench-ab-20260915-154837-tr-s062,0,200,171.339,61264,30
bench-ab-20260915-154837-tr-s062,1,200,77.826,61323,47
bench-ab-20260915-154837-tr-s062,2,200,42.823,61399,47
bench-ab-20260915-154837-tr-s063,0,200,112.349,61324,29
bench-ab-20260915-154837-tr-s063,1,200,25.288,61382,40
bench-ab-20260915-154837-tr-s063,2,200,1.022,61451,80
bench-ab-20260915-154837-tr-s064,0,200,209.459,61317,33
bench-ab-20260915-154837-tr-s064,1,200,82.19,61379,48
bench-ab-20260915-154837-tr-s064,2,200,0.999,61456,48
bench-ab-20260915-154837-tr-s065,0,200,183.008,61127,33
bench-ab-20260915-154837-tr-s065,1,200,79.432,61189,49
bench-ab-20260915-154837-tr-s065,2,200,29.688,61267,57
bench-ab-20260915-154837-tr-s066,0,200,292.278,61514,41
bench-ab-20260915-154837-tr-s066,1,200,0.781,61584,69
bench-ab-20260915-154837-tr-s066,2,200,0.489,61682,63
bench-ab-20260915-154837-tr-s067,0,200,193.622,61226,38
bench-ab-20260915-154837-tr-s067,1,200,77.112,61293,59
bench-ab-20260915-154837-tr-s067,2,200,21.124,61381,56
bench-ab-20260915-154837-tr-s068,0,200,180.314,61302,31
bench-ab-20260915-154837-tr-s068,1,200,110.796,61362,54
bench-ab-20260915-154837-tr-s068,2,200,0.987,61445,49
bench-ab-20260915-154837-tr-s069,0,200,223.743,61371,39
bench-ab-20260915-154837-tr-s069,1,200,67.421,61439,38
bench-ab-20260915-154837-tr-s069,2,200,1.149,61506,80
bench-ab-20260915-154837-tr-s070,0,200,178.31,61092,47
bench-ab-20260915-154837-tr-s070,1,200,78.102,61168,43
bench-ab-20260915-154837-tr-s070,2,200,34.516,61240,37
bench-ab-20260915-154837-tr-s071,0,200,298.248,61135,80
bench-ab-20260915-154837-tr-s071,1,200,0.582,61245,80
bench-ab-20260915-154837-tr-s071,2,200,0.579,61355,80
bench-ab-20260915-154837-tr-s072,0,200,190.837,61159,52
bench-ab-20260915-154837-tr-s072,1,200,79.265,61240,52
bench-ab-20260915-154837-tr-s072,2,200,21.261,61321,65
bench-ab-20260915-154837-tr-s073,0,200,170.554,61303,40
bench-ab-20260915-154837-tr-s073,1,200,78.953,61372,46
bench-ab-20260915-154837-tr-s073,2,200,41.043,61447,45
bench-ab-20260915-154837-tr-s074,0,200,206.886,61101,42
bench-ab-20260915-154837-tr-s074,1,200,83.117,61172,80
bench-ab-20260915-154837-tr-s074,2,200,1.525,61282,80
bench-ab-20260915-154837-tr-s075,0,200,199.096,61091,35
bench-ab-20260915-154837-tr-s075,1,200,73.531,61155,47
bench-ab-20260915-154837-tr-s075,2,200,17.906,61231,40
bench-ab-20260915-154837-tr-s076,0,200,181.616,61244,48
bench-ab-20260915-154837-tr-s076,1,200,77.631,61321,49
bench-ab-20260915-154837-tr-s076,2,200,31.207,61399,50
bench-ab-20260915-154837-tr-s077,0,200,184.673,61184,38
bench-ab-20260915-154837-tr-s077,1,200,75.701,61251,38
bench-ab-20260915-154837-tr-s077,2,200,30.215,61318,55
bench-ab-20260915-154837-tr-s078,0,200,186.901,61274,33
bench-ab-20260915-154837-tr-s078,1,200,93.597,61336,52
bench-ab-20260915-154837-tr-s078,2,200,9.684,61417,42
bench-ab-20260915-154837-tr-s079,0,200,223.769,61223,59
bench-ab-20260915-154837-tr-s079,1,200,60.904,61311,49
bench-ab-20260915-154837-tr-s079,2,200,5.744,61389,60
