ts,programs_running,programs_idle,programs_marked,programs_paused,holds_reasoning,holds_paused,holds_new,releases_reasoning,releases_paused,releases_new,pauses_total,resumes_total,rebinds_total,starvation_promotions_total,pod_utilization,fc_queue_size,fc_queue_wait_sum,fc_queue_wait_count
1789711955.1,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789711957.2,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789711959.2,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789711961.2,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789711963.2,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789711965.2,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789711967.3,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789711969.3,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789711971.3,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789711973.3,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789711975.3,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789711977.4,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789711979.4,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789711981.4,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789711983.4,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789711985.5,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789711987.5,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789711989.5,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789711991.5,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789711993.5,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789711995.6,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789711997.6,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789711999.6,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712001.6,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712003.6,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712005.7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712007.7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712009.7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712011.7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712013.7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712015.7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712017.8,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712019.8,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712021.8,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712023.8,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712025.9,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712028.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712030.1,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712032.4,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712034.7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712037.1,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712039.5,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712042.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712044.4,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712046.8,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712049.3,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712051.7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712054.1,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712056.5,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712059.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712061.4,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712063.8,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712066.3,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712068.7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712071.1,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712073.5,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712076.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712078.4,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712080.8,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712083.2,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712085.7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712088.1,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712090.5,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712093.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712095.4,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712097.9,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712100.3,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712102.7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712105.2,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712107.7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712110.1,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712112.6,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712115.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712117.5,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712119.9,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712122.4,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712124.9,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712127.3,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712129.8,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712132.2,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712134.7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712137.1,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789712139.6,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
