ts,programs_count,reasoning_count,acting_count,paused_count
1789610042.5,0,0,0,0
1789610044.6,0,0,0,0
1789610046.6,0,0,0,0
1789610048.6,0,0,0,0
1789610050.6,0,0,0,0
1789610052.6,0,0,0,0
1789610054.6,0,0,0,0
1789610056.6,0,0,0,0
1789610058.6,0,0,0,0
1789610060.7,0,0,0,0
1789610062.7,0,0,0,0
1789610064.7,0,0,0,0
1789610066.7,0,0,0,0
1789610068.7,0,0,0,0
1789610070.7,0,0,0,0
1789610072.7,0,0,0,0
1789610074.8,0,0,0,0
1789610076.8,0,0,0,0
1789610078.8,0,0,0,0
1789610080.8,0,0,0,0
1789610082.8,0,0,0,0
1789610084.8,0,0,0,0
1789610086.9,0,0,0,0
1789610088.9,0,0,0,0
1789610090.9,0,0,0,0
1789610092.9,0,0,0,0
1789610094.9,0,0,0,0
1789610096.9,0,0,0,0
1789610098.9,0,0,0,0
1789610101.0,0,0,0,0
1789610103.0,0,0,0,0
1789610105.0,0,0,0,0
1789610107.0,0,0,0,0
1789610109.0,26,26,0,0
1789610111.0,41,41,0,0
1789610113.0,41,41,0,0
1789610115.1,41,41,0,0
1789610117.1,41,41,0,0
1789610119.1,42,42,0,0
1789610121.1,42,42,0,0
1789610123.1,42,41,1,0
1789610125.1,42,41,1,0
1789610127.2,42,41,1,0
1789610129.2,42,42,0,0
1789610131.2,42,42,0,0
1789610133.2,42,42,0,0
1789610135.2,42,42,0,0
1789610137.2,42,42,0,0
1789610139.3,42,42,0,0
1789610141.3,42,42,0,0
1789610143.3,42,42,0,0
1789610145.3,42,42,0,0
1789610147.3,42,42,0,0
1789610149.3,42,42,0,0
1789610151.4,42,42,0,0
1789610153.4,42,42,0,0
1789610155.4,42,42,0,0
1789610157.4,42,42,0,0
1789610159.4,42,42,0,0
1789610161.5,42,41,1,0
1789610163.5,42,41,1,0
1789610165.5,42,42,0,0
1789610167.5,42,42,0,0
1789610169.5,42,42,0,0
1789610171.5,42,41,1,0
1789610173.6,42,42,0,0
1789610175.6,42,39,3,0
1789610177.6,42,40,2,0
1789610179.6,42,38,4,0
1789610181.6,42,32,10,0
1789610183.6,42,36,6,0
1789610185.7,42,38,4,0
1789610187.7,42,41,1,0
1789610189.7,42,41,1,0
1789610191.7,42,40,2,0
1789610193.7,42,38,4,0
1789610195.7,42,38,4,0
1789610197.8,42,38,4,0
1789610199.8,42,38,4,0
1789610201.8,42,37,5,0
1789610203.8,42,41,1,0
1789610205.8,42,42,0,0
1789610207.8,42,41,1,0
1789610209.9,42,42,0,0
1789610211.9,42,39,3,0
1789610213.9,42,40,2,0
1789610215.9,42,40,2,0
1789610217.9,42,40,2,0
1789610219.9,42,40,2,0
1789610222.0,42,39,3,0
1789610224.0,42,39,3,0
1789610226.0,42,37,5,0
1789610228.0,42,41,1,0
1789610230.0,42,39,3,0
1789610232.1,42,42,0,0
1789610234.1,42,42,0,0
1789610236.1,43,41,2,0
1789610238.1,43,40,3,0
1789610240.1,43,39,4,0
1789610242.1,43,42,1,0
1789610244.1,43,43,0,0
1789610246.2,43,42,1,0
1789610248.2,43,41,2,0
1789610250.2,43,42,1,0
1789610252.2,43,41,2,0
1789610254.2,43,40,3,0
1789610256.2,43,40,3,0
1789610258.3,43,41,2,0
1789610260.3,43,40,3,0
1789610262.3,43,41,2,0
1789610264.3,43,42,1,0
1789610266.3,43,43,0,0
1789610268.4,43,43,0,0
1789610270.4,43,42,1,0
1789610272.4,43,41,2,0
1789610274.4,43,39,4,0
1789610276.4,43,42,1,0
1789610278.4,43,42,1,0
1789610280.5,43,40,3,0
1789610282.5,43,41,2,0
1789610284.5,43,40,3,0
1789610286.5,43,42,1,0
1789610288.5,43,43,0,0
1789610290.5,43,42,1,0
1789610292.5,43,42,1,0
1789610294.6,43,42,1,0
1789610296.6,43,42,1,0
1789610298.6,43,42,1,0
1789610300.6,43,39,4,0
1789610302.6,43,42,1,0
1789610304.6,43,42,1,0
1789610306.7,43,43,0,0
1789610308.7,43,42,1,0
1789610310.7,43,42,1,0
1789610312.7,43,43,0,0
1789610314.7,43,43,0,0
1789610316.7,43,43,0,0
1789610318.8,43,43,0,0
1789610320.8,43,42,1,0
1789610322.8,43,42,1,0
1789610324.8,43,41,2,0
1789610326.8,43,41,2,0
1789610328.8,43,42,1,0
1789610330.8,43,41,2,0
1789610332.9,43,43,0,0
1789610334.9,43,42,1,0
1789610336.9,43,41,2,0
1789610338.9,43,42,1,0
1789610340.9,43,43,0,0
1789610342.9,43,43,0,0
1789610345.0,43,42,1,0
1789610347.0,43,42,1,0
1789610349.0,43,42,1,0
1789610351.0,43,42,1,0
1789610353.0,43,42,1,0
1789610355.0,43,42,1,0
1789610357.1,43,42,1,0
1789610359.1,43,42,1,0
1789610361.1,43,41,2,0
1789610363.1,43,42,1,0
1789610365.1,43,42,1,0
1789610367.1,43,43,0,0
1789610369.2,43,43,0,0
1789610371.2,43,43,0,0
1789610373.2,43,43,0,0
1789610375.2,43,42,1,0
1789610377.2,43,42,1,0
1789610379.2,43,42,1,0
1789610381.3,43,41,2,0
1789610383.3,43,42,1,0
1789610385.3,43,41,2,0
1789610387.3,43,40,3,0
1789610389.3,43,42,1,0
1789610391.3,43,41,2,0
1789610393.3,43,41,2,0
1789610395.4,43,41,2,0
1789610397.4,43,42,1,0
1789610399.4,43,42,1,0
1789610401.4,43,41,2,0
1789610403.4,43,41,2,0
1789610405.4,43,41,2,0
1789610407.5,43,42,1,0
1789610409.5,43,42,1,0
1789610411.5,43,42,1,0
1789610413.5,43,43,0,0
1789610415.5,43,43,0,0
1789610417.6,43,42,1,0
1789610419.6,43,40,3,0
1789610421.6,43,42,1,0
1789610423.6,43,42,1,0
1789610425.6,43,43,0,0
1789610427.6,43,42,1,0
1789610429.7,43,42,1,0
1789610431.7,43,43,0,0
1789610433.7,43,42,1,0
1789610435.7,43,42,1,0
1789610437.7,43,43,0,0
1789610439.7,43,41,2,0
1789610441.8,43,42,1,0
1789610443.8,43,42,1,0
1789610445.8,43,42,1,0
1789610447.8,43,42,1,0
1789610449.8,43,42,1,0
1789610451.8,43,42,1,0
1789610453.9,43,42,1,0
1789610455.9,43,41,2,0
1789610457.9,43,42,1,0
1789610459.9,43,42,1,0
1789610461.9,43,42,1,0
1789610463.9,43,41,2,0
1789610466.0,43,42,1,0
1789610468.0,43,42,1,0
1789610470.0,43,41,2,0
1789610472.0,43,42,1,0
1789610474.0,43,43,0,0
1789610476.0,43,42,1,0
1789610478.0,43,43,0,0
1789610480.1,43,43,0,0
1789610482.1,43,42,1,0
1789610484.1,43,42,1,0
1789610486.1,43,43,0,0
1789610488.1,43,43,0,0
1789610490.1,43,43,0,0
1789610492.2,43,41,2,0
1789610494.2,43,41,2,0
1789610496.2,43,41,2,0
1789610498.2,43,42,1,0
1789610500.2,43,43,0,0
1789610502.2,43,43,0,0
1789610504.3,43,42,1,0
1789610506.3,43,43,0,0
1789610508.3,43,43,0,0
1789610510.3,43,43,0,0
1789610512.3,43,43,0,0
1789610514.3,43,43,0,0
1789610516.4,43,43,0,0
1789610518.4,43,42,1,0
1789610520.4,43,42,1,0
1789610522.4,43,42,1,0
1789610524.4,43,43,0,0
1789610526.4,43,42,1,0
1789610528.5,43,42,1,0
1789610530.5,43,43,0,0
1789610532.5,43,43,0,0
1789610534.5,43,42,1,0
1789610536.5,43,43,0,0
1789610538.5,43,42,1,0
1789610540.5,43,43,0,0
1789610542.6,43,43,0,0
1789610544.6,43,43,0,0
1789610546.6,43,43,0,0
1789610548.6,43,43,0,0
1789610550.6,43,43,0,0
1789610552.7,43,43,0,0
1789610554.7,43,43,0,0
1789610556.7,43,43,0,0
1789610558.7,43,43,0,0
1789610560.7,43,40,3,0
1789610562.8,43,42,1,0
1789610564.8,43,43,0,0
1789610566.8,43,43,0,0
1789610568.8,43,43,0,0
1789610570.8,43,43,0,0
1789610572.8,43,43,0,0
1789610574.9,43,43,0,0
1789610576.9,43,43,0,0
1789610578.9,43,43,0,0
1789610580.9,43,43,0,0
1789610582.9,43,43,0,0
1789610585.0,43,42,1,0
1789610587.0,43,43,0,0
1789610589.0,43,43,0,0
1789610591.0,43,43,0,0
1789610593.1,43,42,1,0
1789610595.1,44,41,3,0
1789610597.1,44,43,1,0
1789610599.1,44,44,0,0
1789610601.1,44,44,0,0
1789610603.1,44,43,1,0
1789610605.2,44,43,1,0
1789610607.2,44,44,0,0
1789610609.2,44,44,0,0
1789610611.2,44,43,1,0
1789610613.2,44,42,2,0
1789610615.2,44,43,1,0
1789610617.2,44,43,1,0
1789610619.3,44,44,0,0
1789610621.3,44,44,0,0
1789610623.3,44,44,0,0
1789610625.3,45,45,0,0
1789610627.3,45,45,0,0
1789610629.3,45,44,1,0
1789610631.4,45,43,2,0
1789610633.4,45,44,1,0
1789610635.4,45,43,2,0
1789610637.4,45,45,0,0
1789610639.4,45,44,1,0
1789610641.4,45,44,1,0
1789610643.5,45,45,0,0
1789610645.5,45,44,1,0
1789610647.5,45,43,2,0
1789610649.5,45,44,1,0
1789610651.5,45,45,0,0
1789610653.5,45,43,2,0
1789610655.6,45,44,1,0
1789610657.6,45,44,1,0
1789610659.6,45,45,0,0
1789610661.6,45,45,0,0
1789610663.6,45,44,1,0
1789610665.6,45,45,0,0
1789610667.7,45,45,0,0
1789610669.7,45,43,2,0
1789610671.7,45,44,1,0
1789610673.7,45,43,2,0
1789610675.7,45,44,1,0
1789610677.7,45,45,0,0
1789610679.8,45,45,0,0
1789610681.8,45,44,1,0
1789610683.8,45,45,0,0
1789610685.8,45,45,0,0
1789610687.8,45,45,0,0
1789610689.8,45,44,1,0
1789610691.9,45,44,1,0
1789610693.9,45,45,0,0
1789610695.9,45,44,1,0
1789610697.9,45,44,1,0
1789610699.9,45,45,0,0
1789610701.9,45,45,0,0
1789610704.0,45,45,0,0
1789610706.0,45,45,0,0
1789610708.0,45,45,0,0
1789610710.0,45,45,0,0
1789610712.0,45,45,0,0
1789610714.0,45,44,1,0
1789610716.0,45,45,0,0
1789610718.1,45,44,1,0
1789610720.1,45,44,1,0
1789610722.1,45,44,1,0
1789610724.1,46,45,1,0
1789610726.1,46,45,1,0
1789610728.2,46,46,0,0
1789610730.2,46,46,0,0
1789610732.2,46,46,0,0
1789610734.2,46,46,0,0
1789610736.2,46,45,1,0
1789610738.2,46,45,1,0
1789610740.2,46,44,2,0
1789610742.3,46,45,1,0
1789610744.3,46,45,1,0
1789610746.3,46,46,0,0
1789610748.3,46,46,0,0
1789610750.3,46,46,0,0
1789610752.4,46,45,1,0
1789610754.4,46,46,0,0
1789610756.4,46,46,0,0
1789610758.4,46,46,0,0
1789610760.4,46,45,1,0
1789610762.4,46,46,0,0
1789610764.5,46,46,0,0
1789610766.5,46,45,1,0
1789610768.5,46,46,0,0
1789610770.5,46,46,0,0
1789610772.5,46,46,0,0
1789610774.5,46,45,1,0
1789610776.6,46,46,0,0
1789610778.6,46,46,0,0
