ts,programs_count,reasoning_count,acting_count,paused_count
1789549280.5,0,0,0,0
1789549282.5,0,0,0,0
1789549284.6,0,0,0,0
1789549286.6,0,0,0,0
1789549288.6,0,0,0,0
1789549290.6,0,0,0,0
1789549292.6,0,0,0,0
1789549294.6,0,0,0,0
1789549296.7,0,0,0,0
1789549298.7,0,0,0,0
1789549300.7,0,0,0,0
1789549302.7,0,0,0,0
1789549304.8,6,6,0,0
1789549306.8,16,16,0,0
1789549308.8,16,16,0,0
1789549310.8,16,16,0,0
1789549312.8,16,16,0,0
1789549314.9,16,16,0,0
1789549316.9,16,16,0,0
1789549318.9,16,16,0,0
1789549320.9,16,16,0,0
1789549323.0,16,16,0,0
1789549325.0,16,16,0,0
1789549327.0,16,15,1,0
1789549329.0,16,11,5,0
1789549331.1,16,11,5,0
1789549333.1,16,13,3,0
1789549335.1,16,14,2,0
1789549337.1,16,13,3,0
1789549339.2,16,15,1,0
1789549341.2,16,16,0,0
1789549343.2,16,13,3,0
1789549345.2,16,12,4,0
1789549347.2,16,14,2,0
1789549349.3,16,15,1,0
1789549351.3,16,16,0,0
1789549353.3,16,15,1,0
1789549355.3,16,14,2,0
1789549357.3,16,12,4,0
1789549359.4,16,13,3,0
1789549361.4,16,16,0,0
1789549363.4,16,15,1,0
1789549365.4,16,16,0,0
1789549367.5,16,13,3,0
1789549369.5,16,14,2,0
1789549371.5,16,14,2,0
1789549373.5,16,15,1,0
1789549375.5,16,14,2,0
1789549377.6,16,13,3,0
1789549379.6,16,14,2,0
1789549381.6,16,13,3,0
1789549383.6,16,13,3,0
1789549385.7,16,13,3,0
1789549387.7,16,14,2,0
1789549389.7,16,15,1,0
1789549391.7,16,15,1,0
1789549393.7,16,15,1,0
1789549395.8,16,14,2,0
1789549397.8,16,15,1,0
1789549399.8,16,15,1,0
1789549401.8,16,15,1,0
1789549403.8,16,15,1,0
1789549405.9,16,16,0,0
1789549407.9,16,16,0,0
1789549409.9,16,16,0,0
1789549411.9,16,15,1,0
1789549414.0,16,14,2,0
1789549416.0,16,15,1,0
1789549418.0,16,16,0,0
1789549420.0,16,16,0,0
1789549422.0,16,16,0,0
1789549424.1,16,16,0,0
1789549426.1,16,14,2,0
1789549428.1,16,16,0,0
1789549430.1,16,14,2,0
1789549432.1,16,15,1,0
1789549434.2,16,15,1,0
1789549436.2,16,15,1,0
1789549438.2,16,14,2,0
1789549440.2,16,10,6,0
1789549442.3,16,13,3,0
1789549444.3,16,15,1,0
1789549446.3,16,14,2,0
1789549448.4,16,14,2,0
1789549450.4,16,16,0,0
1789549452.4,16,16,0,0
1789549454.4,16,16,0,0
1789549456.4,16,16,0,0
1789549458.5,16,16,0,0
1789549460.5,16,16,0,0
1789549462.5,16,15,1,0
1789549464.5,16,15,1,0
1789549466.6,16,16,0,0
1789549468.6,16,16,0,0
1789549470.6,16,15,1,0
1789549472.6,16,15,1,0
1789549474.7,16,14,2,0
1789549476.7,16,14,2,0
1789549478.7,16,15,1,0
