ts,programs_count,reasoning_count,acting_count,paused_count
1789580225.1,0,0,0,0
1789580227.1,0,0,0,0
1789580229.1,0,0,0,0
1789580231.1,0,0,0,0
1789580233.2,0,0,0,0
1789580235.2,0,0,0,0
1789580237.2,0,0,0,0
1789580239.2,0,0,0,0
1789580241.2,0,0,0,0
1789580243.2,0,0,0,0
1789580245.3,0,0,0,0
1789580247.3,0,0,0,0
1789580249.3,0,0,0,0
1789580251.3,0,0,0,0
1789580253.3,0,0,0,0
1789580255.3,0,0,0,0
1789580257.4,0,0,0,0
1789580259.4,0,0,0,0
1789580261.4,0,0,0,0
1789580263.4,0,0,0,0
1789580265.4,0,0,0,0
1789580267.4,0,0,0,0
1789580269.5,0,0,0,0
1789580271.5,0,0,0,0
1789580273.5,0,0,0,0
1789580275.5,0,0,0,0
1789580277.5,0,0,0,0
1789580279.5,0,0,0,0
1789580281.6,0,0,0,0
1789580283.6,0,0,0,0
1789580285.6,0,0,0,0
1789580287.6,0,0,0,0
1789580289.6,0,0,0,0
1789580291.6,0,0,0,0
1789580293.7,9,9,0,0
1789580295.7,38,38,0,0
1789580297.7,38,38,0,0
1789580299.7,38,38,0,0
1789580301.8,39,39,0,0
1789580303.8,39,39,0,0
1789580305.8,39,39,0,0
1789580307.8,39,39,0,0
1789580309.8,39,39,0,0
1789580311.9,39,39,0,0
1789580313.9,39,39,0,0
1789580315.9,39,39,0,0
1789580317.9,39,39,0,0
1789580319.9,39,39,0,0
1789580322.0,39,39,0,0
1789580324.0,39,39,0,0
1789580326.0,39,39,0,0
1789580328.0,39,39,0,0
1789580330.0,39,39,0,0
1789580332.1,39,39,0,0
1789580334.1,39,39,0,0
1789580336.1,39,39,0,0
1789580338.1,39,39,0,0
1789580340.1,39,39,0,0
1789580342.1,39,39,0,0
1789580344.2,39,38,1,0
1789580346.2,39,38,1,0
1789580348.2,39,39,0,0
1789580350.2,39,39,0,0
1789580352.2,39,38,1,0
1789580354.3,39,39,0,0
1789580356.3,39,36,3,0
1789580358.3,39,36,3,0
1789580360.3,39,35,4,0
1789580362.3,39,33,6,0
1789580364.4,39,35,4,0
1789580366.4,39,35,4,0
1789580368.4,39,36,3,0
1789580370.4,39,38,1,0
1789580372.4,39,35,4,0
1789580374.5,39,37,2,0
1789580376.5,39,38,1,0
1789580378.5,39,35,4,0
