ts,kv_cache_usage_perc,num_requests_running,num_requests_waiting,num_preemptions_total,cum_prefix_cache_queries,cum_prefix_cache_hits,interval_queries,interval_hits,interval_hit_rate
1789546482.4,0.34827699658117217,15.0,0.0,0.0,36319941,24866576,41970,304,0.0072
1789546484.4,0.34939991703262907,15.0,0.0,0.0,36421725,24965360,101784,98784,0.9705
1789546486.4,0.3010428140243466,13.0,0.0,0.0,36540726,25082992,119001,117632,0.9885
1789546488.4,0.2784771196017566,13.0,0.0,0.0,36736504,25206464,195778,123472,0.6307
1789546490.4,0.30411832863661725,13.0,0.0,0.0,36736504,25206464,0,0,
1789546492.5,0.2684495114938418,12.0,0.0,0.0,36836524,25280304,100020,73840,0.7383
1789546494.5,0.29389045446092665,13.0,0.0,0.0,36953045,25395888,116521,115584,0.992
1789546496.5,0.3279142289041155,14.0,0.0,0.0,37252078,25689968,299033,294080,0.9834
1789546498.5,0.331175704865035,14.0,0.0,0.0,37303854,25736160,51776,46192,0.8922
1789546500.5,0.33129729497761307,14.0,0.0,0.0,37383266,25811744,79412,75584,0.9518
1789546502.6,0.3517101291716137,15.0,0.0,0.0,37428132,25811744,44866,0,0.0
1789546504.6,0.3813352024832992,16.0,0.0,0.0,37544691,25924512,116559,112768,0.9675
1789546506.6,0.3836025004649034,16.0,0.0,0.0,37664948,26041264,120257,116752,0.9709
1789546508.6,0.3835953481053399,16.0,0.0,0.0,37667872,26041264,2924,0,0.0
1789546510.7,0.3642124536884719,15.0,0.0,0.0,37667872,26041264,0,0,
1789546512.7,0.3762784842719613,15.0,0.0,0.0,37696625,26041264,28753,0,0.0
1789546514.7,0.3770437867452473,15.0,0.0,0.0,37752074,26096560,55449,55296,0.9972
1789546516.7,0.35288311614001455,14.0,0.0,0.0,37752074,26096560,0,0,
1789546518.7,0.3292731772211652,14.0,0.0,0.0,37770507,26096560,18433,0,0.0
1789546520.8,0.3416753687041355,14.0,0.0,0.0,37812838,26129920,42331,33360,0.7881
1789546522.8,0.34249073769436533,14.0,0.0,0.0,37812838,26129920,0,0,
1789546524.8,0.3663510091979344,15.0,0.0,0.0,37864948,26166048,52110,36128,0.6933
1789546526.8,0.33826369319238414,14.0,0.0,0.0,37928916,26226240,63968,60192,0.941
1789546528.9,0.28367688500436294,12.0,0.0,0.0,37992579,26289712,63663,63472,0.997
1789546530.9,0.2326948660363054,11.0,0.0,0.0,38003423,26289728,10844,16,0.0015
1789546532.9,0.25197047505972225,12.0,0.0,0.0,38045618,26289728,42195,0,0.0
1789546534.9,0.2620696067632712,12.0,0.0,0.0,38108852,26351472,63234,61744,0.9764
1789546537.0,0.29146580456892723,13.0,1.0,0.0,38181576,26351472,72724,0,0.0
1789546539.0,0.32626203384496544,14.0,0.0,0.0,38251335,26414480,69759,63008,0.9032
1789546541.0,0.3185947043929792,14.0,0.0,0.0,38295461,26414480,44126,0,0.0
1789546543.0,0.29916174345916713,13.0,0.0,0.0,38367245,26482304,71784,67824,0.9448
1789546545.0,0.23901755189036866,11.0,0.0,0.0,38422824,26525232,55579,42928,0.7724
1789546547.1,0.29463429985552236,13.0,0.0,0.0,38545629,26642624,122805,117392,0.9559
1789546549.1,0.26264894788790827,12.0,0.0,0.0,38545629,26642624,0,0,
1789546551.1,0.27420716094239495,13.0,0.0,0.0,38588533,26642624,42904,0,0.0
1789546553.1,0.29444118614730996,13.0,0.0,0.0,38658216,26711648,69683,69024,0.9905
