ts,programs_count,reasoning_count,acting_count,paused_count
1789643164.7,0,0,0,0
1789643166.7,0,0,0,0
1789643168.8,0,0,0,0
1789643170.8,0,0,0,0
1789643172.8,0,0,0,0
1789643174.8,0,0,0,0
1789643176.8,0,0,0,0
1789643178.8,0,0,0,0
1789643180.9,0,0,0,0
1789643182.9,0,0,0,0
1789643184.9,0,0,0,0
1789643186.9,0,0,0,0
1789643188.9,0,0,0,0
1789643190.9,0,0,0,0
1789643192.9,0,0,0,0
1789643194.9,0,0,0,0
1789643197.0,0,0,0,0
1789643199.0,0,0,0,0
1789643201.0,0,0,0,0
1789643203.0,0,0,0,0
1789643205.0,0,0,0,0
1789643207.1,0,0,0,0
1789643209.1,0,0,0,0
1789643211.1,0,0,0,0
1789643213.1,0,0,0,0
1789643215.1,0,0,0,0
1789643217.1,0,0,0,0
1789643219.1,0,0,0,0
1789643221.2,0,0,0,0
1789643223.2,0,0,0,0
1789643225.2,0,0,0,0
1789643227.2,0,0,0,0
1789643229.2,0,0,0,0
1789643231.2,0,0,0,0
1789643233.2,0,0,0,0
1789643235.3,24,24,0,0
1789643237.3,43,43,0,0
1789643239.3,43,43,0,0
1789643241.3,43,40,3,0
1789643243.3,43,42,1,0
1789643245.4,43,42,1,0
1789643247.4,43,43,0,0
1789643249.4,43,43,0,0
1789643251.4,43,43,0,0
1789643253.4,43,43,0,0
1789643255.4,43,43,0,0
1789643257.5,43,43,0,0
1789643259.5,43,43,0,0
1789643261.5,43,43,0,0
1789643263.5,43,43,0,0
1789643265.5,43,43,0,0
1789643267.5,43,43,0,0
1789643269.6,43,43,0,0
1789643271.6,43,43,0,0
1789643273.6,43,43,0,0
1789643275.6,43,43,0,0
1789643277.6,43,43,0,0
1789643279.7,43,43,0,0
1789643281.7,43,43,0,0
1789643283.7,43,43,0,0
1789643285.7,43,43,0,0
1789643287.7,43,43,0,0
1789643289.7,43,43,0,0
1789643291.8,43,43,0,0
1789643293.8,43,43,0,0
1789643295.8,43,43,0,0
1789643297.8,43,43,0,0
1789643299.8,43,41,2,0
1789643301.8,43,40,3,0
1789643303.9,43,41,2,0
1789643305.9,43,37,6,0
1789643307.9,43,36,7,0
1789643309.9,43,35,8,0
1789643311.9,43,39,4,0
1789643313.9,43,42,1,0
1789643315.9,43,41,2,0
1789643318.0,43,40,3,0
1789643320.0,43,37,6,0
1789643322.0,43,42,1,0
1789643324.0,43,37,6,0
1789643326.0,43,39,4,0
1789643328.0,43,40,3,0
1789643330.1,43,39,4,0
1789643332.1,43,42,1,0
1789643334.1,43,41,2,0
1789643336.1,43,43,0,0
1789643338.1,43,43,0,0
1789643340.1,43,42,1,0
1789643342.2,43,39,4,0
1789643344.2,44,41,3,0
1789643346.2,44,43,1,0
1789643348.2,44,42,2,0
1789643350.2,44,43,1,0
1789643352.2,44,43,1,0
1789643354.3,44,43,1,0
1789643356.3,44,41,3,0
1789643358.3,44,43,1,0
1789643360.3,44,43,1,0
1789643362.3,44,41,3,0
1789643364.3,44,44,0,0
1789643366.4,44,44,0,0
1789643368.4,44,44,0,2
1789643370.4,44,44,0,3
1789643372.4,45,43,2,3
1789643374.4,45,45,0,3
1789643376.4,45,43,2,5
1789643378.5,45,43,2,3
1789643380.5,45,44,1,4
1789643382.5,45,43,2,4
1789643384.5,45,45,0,4
1789643386.5,45,44,1,2
1789643388.5,45,44,1,5
1789643390.6,45,44,1,5
1789643392.6,45,45,0,3
1789643394.6,45,45,0,5
1789643396.6,45,43,2,3
1789643398.6,45,42,3,4
1789643400.7,45,43,2,4
1789643402.7,45,43,2,2
1789643404.7,45,44,1,2
1789643406.7,45,45,0,2
1789643408.7,45,44,1,2
1789643410.7,45,45,0,2
1789643412.8,45,45,0,3
1789643414.8,45,44,1,4
1789643416.8,45,44,1,2
