ts,programs_running,programs_idle,programs_marked,programs_paused,holds_reasoning,holds_paused,holds_new,releases_reasoning,releases_paused,releases_new,pauses_total,resumes_total,rebinds_total,starvation_promotions_total,pod_utilization,fc_queue_size,fc_queue_wait_sum,fc_queue_wait_count
1790038100.0,,,,,,,,,,,,,,,,3.0,592.391511708,190.0
1790038102.6,,,,,,,,,,,,,,,,4.0,592.391511708,190.0
1790038105.2,,,,,,,,,,,,,,,,7.0,592.391511708,190.0
1790038107.8,,,,,,,,,,,,,,,,3.0,628.960265464,201.0
1790038110.4,,,,,,,,,,,,,,,,5.0,628.960265464,201.0
1790038112.9,,,,,,,,,,,,,,,,6.0,628.960265464,201.0
1790038115.5,,,,,,,,,,,,,,,,6.0,628.960265464,201.0
1790038118.1,,,,,,,,,,,,,,,,9.0,628.960265464,201.0
1790038120.6,,,,,,,,,,,,,,,,,707.735764765,211.0
1790038123.2,,,,,,,,,,,,,,,,2.0,707.735856695,212.0
1790038125.8,,,,,,,,,,,,,,,,5.0,707.735856695,212.0
1790038128.5,,,,,,,,,,,,,,,,8.0,707.735856695,212.0
1790038131.0,,,,,,,,,,,,,,,,9.0,707.735856695,212.0
1790038133.6,,,,,,,,,,,,,,,,10.0,707.735856695,212.0
1790038136.2,,,,,,,,,,,,,,,,10.0,707.735856695,212.0
1790038138.8,,,,,,,,,,,,,,,,,828.058247275,225.0
1790038141.3,,,,,,,,,,,,,,,,2.0,828.058247275,225.0
1790038143.9,,,,,,,,,,,,,,,,4.0,828.058247275,225.0
1790038146.5,,,,,,,,,,,,,,,,4.0,828.058247275,225.0
1790038149.0,,,,,,,,,,,,,,,,5.0,828.058247275,225.0
1790038151.6,,,,,,,,,,,,,,,,7.0,828.058247275,225.0
1790038154.2,,,,,,,,,,,,,,,,7.0,828.058247275,225.0
1790038156.8,,,,,,,,,,,,,,,,7.0,828.058247275,225.0
1790038159.3,,,,,,,,,,,,,,,,10.0,828.058247275,225.0
1790038161.9,,,,,,,,,,,,,,,,,946.624777226,238.0
1790038164.5,,,,,,,,,,,,,,,,2.0,946.624777226,238.0
1790038167.1,,,,,,,,,,,,,,,,2.0,946.624777226,238.0
1790038169.6,,,,,,,,,,,,,,,,4.0,946.624777226,238.0
1790038172.2,,,,,,,,,,,,,,,,5.0,946.624777226,238.0
1790038174.8,,,,,,,,,,,,,,,,5.0,946.624777226,238.0
1790038177.4,,,,,,,,,,,,,,,,5.0,946.624777226,238.0
1790038179.9,,,,,,,,,,,,,,,,5.0,946.624777226,238.0
1790038182.5,,,,,,,,,,,,,,,,7.0,946.624777226,238.0
1790038185.1,,,,,,,,,,,,,,,,8.0,946.624777226,238.0
1790038187.7,,,,,,,,,,,,,,,,,1065.434060609,250.0
1790038190.3,,,,,,,,,,,,,,,,4.0,1065.434060609,250.0
1790038192.8,,,,,,,,,,,,,,,,7.0,1065.434060609,250.0
1790038195.4,,,,,,,,,,,,,,,,7.0,1065.434060609,250.0
1790038197.9,,,,,,,,,,,,,,,,7.0,1065.434060609,250.0
1790038200.5,,,,,,,,,,,,,,,,8.0,1065.434060609,250.0
1790038203.1,,,,,,,,,,,,,,,,8.0,1065.434060609,250.0
1790038205.6,,,,,,,,,,,,,,,,8.0,1065.434060609,250.0
1790038208.2,,,,,,,,,,,,,,,,11.0,1065.434060609,250.0
1790038210.8,,,,,,,,,,,,,,,,1.0,1221.491926346,262.0
1790038213.4,,,,,,,,,,,,,,,,3.0,1221.491926346,262.0
1790038216.0,,,,,,,,,,,,,,,,4.0,1221.491926346,262.0
1790038218.6,,,,,,,,,,,,,,,,4.0,1221.491926346,262.0
1790038221.1,,,,,,,,,,,,,,,,4.0,1221.491926346,262.0
1790038223.7,,,,,,,,,,,,,,,,5.0,1221.491926346,262.0
1790038226.3,,,,,,,,,,,,,,,,7.0,1221.491926346,262.0
1790038228.8,,,,,,,,,,,,,,,,11.0,1221.491926346,262.0
1790038231.4,,,,,,,,,,,,,,,,,1339.283030218,275.0
1790038234.0,,,,,,,,,,,,,,,,1.0,1339.283346007,278.0
1790038236.6,,,,,,,,,,,,,,,,2.0,1339.283346007,278.0
1790038239.1,,,,,,,,,,,,,,,,3.0,1339.283346007,278.0
1790038241.7,,,,,,,,,,,,,,,,3.0,1339.283346007,278.0
1790038244.3,,,,,,,,,,,,,,,,4.0,1339.283346007,278.0
1790038246.8,,,,,,,,,,,,,,,,5.0,1339.283346007,278.0
1790038249.4,,,,,,,,,,,,,,,,7.0,1339.283346007,278.0
1790038252.0,,,,,,,,,,,,,,,,7.0,1339.283346007,278.0
1790038254.5,,,,,,,,,,,,,,,,7.0,1339.283346007,278.0
1790038257.1,,,,,,,,,,,,,,,,9.0,1339.283346007,278.0
1790038259.7,,,,,,,,,,,,,,,,10.0,1339.283346007,278.0
1790038262.3,,,,,,,,,,,,,,,,13.0,1339.283346007,278.0
1790038264.9,,,,,,,,,,,,,,,,15.0,1339.283346007,278.0
1790038267.4,,,,,,,,,,,,,,,,16.0,1339.283346007,278.0
1790038270.0,,,,,,,,,,,,,,,,1.0,1601.293904396,297.0
1790038272.6,,,,,,,,,,,,,,,,2.0,1601.293904396,297.0
1790038275.2,,,,,,,,,,,,,,,,2.0,1601.293904396,297.0
1790038277.7,,,,,,,,,,,,,,,,2.0,1601.293904396,297.0
1790038280.3,,,,,,,,,,,,,,,,2.0,1601.293904396,297.0
1790038282.9,,,,,,,,,,,,,,,,4.0,1601.293904396,297.0
1790038285.5,,,,,,,,,,,,,,,,4.0,1601.293904396,297.0
1790038288.0,,,,,,,,,,,,,,,,4.0,1601.293904396,297.0
1790038290.6,,,,,,,,,,,,,,,,5.0,1601.293904396,297.0
1790038293.2,,,,,,,,,,,,,,,,5.0,1601.293904396,297.0
1790038295.7,,,,,,,,,,,,,,,,5.0,1601.293904396,297.0
1790038298.3,,,,,,,,,,,,,,,,8.0,1601.293904396,297.0
1790038300.9,,,,,,,,,,,,,,,,9.0,1601.293904396,297.0
1790038303.5,,,,,,,,,,,,,,,,12.0,1601.293904396,297.0
1790038306.1,,,,,,,,,,,,,,,,4.0,1759.875596237,311.0
1790038308.7,,,,,,,,,,,,,,,,4.0,1759.875596237,311.0
1790038311.3,,,,,,,,,,,,,,,,4.0,1759.875596237,311.0
1790038313.9,,,,,,,,,,,,,,,,4.0,1759.875596237,311.0
1790038316.4,,,,,,,,,,,,,,,,7.0,1759.875596237,311.0
1790038319.0,,,,,,,,,,,,,,,,8.0,1759.875596237,311.0
1790038321.6,,,,,,,,,,,,,,,,9.0,1759.875596237,311.0
1790038324.2,,,,,,,,,,,,,,,,10.0,1759.875596237,311.0
