ts,programs_count,reasoning_count,acting_count,paused_count
1789643171.7,0,0,0,0
1789643173.7,0,0,0,0
1789643175.8,0,0,0,0
1789643177.8,0,0,0,0
1789643179.8,0,0,0,0
1789643181.8,0,0,0,0
1789643183.8,0,0,0,0
1789643185.8,0,0,0,0
1789643187.8,0,0,0,0
1789643189.9,0,0,0,0
1789643191.9,0,0,0,0
1789643193.9,0,0,0,0
1789643195.9,0,0,0,0
1789643197.9,0,0,0,0
1789643199.9,0,0,0,0
1789643202.0,0,0,0,0
1789643204.0,0,0,0,0
1789643206.0,0,0,0,0
1789643208.0,0,0,0,0
1789643210.0,0,0,0,0
1789643212.0,0,0,0,0
1789643214.0,0,0,0,0
1789643216.1,0,0,0,0
1789643218.1,0,0,0,0
1789643220.1,0,0,0,0
1789643222.1,0,0,0,0
1789643224.1,0,0,0,0
1789643226.1,0,0,0,0
1789643228.1,0,0,0,0
1789643230.2,0,0,0,0
1789643232.2,0,0,0,0
1789643234.2,0,0,0,0
1789643236.2,0,0,0,0
1789643238.2,0,0,0,0
1789643240.2,0,0,0,0
1789643242.2,32,32,0,0
1789643244.3,44,44,0,0
1789643246.3,45,45,0,0
1789643248.3,45,45,0,0
1789643250.3,45,45,0,0
1789643252.3,46,46,0,0
1789643254.4,46,46,0,0
1789643256.4,46,46,0,0
1789643258.4,46,46,0,0
1789643260.4,46,46,0,0
1789643262.4,46,46,0,0
1789643264.4,46,46,0,0
1789643266.5,46,46,0,0
1789643268.5,46,46,0,0
1789643270.5,46,46,0,0
1789643272.5,46,46,0,0
1789643274.5,46,46,0,0
1789643276.5,46,46,0,0
1789643278.5,46,46,0,0
1789643280.6,46,46,0,0
1789643282.6,46,46,0,0
1789643284.6,46,46,0,0
1789643286.6,46,46,0,0
1789643288.6,46,46,0,0
1789643290.6,46,46,0,0
1789643292.7,46,46,0,0
1789643294.7,46,46,0,0
1789643296.7,46,46,0,0
1789643298.7,46,46,0,0
1789643300.7,46,46,0,0
1789643302.7,46,44,2,0
1789643304.8,46,45,1,0
1789643306.8,46,46,0,0
1789643308.8,46,46,0,0
1789643310.8,46,46,0,0
1789643312.8,46,46,0,0
1789643314.8,46,46,0,0
1789643316.9,46,46,0,0
1789643318.9,46,46,0,0
1789643320.9,46,44,2,0
1789643322.9,46,45,1,0
1789643324.9,46,46,0,0
1789643327.0,46,45,1,0
1789643329.0,46,43,3,0
1789643331.0,46,44,2,0
1789643333.0,46,43,3,0
1789643335.0,46,42,4,0
1789643337.0,46,44,2,0
1789643339.0,46,45,1,0
1789643341.1,46,44,2,0
1789643343.1,46,45,1,0
1789643345.1,46,46,0,0
1789643347.1,46,46,0,0
1789643349.1,46,45,1,0
1789643351.1,46,45,1,0
1789643353.2,46,46,0,0
1789643355.2,46,44,2,0
1789643357.2,46,46,0,0
1789643359.2,46,46,0,0
1789643361.2,46,46,0,0
1789643363.2,46,46,0,0
1789643365.3,46,43,3,0
1789643367.3,46,44,2,0
1789643369.3,46,44,2,0
1789643371.3,46,40,6,0
1789643373.3,46,43,3,1
1789643375.3,46,44,2,1
1789643377.4,46,45,1,1
1789643379.4,46,45,1,1
1789643381.4,46,44,2,1
1789643383.4,47,46,1,2
1789643385.4,47,45,2,2
1789643387.4,47,45,2,2
1789643389.5,47,47,0,2
1789643391.5,47,47,0,2
1789643393.5,47,46,1,3
1789643395.5,47,47,0,4
1789643397.5,47,47,0,4
1789643399.5,47,47,0,2
1789643401.6,47,45,2,4
1789643403.6,47,47,0,1
1789643405.6,47,46,1,2
1789643407.6,47,47,0,2
1789643409.6,47,47,0,1
1789643411.6,47,45,2,4
1789643413.6,47,44,3,2
1789643415.7,47,46,1,2
1789643417.7,47,45,2,3
1789643419.7,47,47,0,2
1789643421.7,47,47,0,2
1789643423.7,47,46,1,2
1789643425.7,47,47,0,2
1789643427.8,47,47,0,3
1789643429.8,47,47,0,3
1789643431.8,47,47,0,4
1789643433.8,47,47,0,3
1789643435.8,47,46,1,3
1789643437.8,47,46,1,4
1789643439.9,47,46,1,4
1789643441.9,47,47,0,5
1789643443.9,47,47,0,4
1789643445.9,47,46,1,5
1789643447.9,47,45,2,6
1789643449.9,47,45,2,4
1789643452.0,47,45,2,4
1789643454.0,47,45,2,4
1789643456.0,47,47,0,4
1789643458.0,47,47,0,4
1789643460.0,47,47,0,3
1789643462.1,47,46,1,5
1789643464.1,47,47,0,3
1789643466.1,47,47,0,3
1789643468.1,47,46,1,3
1789643470.1,47,44,3,4
1789643472.1,47,43,4,5
1789643474.1,47,45,2,4
