ts,programs_count,reasoning_count,acting_count,paused_count
1789576573.3,0,0,0,0
1789576575.4,0,0,0,0
1789576577.4,0,0,0,0
1789576579.4,0,0,0,0
1789576581.4,0,0,0,0
1789576583.4,0,0,0,0
1789576585.4,0,0,0,0
1789576587.5,0,0,0,0
1789576589.5,0,0,0,0
1789576591.5,0,0,0,0
1789576593.5,0,0,0,0
1789576595.5,0,0,0,0
1789576597.5,0,0,0,0
1789576599.6,0,0,0,0
1789576601.6,0,0,0,0
1789576603.6,0,0,0,0
1789576605.6,0,0,0,0
1789576607.6,0,0,0,0
1789576609.6,0,0,0,0
1789576611.7,0,0,0,0
1789576613.7,0,0,0,0
1789576615.7,0,0,0,0
1789576617.7,0,0,0,0
1789576619.7,0,0,0,0
1789576621.7,0,0,0,0
1789576623.8,0,0,0,0
1789576625.8,0,0,0,0
1789576627.8,0,0,0,0
1789576629.8,0,0,0,0
1789576631.8,0,0,0,0
1789576633.8,0,0,0,0
1789576635.9,0,0,0,0
1789576637.9,0,0,0,0
1789576639.9,0,0,0,0
1789576641.9,0,0,0,0
1789576643.9,0,0,0,0
1789576645.9,0,0,0,0
1789576648.0,0,0,0,0
1789576650.0,0,0,0,0
1789576652.0,0,0,0,0
1789576654.0,0,0,0,0
1789576656.0,0,0,0,0
1789576658.0,15,15,0,0
1789576660.1,15,14,1,0
1789576662.1,15,14,1,0
1789576664.1,15,15,0,0
1789576666.1,15,15,0,0
1789576668.1,15,15,0,0
1789576670.2,15,15,0,0
1789576672.2,15,15,0,0
1789576674.2,15,15,0,0
1789576676.2,15,15,0,0
1789576678.2,15,15,0,0
1789576680.2,15,15,0,0
1789576682.3,15,13,2,0
1789576684.3,15,13,2,0
1789576686.3,15,13,2,0
1789576688.3,15,15,0,0
1789576690.3,15,15,0,0
1789576692.4,15,15,0,0
1789576694.4,15,15,0,0
1789576696.4,15,15,0,0
1789576698.4,15,15,0,0
1789576700.4,15,15,0,0
1789576702.4,15,14,1,0
1789576704.5,15,12,3,0
1789576706.5,15,13,2,0
1789576708.5,15,12,3,0
1789576710.5,15,15,0,0
1789576712.5,15,14,1,0
1789576714.6,15,11,4,0
1789576716.6,15,13,2,0
1789576718.6,15,11,4,0
1789576720.6,15,13,2,0
1789576722.6,16,13,3,0
1789576724.6,16,14,2,0
1789576726.7,17,15,2,0
1789576728.7,17,16,1,0
1789576730.7,17,17,0,0
1789576732.7,17,15,2,0
1789576734.7,17,14,3,0
1789576736.8,17,15,2,0
1789576738.8,17,15,2,0
1789576740.8,17,15,2,0
1789576742.8,17,15,2,0
1789576744.8,17,16,1,0
1789576746.9,17,17,0,0
1789576748.9,17,16,1,0
1789576750.9,17,15,2,0
1789576752.9,17,16,1,0
1789576754.9,17,17,0,0
1789576757.0,17,16,1,0
1789576759.0,17,17,0,0
1789576761.0,17,15,2,0
1789576763.1,17,15,2,0
1789576765.1,17,15,2,0
1789576767.1,17,15,2,0
1789576769.1,17,17,0,0
1789576771.1,17,17,0,0
1789576773.1,17,17,0,0
1789576775.2,17,16,1,0
1789576777.2,17,16,1,0
1789576779.2,17,17,0,0
1789576781.2,17,16,1,0
1789576783.2,17,17,0,0
1789576785.3,17,17,0,0
1789576787.3,17,17,0,0
1789576789.3,17,14,3,0
1789576791.3,17,15,2,0
1789576793.3,17,15,2,0
1789576795.3,17,16,1,0
1789576797.4,17,17,0,0
1789576799.4,17,16,1,0
1789576801.4,17,16,1,0
1789576803.4,17,16,1,0
1789576805.4,17,17,0,0
1789576807.5,17,16,1,0
1789576809.5,17,17,0,0
1789576811.5,17,16,1,0
1789576813.5,17,16,1,0
1789576815.5,17,16,1,0
1789576817.6,17,14,3,0
1789576819.6,17,15,2,0
1789576821.6,17,17,0,0
1789576823.6,17,17,0,0
1789576825.6,17,17,0,0
1789576827.7,17,15,2,0
1789576829.7,17,14,3,0
1789576831.7,17,17,0,0
1789576833.7,17,17,0,0
1789576835.7,17,17,0,0
1789576837.7,17,17,0,0
1789576839.8,17,17,0,0
1789576841.8,17,16,1,0
1789576843.8,17,17,0,0
1789576845.8,17,16,1,0
1789576847.8,17,17,0,0
1789576849.8,17,17,0,0
