ts,programs_running,programs_idle,programs_marked,programs_paused,holds_reasoning,holds_paused,holds_new,releases_reasoning,releases_paused,releases_new,pauses_total,resumes_total,rebinds_total,starvation_promotions_total,pod_utilization,fc_queue_size,fc_queue_wait_sum,fc_queue_wait_count
1789770555.6,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770557.7,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770559.7,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770561.8,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770563.9,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770565.9,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770568.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770570.1,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770572.1,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770574.2,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770576.3,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770578.3,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770580.4,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770582.5,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770584.5,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770586.6,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770588.7,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770590.7,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770592.8,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770594.9,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770596.9,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770599.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770601.1,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770603.2,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770605.3,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770607.3,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770609.4,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770611.5,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770613.5,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770615.6,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770617.7,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770619.7,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770621.8,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770623.9,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770625.9,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770628.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770630.1,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770632.1,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770634.2,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770636.3,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770638.3,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770640.4,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770642.5,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770644.6,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770646.6,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770648.7,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770650.8,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770652.9,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770654.9,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770657.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770659.1,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770661.1,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770663.2,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770665.3,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770667.3,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770669.4,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770671.5,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770673.5,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770675.6,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770677.7,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770679.7,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770681.8,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770683.9,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770686.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770688.1,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770690.1,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770692.2,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789770694.3,5.0,0.0,0.0,0.0,,,,4.0,,5.0,0.0,0.0,0.0,0.0,0.014612613095876694,,0.002213876,18.0
1789770696.4,36.0,1.0,0.0,0.0,,,,13.0,,37.0,0.0,0.0,0.0,0.0,0.16940555376747846,,0.017883754,100.0
1789770699.6,42.0,2.0,0.0,0.0,,,,26.0,,44.0,0.0,0.0,0.0,0.0,0.18885491542395308,,0.025079228000000002,140.0
1789770703.0,56.0,1.0,0.0,0.0,,,,36.0,,57.0,0.0,0.0,0.0,0.0,0.1888996173515002,,0.037299324,186.0
1789770706.9,69.0,2.0,0.0,0.0,,,,38.0,,71.0,0.0,0.0,0.0,0.0,0.18970425204734828,,0.043870822000000004,218.0
1789770711.1,84.0,1.0,0.0,0.0,,,,60.0,,85.0,0.0,0.0,0.0,0.0,0.29137118692558023,,0.056614452,290.0
1789770714.9,92.0,0.0,0.0,0.0,,,,81.0,,92.0,0.0,0.0,0.0,0.0,0.3300504237742731,,0.067016804,346.0
1789770718.6,95.0,0.0,0.0,0.0,,,,83.0,,95.0,0.0,0.0,0.0,0.0,0.3301487680148768,,0.069194362,356.0
1789770722.4,94.0,2.0,0.0,0.0,,,,90.0,,96.0,0.0,0.0,0.0,0.0,0.44417310374423347,,0.072256398,372.0
1789770726.3,96.0,0.0,0.0,0.0,,,,94.0,,96.0,0.0,0.0,0.0,0.0,0.4443881200157351,,0.073851274,380.0
1789770730.3,86.0,10.0,0.0,0.0,,,,98.0,,96.0,0.0,0.0,0.0,0.0,0.44445070271430104,,0.075869572,388.0
1789770734.3,86.0,10.0,0.0,0.0,,,,112.0,,96.0,0.0,0.0,0.0,0.0,0.44625666058720453,,0.08136412,416.0
1789770738.4,88.0,8.0,0.0,0.0,,,,127.0,,96.0,0.0,0.0,0.0,0.0,0.4493831133998498,,0.087333692,446.0
1789770742.5,85.0,11.0,0.0,0.0,,,,148.0,,96.0,0.0,0.0,0.0,0.0,0.46721381825984337,,0.095984528,488.0
1789770746.6,90.0,6.0,0.0,0.0,,,,171.0,,96.0,0.0,0.0,0.0,0.0,0.47406304759861245,,0.107167284,534.0
1789770750.8,84.0,12.0,0.0,0.0,,,,192.0,,96.0,0.0,0.0,0.0,0.0,0.4781586382004792,,0.116103278,576.0
1789770755.0,91.0,5.0,0.0,0.0,,,,223.0,,96.0,0.0,0.0,0.0,0.0,0.47165897793512856,,0.131375204,638.0
1789770759.3,88.0,8.0,0.0,0.0,,,,249.0,,96.0,0.0,0.0,0.0,0.0,0.48061009190716303,,0.144042616,690.0
1789770763.6,80.0,16.0,0.0,0.0,,,,268.0,,96.0,0.0,0.0,0.0,0.0,0.48765600972713946,,0.15328793,726.0
1789770767.8,83.0,13.0,0.0,0.0,,,,299.0,,96.0,0.0,0.0,0.0,0.0,0.5020889210742767,,0.167998874,790.0
1789770772.0,85.0,11.0,0.0,0.0,,,,327.0,,96.0,0.0,0.0,0.0,0.0,0.5055555555555555,,0.180784866,846.0
1789770776.2,90.0,6.0,0.0,0.0,,,,348.0,,96.0,0.0,0.0,0.0,0.0,0.5152795658548797,,0.19052844,888.0
