ts,programs_running,programs_idle,programs_marked,programs_paused,holds_reasoning,holds_paused,holds_new,releases_reasoning,releases_paused,releases_new,pauses_total,resumes_total,rebinds_total,starvation_promotions_total,pod_utilization,fc_queue_size,fc_queue_wait_sum,fc_queue_wait_count
1789736848.5,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789736850.6,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789736852.6,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789736854.7,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789736856.7,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789736858.8,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789736860.8,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789736862.9,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789736864.9,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789736867.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789736869.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789736871.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789736873.1,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789736875.1,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789736877.2,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789736879.2,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789736881.3,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789736883.3,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789736885.4,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789736887.4,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789736889.5,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789736891.5,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789736893.6,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789736895.6,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789736897.6,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789736899.7,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789736901.7,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789736903.8,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789736905.8,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789736907.9,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789736910.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789736912.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789736914.1,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789736916.1,18.0,0.0,0.0,0.0,,,,1.0,,18.0,0.0,0.0,0.0,0.0,0.02336033329757179,,0.008104286,38.0
1789736918.3,68.0,1.0,0.0,0.0,,,,32.0,,69.0,0.0,0.0,0.0,0.0,0.14360136609090585,,0.029855542,202.0
1789736921.0,151.0,1.0,0.0,0.0,,,,33.0,,152.0,0.0,0.0,0.0,0.0,0.245342506168866,,0.05772995,370.0
1789736924.1,229.0,0.0,0.0,0.0,,,,39.0,,229.0,0.0,0.0,0.0,0.0,0.36011828130028967,,0.09139599,536.0
1789736927.6,288.0,2.0,0.0,0.0,,,,53.0,,290.0,0.0,0.0,0.0,0.0,0.4935647105103172,,0.12668364,684.0
1789736931.6,319.0,3.0,0.0,0.0,,,,85.0,,322.0,0.0,0.0,0.0,0.0,0.7306771447984837,,0.168051652,814.0
1789736936.1,332.0,6.0,0.0,0.0,,,,135.0,,338.0,0.0,0.0,0.0,0.0,1.2435182205056683,,0.215800973,948.0
1789736941.0,151.0,0.0,187.0,0.0,,,,153.0,16.0,338.0,16.0,16.0,16.0,0.0,1.3208673067982692,,0.23088432,1014.0
1789736946.2,90.0,0.0,216.0,32.0,,,,157.0,24.0,338.0,56.0,24.0,24.0,0.0,1.3245301827414797,61.0,0.237781816,1038.0
1789736951.7,92.0,0.0,184.0,62.0,,,,160.0,26.0,338.0,88.0,26.0,26.0,0.0,1.2984385616707792,124.0,0.240649058,1048.0
1789736957.5,2.0,0.0,252.0,84.0,,,,160.0,28.0,338.0,112.0,28.0,27.0,0.0,1.2632773665200443,160.0,0.6501846179999999,1052.0
1789736963.6,4.0,0.0,234.0,100.0,,2.0,,160.0,30.0,338.0,132.0,30.0,29.0,0.0,1.2500183277902943,200.0,32.547475410000004,1056.0
1789736970.0,4.0,0.0,227.0,107.0,,2.0,,160.0,30.0,338.0,137.0,30.0,29.0,0.0,1.2501198011658263,210.0,32.547475410000004,1056.0
1789736976.3,5.0,0.0,223.0,110.0,,3.0,,160.0,31.0,338.0,141.0,31.0,30.0,0.0,1.2363520545005902,218.0,101.06870113400001,1058.0
1789736982.8,10.0,0.0,215.0,113.0,,8.0,,160.0,36.0,338.0,149.0,36.0,32.0,0.0,1.2109711940778887,220.0,375.29908951600004,1068.0
1789736989.2,12.0,0.0,208.0,118.0,,10.0,,160.0,38.0,338.0,156.0,38.0,32.0,0.0,1.2111410614025677,234.0,503.41627749500003,1073.0
1789736995.5,19.0,0.0,195.0,124.0,,15.0,,162.0,45.0,338.0,169.0,45.0,36.0,0.0,1.1680931051746952,244.0,851.989992154,1090.0
1789737001.7,14.0,0.0,200.0,124.0,,26.0,,164.0,56.0,338.0,180.0,56.0,41.0,0.0,1.1683076744269212,246.0,1781.86032254,1116.0
1789737008.1,29.0,0.0,182.0,127.0,,42.0,,164.0,75.0,338.0,202.0,75.0,56.0,0.0,1.0735932303400924,240.0,2874.162243914,1154.0
1789737014.5,43.0,1.0,168.0,126.0,,51.0,,166.0,89.0,338.0,216.0,90.0,70.0,0.0,1.0168258055287345,244.0,3500.889324563,1187.0
1789737020.8,42.0,0.0,172.0,124.0,,67.0,,169.0,113.0,338.0,236.0,113.0,86.0,0.0,0.9830655687873261,238.0,4634.133662072,1240.0
1789737027.2,62.0,0.0,154.0,122.0,,80.0,,169.0,133.0,338.0,255.0,133.0,101.0,0.0,0.9992874512748989,228.0,5975.419936104,1280.0
1789737033.7,74.0,0.0,143.0,121.0,,88.0,,173.0,154.0,338.0,275.0,154.0,119.0,0.0,0.994954493437757,232.0,6793.7585724400005,1330.0
1789737040.1,88.0,0.0,129.0,121.0,,94.0,,177.0,168.0,338.0,289.0,168.0,129.0,0.0,0.9863703822908844,236.0,7487.818505086,1366.0
1789737046.7,25.0,0.0,190.0,123.0,,100.0,,184.0,185.0,338.0,308.0,185.0,140.0,0.0,0.9861714587132997,234.0,7823.743342718,1414.0
1789737053.3,49.0,0.0,167.0,122.0,,112.0,,187.0,209.0,338.0,331.0,209.0,156.0,0.0,0.9989293888352466,237.0,8496.891383926,1468.0
1789737060.0,69.0,1.0,147.0,121.0,,117.0,,189.0,230.0,338.0,351.0,230.0,171.0,0.0,0.9825188642134249,238.0,9142.379383898,1514.0
1789737066.6,85.0,2.0,131.0,120.0,,120.0,,193.0,246.0,338.0,366.0,247.0,185.0,0.0,1.0103931981547045,242.0,9331.427375855,1555.0
1789737073.3,99.0,1.0,118.0,120.0,,128.0,,203.0,262.0,338.0,382.0,262.0,194.0,0.0,1.0180188999749669,234.0,10784.07501967,1606.0
1789737079.9,62.0,0.0,152.0,124.0,,136.0,,211.0,273.0,338.0,397.0,273.0,201.0,0.0,0.9900283410220648,246.0,10956.789936792,1644.0
1789737086.4,79.0,1.0,135.0,123.0,,146.0,,220.0,291.0,338.0,414.0,291.0,213.0,0.0,1.0007009262239388,246.0,11137.658733008,1698.0
1789737093.0,64.0,0.0,147.0,127.0,1.0,152.0,,223.0,307.0,338.0,434.0,307.0,224.0,0.0,0.9829001716554018,244.0,11659.937850532,1736.0
1789737099.5,82.0,0.0,129.0,127.0,2.0,162.0,,233.0,328.0,338.0,455.0,328.0,241.0,0.0,1.003215409648464,236.0,12448.843624894,1798.0
1789737106.1,71.0,3.0,138.0,126.0,2.0,166.0,,235.0,340.0,338.0,467.0,340.0,250.0,0.0,0.9998229803669134,246.0,12468.851732902,1827.0
1789737112.7,81.0,6.0,127.0,124.0,2.0,173.0,,242.0,364.0,338.0,488.0,364.0,264.0,0.0,0.9994148517684083,246.0,13364.5312253,1888.0
1789737119.3,33.0,0.0,177.0,128.0,2.0,178.0,,249.0,382.0,338.0,510.0,382.0,279.0,0.0,0.9998319207524229,249.0,13796.511613108,1938.0
1789737125.9,40.0,1.0,168.0,129.0,2.0,184.0,,252.0,400.0,338.0,529.0,400.0,293.0,0.0,1.0047679075921754,254.0,14385.562992998,1980.0
1789737132.6,62.0,0.0,147.0,129.0,2.0,192.0,,261.0,423.0,338.0,552.0,423.0,309.0,0.0,1.0165951435825913,248.0,14423.826690544,2044.0
1789737139.2,36.0,0.0,172.0,130.0,2.0,200.0,,265.0,444.0,338.0,574.0,444.0,323.0,0.0,1.0359247040732396,248.0,15317.05926994,2094.0
1789737145.8,53.0,2.0,151.0,132.0,2.0,204.0,,269.0,463.0,338.0,595.0,463.0,338.0,0.0,0.9907511711905017,254.0,15347.644952624,2140.0
1789737152.4,68.0,2.0,136.0,132.0,2.0,210.0,,274.0,479.0,338.0,611.0,479.0,350.0,0.0,0.9960206344097557,250.0,16091.322100976,2182.0
1789737159.0,63.0,0.0,141.0,134.0,2.0,218.0,,276.0,498.0,338.0,632.0,498.0,368.0,0.0,0.9959589457497408,254.0,16725.509130156,2224.0
1789737165.6,30.0,2.0,174.0,132.0,2.0,225.0,,286.0,516.0,338.0,648.0,516.0,380.0,0.0,1.003952544433716,254.0,17072.92962583,2280.0
1789737172.2,49.0,2.0,154.0,133.0,2.0,231.0,,286.0,536.0,338.0,669.0,536.0,395.0,0.0,0.98471059972106,260.0,17822.985907592,2320.0
1789737178.9,41.0,0.0,162.0,135.0,2.0,235.0,,289.0,557.0,338.0,692.0,557.0,408.0,0.0,0.9948279869827987,268.0,17858.373389214,2368.0
1789737185.5,59.0,3.0,141.0,135.0,2.0,243.0,,292.0,578.0,338.0,713.0,578.0,420.0,0.0,1.0120941064978721,268.0,18575.447634342,2416.0
1789737192.2,73.0,2.0,127.0,136.0,2.0,251.0,,295.0,597.0,338.0,733.0,597.0,428.0,0.0,0.9903296320137325,260.0,20295.53393101,2460.0
1789737199.0,91.0,0.0,111.0,136.0,2.0,254.0,,303.0,615.0,338.0,751.0,615.0,441.0,0.0,0.9828684332868434,272.0,20394.533297668,2512.0
1789737205.7,103.0,1.0,99.0,135.0,2.0,262.0,,310.0,630.0,338.0,765.0,630.0,454.0,0.0,1.01218216929514,266.0,21817.177360352,2556.0
1789737212.3,111.0,5.0,88.0,134.0,2.0,266.0,,321.0,645.0,338.0,779.0,645.0,464.0,0.0,0.9979200193112328,266.0,21839.97530952,2608.0
1789737219.0,57.0,0.0,143.0,138.0,2.0,270.0,,330.0,657.0,338.0,795.0,657.0,472.0,0.0,0.989562546937024,273.0,21875.223080406,2650.0
1789737225.7,40.0,1.0,160.0,137.0,2.0,278.0,,335.0,672.0,338.0,809.0,672.0,483.0,0.0,1.001587365447198,268.0,22821.863239612,2690.0
1789737232.4,49.0,1.0,152.0,136.0,2.0,285.0,,339.0,690.0,338.0,826.0,690.0,498.0,0.0,0.999271358580982,272.0,23485.023831734,2734.0
1789737239.0,26.0,0.0,175.0,137.0,2.0,291.0,,344.0,703.0,338.0,841.0,704.0,508.0,0.0,0.9999409934556378,278.0,24788.246373805,2771.0
1789737245.6,43.0,0.0,156.0,139.0,2.0,294.0,,346.0,721.0,338.0,860.0,721.0,521.0,0.0,0.9970791760540715,278.0,25361.406571217998,2810.0
1789737252.1,48.0,1.0,149.0,140.0,3.0,302.0,,349.0,738.0,338.0,878.0,738.0,531.0,0.0,1.0096135965382826,284.0,26195.040536248,2850.0
