ts,programs_running,programs_idle,programs_marked,programs_paused,holds_reasoning,holds_paused,holds_new,releases_reasoning,releases_paused,releases_new,pauses_total,resumes_total,rebinds_total,starvation_promotions_total,origin_waits_total,pod_utilization,fc_queue_size,fc_queue_wait_sum,fc_queue_wait_count
1789857535.4,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857537.5,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857539.5,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857541.6,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857543.7,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857545.7,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857547.8,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857549.9,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857551.9,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857554.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857556.1,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857558.1,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857560.2,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857562.2,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857564.3,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857566.4,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857568.4,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857570.5,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857572.6,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857574.6,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857576.7,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857578.8,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857580.8,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857582.9,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857585.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857587.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857589.1,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857591.2,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857593.3,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857595.3,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857597.4,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857599.5,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857601.6,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857603.7,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857605.7,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857607.8,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857609.9,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857611.9,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857614.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857616.1,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857618.2,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857620.2,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857622.3,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857624.4,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857626.4,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857628.5,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857630.6,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857632.6,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857634.7,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857636.8,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857638.9,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857641.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857643.1,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857645.1,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857647.2,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857649.3,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857651.3,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857653.4,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857655.5,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857657.5,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857659.6,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857661.7,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857663.8,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857665.8,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857667.9,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857670.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857672.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857674.1,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857676.2,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857678.2,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789857680.3,32.0,0.0,0.0,0.0,,,,12.0,,32.0,0.0,0.0,0.0,0.0,0.0,0.0849350033973465,,0.012032842,88.0
1789857682.9,39.0,0.0,0.0,0.0,,,,13.0,,39.0,0.0,0.0,0.0,0.0,0.0,0.08587061474090762,,0.01422046,104.0
1789857685.9,51.0,1.0,0.0,0.0,,,,38.0,,52.0,0.0,0.0,0.0,0.0,0.0,0.30217251367878983,,0.02602484,180.0
1789857689.2,61.0,1.0,0.0,0.0,,,,46.0,,62.0,0.0,0.0,0.0,0.0,0.0,0.3021993348353181,,0.032301078,216.0
1789857692.9,83.0,1.0,0.0,0.0,,,,69.0,,84.0,0.0,0.0,0.0,0.0,0.0,0.32265270178450095,,0.049433522,306.0
1789857696.8,88.0,0.0,0.0,0.0,,,,78.0,,88.0,0.0,0.0,0.0,0.0,0.0,0.32274210563959516,,0.055407684,332.0
1789857700.6,94.0,0.0,0.0,0.0,,,,78.0,,94.0,0.0,0.0,0.0,0.0,0.0,0.33373028644995173,,0.058938388,344.0
1789857704.5,95.0,0.0,0.0,0.0,,,,87.0,,95.0,0.0,0.0,0.0,0.0,0.0,0.3625835926045131,,0.063244806,364.0
1789857708.5,85.0,11.0,0.0,0.0,,,,91.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.3827683009691378,,0.065573166,374.0
1789857712.6,83.0,13.0,0.0,0.0,,,,108.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.41023540035046313,,0.072236484,408.0
1789857716.6,92.0,4.0,0.0,0.0,,,,129.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.4160971641097164,,0.08078898,450.0
1789857720.7,89.0,7.0,0.0,0.0,,,,142.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.43275757250652647,,0.08584262399999999,476.0
1789857724.7,85.0,11.0,0.0,0.0,,,,160.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.45657833565783357,,0.09356276399999999,512.0
1789857728.9,88.0,8.0,0.0,0.0,,,,179.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.46205074562815146,,0.102060064,550.0
1789857732.9,84.0,12.0,0.0,0.0,,,,196.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.46916818653220327,,0.108514948,584.0
1789857737.1,94.0,2.0,0.0,0.0,,,,221.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.45974546722454673,,0.118296584,634.0
1789857741.2,86.0,10.0,0.0,0.0,,,,233.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.46224609305153236,,0.122958822,658.0
1789857745.4,91.0,5.0,0.0,0.0,,,,259.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.4885545184708365,,0.133794622,710.0
1789857749.5,85.0,11.0,0.0,0.0,,,,273.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.4913255909594822,,0.13938445,738.0
1789857753.7,78.0,18.0,0.0,0.0,,,,294.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.49844258484425846,,0.148344534,780.0
1789857757.8,89.0,7.0,0.0,0.0,,,,328.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.5029726781818832,,0.161332832,848.0
1789857761.9,89.0,7.0,0.0,0.0,,,,344.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.507013285412867,,0.168276534,880.0
1789857766.1,89.0,7.0,0.0,0.0,,,,361.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.511174587848228,,0.17545395,914.0
1789857770.4,91.0,5.0,0.0,0.0,,,,379.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.5143998319207524,,0.18322207199999999,950.0
1789857774.6,90.0,6.0,0.0,0.0,,,,399.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.5167904910059722,,0.190816974,990.0
1789857779.0,84.0,12.0,0.0,0.0,,,,415.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.5199518113221042,,0.197060432,1022.0
1789857783.1,89.0,7.0,0.0,0.0,,,,434.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.5237425347780996,,0.203550018,1060.0
1789857787.4,90.0,6.0,0.0,0.0,,,,455.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.5317307692307692,,0.211775752,1102.0
1789857791.6,89.0,7.0,0.0,0.0,,,,477.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.5351652183242142,,0.223932472,1146.0
1789857796.3,90.0,6.0,0.0,0.0,,,,490.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.5358531809891642,,0.228191592,1172.0
1789857800.5,92.0,4.0,0.0,0.0,,,,510.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.5371633944855703,,0.236245406,1212.0
1789857804.7,92.0,4.0,0.0,0.0,,,,534.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.5487908128598505,,0.24508981,1260.0
1789857808.9,88.0,8.0,0.0,0.0,,,,551.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.5532945320602224,,0.252451506,1294.0
1789857813.1,87.0,9.0,0.0,0.0,,,,569.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.5565801237349355,,0.258399866,1330.0
1789857817.4,89.0,7.0,0.0,0.0,,,,593.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.5590288953259664,,0.269791626,1378.0
1789857821.5,89.0,7.0,0.0,0.0,,,,609.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.5662549619139577,,0.27661717,1410.0
1789857825.8,87.0,9.0,0.0,0.0,,,,631.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.5721457819261166,,0.28633709,1454.0
1789857830.0,90.0,6.0,0.0,0.0,,,,646.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.5744626828308836,,0.29249271,1484.0
1789857834.2,92.0,4.0,0.0,0.0,,,,668.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.575549386689554,,0.300374048,1528.0
1789857838.3,94.0,1.0,0.0,1.0,,,,681.0,,96.0,1.0,0.0,0.0,0.0,0.0,0.5767058255551979,,0.30532015,1554.0
1789857842.5,88.0,7.0,0.0,1.0,,,,699.0,,96.0,1.0,0.0,0.0,0.0,0.0,0.5837723062618461,,0.312677174,1590.0
1789857846.7,93.0,3.0,0.0,0.0,,,,717.0,1.0,96.0,1.0,1.0,0.0,0.0,1.0,0.595969674212352,,1.5095097620000002,1628.0
1789857850.9,92.0,4.0,0.0,0.0,,1.0,,728.0,2.0,96.0,2.0,2.0,0.0,0.0,2.0,0.6036253263240711,,3.538771574,1652.0
1789857855.2,58.0,1.0,34.0,3.0,,1.0,,743.0,3.0,96.0,6.0,3.0,0.0,0.0,2.0,0.6042837857168402,,3.545675376,1684.0
1789857859.4,59.0,3.0,31.0,3.0,,1.0,,752.0,6.0,96.0,9.0,6.0,0.0,0.0,2.0,0.5809820119443551,,3.55082832,1708.0
1789857863.6,64.0,4.0,27.0,1.0,,1.0,,766.0,12.0,96.0,13.0,12.0,0.0,0.0,2.0,0.5843690769946001,2.0,3.559022604,1748.0
1789857867.8,67.0,2.0,25.0,2.0,,2.0,,779.0,13.0,96.0,15.0,13.0,0.0,0.0,3.0,0.5869823516790044,2.0,6.160786084,1776.0
1789857872.0,71.0,2.0,22.0,1.0,,3.0,,790.0,17.0,96.0,18.0,17.0,0.0,0.0,4.0,0.5882885420019311,,16.100419168000002,1806.0
1789857876.2,71.0,4.0,19.0,2.0,,3.0,,799.0,19.0,96.0,21.0,19.0,0.0,0.0,4.0,0.5910976111289918,,16.103947792,1828.0
1789857880.3,73.0,3.0,19.0,1.0,,3.0,,819.0,20.0,96.0,21.0,20.0,0.0,0.0,5.0,0.5961779851947216,2.0,18.059824222,1870.0
1789857884.7,53.0,7.0,34.0,2.0,,4.0,,831.0,22.0,96.0,24.0,22.0,0.0,0.0,6.0,0.599689768622823,2.0,27.12909561,1898.0
1789857889.0,60.0,3.0,32.0,1.0,,5.0,,847.0,25.0,96.0,26.0,25.0,0.0,0.0,7.0,0.6029641848156493,,37.221780294000006,1936.0
1789857893.2,61.0,3.0,31.0,1.0,,5.0,,858.0,26.0,96.0,27.0,26.0,0.0,0.0,7.0,0.605549297285699,,37.226941596,1960.0
1789857897.4,63.0,5.0,26.0,2.0,,5.0,,865.0,30.0,96.0,32.0,30.0,0.0,0.0,8.0,0.6113064585344921,,37.934850402,1982.0
1789857901.5,64.0,4.0,26.0,2.0,,5.0,,877.0,30.0,96.0,32.0,30.0,0.0,0.0,8.0,0.6205736151342846,4.0,37.939996,2006.0
1789857905.6,69.0,0.0,25.0,2.0,,6.0,,889.0,31.0,96.0,33.0,31.0,0.0,0.0,9.0,0.6271957586811143,4.0,46.597091426000006,2032.0
1789857909.9,70.0,2.0,23.0,2.0,,7.0,,904.0,33.0,97.0,35.0,33.0,0.0,0.0,10.0,0.6460631012409255,4.0,49.744719732,2068.0
1789857914.1,69.0,6.0,19.0,3.0,,9.0,,913.0,38.0,97.0,41.0,38.0,0.0,0.0,14.0,0.6533758895683582,2.0,81.668288686,2096.0
1789857918.9,56.0,3.0,35.0,3.0,,10.0,,929.0,39.0,97.0,42.0,39.0,0.0,0.0,15.0,0.654245789078425,6.0,83.692991538,2130.0
1789857923.1,56.0,4.0,32.0,5.0,,11.0,,938.0,40.0,97.0,45.0,40.0,0.0,0.0,16.0,0.6596395236562601,8.0,99.248240872,2150.0
1789857927.4,57.0,6.0,30.0,4.0,,14.0,,955.0,43.0,97.0,47.0,43.0,0.0,0.0,19.0,0.6614973357651182,6.0,120.114082242,2190.0
1789857931.6,57.0,8.0,27.0,5.0,,14.0,,963.0,45.0,97.0,50.0,45.0,0.0,0.0,21.0,0.6628974001358938,10.0,120.513145172,2210.0
1789857935.8,64.0,2.0,26.0,5.0,,15.0,,975.0,46.0,97.0,51.0,46.0,0.0,0.0,22.0,0.6740554482709294,10.0,123.808057516,2236.0
1789857940.1,64.0,5.0,24.0,4.0,,18.0,,983.0,49.0,97.0,53.0,49.0,0.0,0.0,25.0,0.7117923684869292,6.0,179.116337812,2258.0
1789857944.3,60.0,10.0,23.0,4.0,,19.0,,993.0,50.0,97.0,54.0,50.0,0.0,0.0,26.0,0.7395857919393484,6.0,193.46761555,2280.0
1789857948.6,65.0,6.0,22.0,4.0,,21.0,,1007.0,52.0,97.0,56.0,52.0,0.0,0.0,28.0,0.7433242141401137,6.0,284.245597426,2312.0
1789857952.9,56.0,3.0,35.0,3.0,,22.0,,1022.0,53.0,97.0,56.0,53.0,0.0,0.0,29.0,0.7461855845224046,6.0,289.12777579,2344.0
