ts,kv_cache_usage_perc,num_requests_running,num_requests_waiting,num_preemptions_total,cum_prefix_cache_queries,cum_prefix_cache_hits,interval_queries,interval_hits,interval_hit_rate
1789857535.4,0.0,0.0,0.0,123.0,2456378264,1108204544,0,0,
1789857537.5,0.0,0.0,0.0,123.0,2456378264,1108204544,0,0,
1789857539.5,0.0,0.0,0.0,123.0,2456378264,1108204544,0,0,
1789857541.6,0.0,0.0,0.0,123.0,2456378264,1108204544,0,0,
1789857543.7,0.0,0.0,0.0,123.0,2456378264,1108204544,0,0,
1789857545.7,0.0,0.0,0.0,123.0,2456378264,1108204544,0,0,
1789857547.8,0.0,0.0,0.0,123.0,2456378264,1108204544,0,0,
1789857549.9,0.0,0.0,0.0,123.0,2456378264,1108204544,0,0,
1789857551.9,0.0,0.0,0.0,123.0,2456378264,1108204544,0,0,
1789857554.0,0.0,0.0,0.0,123.0,2456378264,1108204544,0,0,
1789857556.1,0.0,0.0,0.0,123.0,2456378264,1108204544,0,0,
1789857558.1,0.0,0.0,0.0,123.0,2456378264,1108204544,0,0,
1789857560.2,0.0,0.0,0.0,123.0,2456378264,1108204544,0,0,
1789857562.2,0.0,0.0,0.0,123.0,2456378264,1108204544,0,0,
1789857564.3,0.0,0.0,0.0,123.0,2456378264,1108204544,0,0,
1789857566.4,0.0,0.0,0.0,123.0,2456378264,1108204544,0,0,
1789857568.4,0.0,0.0,0.0,123.0,2456378264,1108204544,0,0,
1789857570.5,0.0,0.0,0.0,123.0,2456378264,1108204544,0,0,
1789857572.6,0.0,0.0,0.0,123.0,2456378264,1108204544,0,0,
1789857574.6,0.0,0.0,0.0,123.0,2456378264,1108204544,0,0,
1789857576.7,0.0,0.0,0.0,123.0,2456378264,1108204544,0,0,
1789857578.8,0.0,0.0,0.0,123.0,2456378264,1108204544,0,0,
1789857580.8,0.0,0.0,0.0,123.0,2456378264,1108204544,0,0,
1789857582.9,0.0,0.0,0.0,123.0,2456378264,1108204544,0,0,
1789857585.0,0.0,0.0,0.0,123.0,2456378264,1108204544,0,0,
1789857587.0,0.0,0.0,0.0,123.0,2456378264,1108204544,0,0,
1789857589.1,0.0,0.0,0.0,123.0,2456378264,1108204544,0,0,
1789857591.2,0.0,0.0,0.0,123.0,2456378264,1108204544,0,0,
1789857593.3,0.0,0.0,0.0,123.0,2456378264,1108204544,0,0,
1789857595.3,0.0,0.0,0.0,123.0,2456378264,1108204544,0,0,
1789857597.4,0.0,0.0,0.0,123.0,2456378264,1108204544,0,0,
1789857599.5,0.0,0.0,0.0,123.0,2456378264,1108204544,0,0,
1789857601.6,0.0,0.0,0.0,123.0,2456378264,1108204544,0,0,
1789857603.7,0.0,0.0,0.0,123.0,2456378264,1108204544,0,0,
1789857605.7,0.0,0.0,0.0,123.0,2456378264,1108204544,0,0,
1789857607.8,0.0,0.0,0.0,123.0,2456378264,1108204544,0,0,
1789857609.9,0.0,0.0,0.0,123.0,2456378264,1108204544,0,0,
1789857611.9,0.0,0.0,0.0,123.0,2456378264,1108204544,0,0,
1789857614.0,0.0,0.0,0.0,123.0,2456378264,1108204544,0,0,
1789857616.1,0.0,0.0,0.0,123.0,2456378264,1108204544,0,0,
1789857618.2,0.0,0.0,0.0,123.0,2456378264,1108204544,0,0,
