ts,programs_count,reasoning_count,acting_count,paused_count
1789640105.2,0,0,0,0
1789640107.2,0,0,0,0
1789640109.2,0,0,0,0
1789640111.2,0,0,0,0
1789640113.3,0,0,0,0
1789640115.3,0,0,0,0
1789640117.3,0,0,0,0
1789640119.3,0,0,0,0
1789640121.3,0,0,0,0
1789640123.3,0,0,0,0
1789640125.4,0,0,0,0
1789640127.4,0,0,0,0
1789640129.4,0,0,0,0
1789640131.4,0,0,0,0
1789640133.4,0,0,0,0
1789640135.4,0,0,0,0
1789640137.5,0,0,0,0
1789640139.5,0,0,0,0
1789640141.5,0,0,0,0
1789640143.5,0,0,0,0
1789640145.5,0,0,0,0
1789640147.5,0,0,0,0
1789640149.6,0,0,0,0
1789640151.7,0,0,0,0
1789640153.7,0,0,0,0
1789640155.7,0,0,0,0
1789640157.7,0,0,0,0
1789640159.7,0,0,0,0
1789640161.7,0,0,0,0
1789640163.8,0,0,0,0
1789640165.8,0,0,0,0
1789640167.8,0,0,0,0
1789640169.8,0,0,0,0
1789640171.8,0,0,0,0
1789640173.8,0,0,0,0
1789640175.9,38,38,0,0
1789640177.9,45,45,0,0
1789640179.9,45,45,0,0
1789640181.9,46,46,0,0
1789640183.9,46,46,0,0
1789640186.0,46,45,1,0
1789640188.0,46,46,0,0
1789640190.0,46,46,0,0
1789640192.0,46,46,0,0
1789640194.1,46,46,0,0
1789640196.1,46,46,0,0
1789640198.1,46,46,0,0
1789640200.1,46,46,0,0
1789640202.1,46,46,0,0
1789640204.2,46,46,0,0
1789640206.2,46,46,0,0
1789640208.2,46,46,0,0
1789640210.2,46,46,0,0
1789640212.2,46,46,0,0
1789640214.3,46,46,0,0
1789640216.3,46,46,0,0
1789640218.3,46,46,0,0
1789640220.3,46,46,0,0
1789640222.3,46,46,0,0
1789640224.4,46,45,1,0
1789640226.4,46,45,1,0
1789640228.4,46,46,0,0
1789640230.4,46,46,0,0
1789640232.4,46,45,1,0
1789640234.5,46,46,0,0
1789640236.5,46,46,0,0
1789640238.5,46,46,0,0
1789640240.5,46,45,1,0
1789640242.5,46,46,0,0
1789640244.6,46,46,0,0
1789640246.6,46,45,1,0
1789640248.6,46,41,5,0
1789640250.6,46,38,8,0
1789640252.7,46,42,4,0
1789640254.7,46,42,4,0
1789640256.7,46,43,3,0
1789640258.7,46,44,2,0
1789640260.7,46,46,0,0
1789640262.8,46,41,5,0
1789640264.8,46,41,5,0
1789640266.8,46,41,5,0
1789640268.8,46,44,2,0
1789640270.8,46,43,3,0
1789640272.9,46,46,0,0
1789640274.9,46,45,1,0
1789640276.9,46,43,3,0
1789640278.9,46,44,2,0
1789640280.9,46,44,2,0
1789640283.0,46,45,1,0
1789640285.0,46,45,1,0
1789640287.0,46,45,1,0
1789640289.0,46,44,2,0
1789640291.0,46,45,1,0
1789640293.1,46,45,1,0
1789640295.1,46,44,2,0
1789640297.1,46,42,4,0
1789640299.1,46,42,4,0
1789640301.2,46,43,3,0
1789640303.2,46,44,2,0
1789640305.2,46,45,1,0
1789640307.2,46,45,1,0
1789640309.2,46,45,1,0
1789640311.3,46,46,0,0
1789640313.3,46,46,0,0
1789640315.3,46,45,1,0
1789640317.3,46,43,3,0
1789640319.4,46,43,3,0
1789640321.4,47,41,6,0
1789640323.4,47,45,2,0
1789640325.4,47,46,1,0
1789640327.5,47,46,1,0
1789640329.5,47,46,1,0
1789640331.5,47,47,0,0
1789640333.5,47,46,1,0
1789640335.5,47,46,1,0
1789640337.6,48,45,3,0
1789640339.6,48,45,3,0
1789640341.6,48,47,1,0
1789640343.6,48,47,1,0
1789640345.6,48,47,1,0
1789640347.7,48,48,0,0
1789640349.7,48,47,1,0
1789640351.7,48,48,0,0
1789640353.7,48,47,1,0
1789640355.7,48,47,1,0
1789640357.8,48,47,1,0
1789640359.8,48,47,1,0
1789640361.8,48,46,2,0
1789640363.8,48,46,2,0
1789640365.8,48,47,1,0
1789640367.9,48,47,1,0
1789640369.9,48,47,1,0
1789640371.9,48,48,0,0
1789640374.0,48,47,1,0
1789640376.0,48,46,2,0
1789640378.0,48,46,2,0
1789640380.0,48,45,3,0
1789640382.0,48,47,1,0
1789640384.1,48,47,1,0
1789640386.1,48,46,2,0
1789640388.1,48,47,1,0
1789640390.1,48,48,0,0
1789640392.1,48,48,0,0
1789640394.2,48,48,0,0
1789640396.2,48,47,1,0
1789640398.2,48,48,0,0
1789640400.2,48,47,1,0
1789640402.3,48,46,2,0
1789640404.3,48,46,2,0
1789640406.3,48,47,1,0
1789640408.3,48,47,1,0
1789640410.3,48,48,0,0
1789640412.4,48,48,0,0
1789640414.4,48,47,1,0
1789640416.4,48,47,1,0
1789640418.4,48,46,2,0
1789640420.4,48,47,1,0
1789640422.5,48,48,0,0
1789640424.5,48,48,0,0
1789640426.5,48,48,0,0
1789640428.5,48,47,1,0
1789640430.5,48,47,1,0
1789640432.6,48,48,0,0
1789640434.6,48,48,0,0
1789640436.6,48,48,0,0
1789640438.6,48,47,1,0
1789640440.6,48,47,1,0
1789640442.7,48,48,0,0
1789640444.7,48,47,1,0
1789640446.7,48,48,0,0
1789640448.7,48,48,0,0
1789640450.8,48,47,1,0
1789640452.8,48,47,1,0
1789640454.8,48,47,1,0
1789640456.8,48,47,1,0
1789640458.8,48,46,2,0
1789640460.9,48,46,2,0
1789640462.9,48,47,1,0
1789640464.9,48,46,2,0
1789640466.9,48,46,2,0
1789640468.9,48,46,2,0
1789640471.0,48,47,1,0
1789640473.0,48,48,0,0
1789640475.0,48,48,0,0
1789640477.0,48,48,0,0
1789640479.0,48,47,1,0
1789640481.1,48,47,1,0
1789640483.1,48,47,1,0
1789640485.1,48,47,1,0
1789640487.1,48,48,0,0
1789640489.2,48,47,1,0
1789640491.2,48,48,0,0
1789640493.2,48,47,1,0
1789640495.2,48,48,0,0
1789640497.2,48,48,0,0
1789640499.3,48,48,0,0
1789640501.3,48,47,1,0
1789640503.3,48,48,0,0
1789640505.3,48,48,0,0
1789640507.3,48,48,0,0
1789640509.4,48,47,1,0
1789640511.4,48,47,1,0
1789640513.4,48,47,1,0
1789640515.4,48,47,1,0
1789640517.4,48,47,1,0
1789640519.5,48,45,3,0
1789640521.5,48,47,1,0
1789640523.5,48,47,1,0
1789640525.5,48,48,0,0
