ts,programs_running,programs_idle,programs_marked,programs_paused,holds_reasoning,holds_paused,holds_new,releases_reasoning,releases_paused,releases_new,pauses_total,resumes_total,rebinds_total,starvation_promotions_total,pod_utilization,fc_queue_size,fc_queue_wait_sum,fc_queue_wait_count
1789692016.1,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692018.2,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692020.3,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692022.4,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692024.5,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692026.6,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692028.7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692030.8,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692032.9,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692035.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692037.1,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692039.2,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692041.4,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692043.5,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692045.7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692047.8,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692050.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692052.1,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692054.2,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692056.3,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692058.5,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692060.6,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692062.7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692064.8,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692066.9,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692069.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692071.1,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692073.2,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692075.3,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692077.4,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692079.5,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692081.6,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692083.7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692085.8,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692088.2,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692090.5,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692092.9,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692095.2,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692097.6,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692099.9,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692102.2,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692104.6,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692106.9,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692109.3,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692111.6,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692114.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692116.3,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692118.7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692121.1,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692123.5,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692126.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692128.5,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692131.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692133.6,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692136.1,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692138.6,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692141.1,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692143.6,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692146.2,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692148.7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692151.3,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692153.8,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692156.3,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692158.9,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692161.5,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692164.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692166.6,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692169.1,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692171.7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692174.3,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692176.8,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692179.4,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692182.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692184.6,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692187.2,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692189.8,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692192.4,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692195.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692197.6,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692200.2,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692202.8,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692205.4,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692208.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692210.6,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692213.1,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692215.8,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692218.4,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692221.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692223.6,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692226.2,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692228.8,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692231.4,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692234.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692236.6,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692239.2,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692241.8,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692244.5,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692247.1,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692249.6,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692252.2,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692254.9,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692257.5,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692260.1,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692262.7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692265.3,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692267.9,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692270.5,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692273.1,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
