ts,programs_running,programs_idle,programs_marked,programs_paused,holds_reasoning,holds_paused,holds_new,releases_reasoning,releases_paused,releases_new,pauses_total,resumes_total,rebinds_total,starvation_promotions_total,pod_utilization,fc_queue_size,fc_queue_wait_sum,fc_queue_wait_count
1790037871.1,,,,,,,,,,,,,,,,,,
1790037873.2,,,,,,,,,,,,,,,,,,
1790037875.2,,,,,,,,,,,,,,,,,,
1790037877.2,,,,,,,,,,,,,,,,,,
1790037879.2,,,,,,,,,,,,,,,,,,
1790037881.3,,,,,,,,,,,,,,,,,,
1790037883.3,,,,,,,,,,,,,,,,,,
1790037885.3,,,,,,,,,,,,,,,,,,
1790037887.3,,,,,,,,,,,,,,,,,,
1790037889.4,,,,,,,,,,,,,,,,,,
1790037891.4,,,,,,,,,,,,,,,,,,
1790037893.4,,,,,,,,,,,,,,,,,,
1790037895.4,,,,,,,,,,,,,,,,,,
1790037897.5,,,,,,,,,,,,,,,,,,
1790037899.5,,,,,,,,,,,,,,,,,,
1790037901.5,,,,,,,,,,,,,,,,,,
1790037903.5,,,,,,,,,,,,,,,,,,
1790037905.6,,,,,,,,,,,,,,,,,,
1790037907.6,,,,,,,,,,,,,,,,,,
1790037909.6,,,,,,,,,,,,,,,,,,
1790037911.6,,,,,,,,,,,,,,,,,,
1790037913.7,,,,,,,,,,,,,,,,,,
1790037915.7,,,,,,,,,,,,,,,,,,
1790037917.7,,,,,,,,,,,,,,,,,,
1790037919.7,,,,,,,,,,,,,,,,,,
1790037921.8,,,,,,,,,,,,,,,,,,
1790037923.8,,,,,,,,,,,,,,,,,,
1790037925.8,,,,,,,,,,,,,,,,,,
1790037927.8,,,,,,,,,,,,,,,,,,
1790037929.9,,,,,,,,,,,,,,,,,,
1790037931.9,,,,,,,,,,,,,,,,,,
1790037933.9,,,,,,,,,,,,,,,,,,
1790037935.9,,,,,,,,,,,,,,,,,,
1790037938.0,,,,,,,,,,,,,,,,,,
1790037940.0,,,,,,,,,,,,,,,,,,
1790037942.0,,,,,,,,,,,,,,,,,,
1790037944.0,,,,,,,,,,,,,,,,6.0,0.006793805,40.0
1790037946.2,,,,,,,,,,,,,,,,11.0,0.006793805,40.0
1790037948.4,,,,,,,,,,,,,,,,22.0,0.006793805,40.0
1790037950.7,,,,,,,,,,,,,,,,,102.031209343,65.0
1790037953.0,,,,,,,,,,,,,,,,8.0,102.031209343,65.0
1790037955.4,,,,,,,,,,,,,,,,18.0,102.031209343,65.0
1790037957.8,,,,,,,,,,,,,,,,18.0,102.031209343,65.0
1790037960.3,,,,,,,,,,,,,,,,18.0,102.031209343,65.0
1790037962.7,,,,,,,,,,,,,,,,18.0,102.031209343,65.0
1790037965.2,,,,,,,,,,,,,,,,19.0,102.031209343,65.0
1790037967.6,,,,,,,,,,,,,,,,21.0,102.031209343,65.0
1790037970.1,,,,,,,,,,,,,,,,22.0,102.031209343,65.0
1790037972.6,,,,,,,,,,,,,,,,22.0,102.031209343,65.0
1790037975.1,,,,,,,,,,,,,,,,22.0,102.031209343,65.0
1790037977.5,,,,,,,,,,,,,,,,,572.415266954,87.0
1790037980.0,,,,,,,,,,,,,,,,,572.415266954,87.0
1790037982.5,,,,,,,,,,,,,,,,1.0,572.415266954,87.0
1790037985.0,,,,,,,,,,,,,,,,5.0,572.415266954,87.0
1790037987.5,,,,,,,,,,,,,,,,5.0,572.415266954,87.0
1790037990.0,,,,,,,,,,,,,,,,5.0,572.415266954,87.0
1790037992.5,,,,,,,,,,,,,,,,5.0,572.415266954,87.0
1790037995.0,,,,,,,,,,,,,,,,6.0,572.415266954,87.0
1790037997.5,,,,,,,,,,,,,,,,6.0,572.415266954,87.0
1790038000.1,,,,,,,,,,,,,,,,8.0,572.415266954,87.0
1790038002.6,,,,,,,,,,,,,,,,8.0,572.415266954,87.0
1790038005.1,,,,,,,,,,,,,,,,,690.575874384,95.0
1790038007.6,,,,,,,,,,,,,,,,1.0,690.575874384,95.0
1790038010.2,,,,,,,,,,,,,,,,2.0,690.575874384,95.0
1790038012.7,,,,,,,,,,,,,,,,2.0,690.575874384,95.0
1790038015.2,,,,,,,,,,,,,,,,2.0,690.575874384,95.0
1790038017.7,,,,,,,,,,,,,,,,3.0,690.575874384,95.0
1790038020.3,,,,,,,,,,,,,,,,4.0,690.575874384,95.0
1790038022.8,,,,,,,,,,,,,,,,4.0,690.575874384,95.0
1790038025.3,,,,,,,,,,,,,,,,5.0,690.575874384,95.0
1790038027.9,,,,,,,,,,,,,,,,8.0,690.575874384,95.0
1790038030.4,,,,,,,,,,,,,,,,,772.004771638,108.0
1790038033.0,,,,,,,,,,,,,,,,1.0,772.004771638,108.0
1790038035.5,,,,,,,,,,,,,,,,5.0,772.004771638,108.0
1790038038.0,,,,,,,,,,,,,,,,6.0,772.004771638,108.0
1790038040.6,,,,,,,,,,,,,,,,6.0,772.004771638,108.0
1790038043.1,,,,,,,,,,,,,,,,6.0,772.004771638,108.0
1790038045.7,,,,,,,,,,,,,,,,9.0,772.004771638,108.0
1790038048.2,,,,,,,,,,,,,,,,,863.138051875,122.0
1790038050.8,,,,,,,,,,,,,,,,1.0,863.138134191,123.0
1790038053.4,,,,,,,,,,,,,,,,3.0,863.138134191,123.0
1790038055.9,,,,,,,,,,,,,,,,6.0,863.138134191,123.0
1790038058.4,,,,,,,,,,,,,,,,9.0,863.138134191,123.0
1790038061.0,,,,,,,,,,,,,,,,10.0,863.138134191,123.0
1790038063.6,,,,,,,,,,,,,,,,12.0,863.138134191,123.0
1790038066.2,,,,,,,,,,,,,,,,12.0,863.138134191,123.0
1790038068.7,,,,,,,,,,,,,,,,13.0,863.138134191,123.0
1790038071.3,,,,,,,,,,,,,,,,14.0,863.138134191,123.0
1790038073.9,,,,,,,,,,,,,,,,1.0,1062.73182294,140.0
1790038076.5,,,,,,,,,,,,,,,,2.0,1062.73182294,140.0
1790038079.1,,,,,,,,,,,,,,,,2.0,1062.73182294,140.0
1790038081.6,,,,,,,,,,,,,,,,2.0,1062.73182294,140.0
1790038084.2,,,,,,,,,,,,,,,,2.0,1062.73182294,140.0
1790038086.8,,,,,,,,,,,,,,,,3.0,1062.73182294,140.0
1790038089.3,,,,,,,,,,,,,,,,4.0,1062.73182294,140.0
1790038091.9,,,,,,,,,,,,,,,,6.0,1062.73182294,140.0
1790038094.5,,,,,,,,,,,,,,,,,1132.849751386,154.0
1790038097.1,,,,,,,,,,,,,,,,1.0,1132.849751386,154.0
1790038099.6,,,,,,,,,,,,,,,,1.0,1132.849751386,154.0
1790038102.2,,,,,,,,,,,,,,,,2.0,1132.849751386,154.0
1790038104.8,,,,,,,,,,,,,,,,2.0,1132.849751386,154.0
1790038107.3,,,,,,,,,,,,,,,,4.0,1132.849751386,154.0
1790038109.9,,,,,,,,,,,,,,,,5.0,1132.849751386,154.0
1790038112.5,,,,,,,,,,,,,,,,5.0,1132.849751386,154.0
1790038115.1,,,,,,,,,,,,,,,,5.0,1132.849751386,154.0
1790038117.7,,,,,,,,,,,,,,,,13.0,1132.849751386,154.0
1790038120.2,,,,,,,,,,,,,,,,,1214.374925703,169.0
1790038122.8,,,,,,,,,,,,,,,,1.0,1214.374925703,169.0
1790038125.4,,,,,,,,,,,,,,,,1.0,1214.374925703,169.0
1790038127.9,,,,,,,,,,,,,,,,1.0,1214.374925703,169.0
1790038130.5,,,,,,,,,,,,,,,,6.0,1214.374925703,169.0
1790038133.0,,,,,,,,,,,,,,,,7.0,1214.374925703,169.0
1790038135.6,,,,,,,,,,,,,,,,8.0,1214.374925703,169.0
1790038138.2,,,,,,,,,,,,,,,,1.0,1273.708932637,181.0
1790038140.7,,,,,,,,,,,,,,,,1.0,1273.708932637,181.0
1790038143.3,,,,,,,,,,,,,,,,4.0,1273.708932637,181.0
1790038145.8,,,,,,,,,,,,,,,,6.0,1273.708932637,181.0
1790038148.4,,,,,,,,,,,,,,,,7.0,1273.708932637,181.0
1790038150.9,,,,,,,,,,,,,,,,8.0,1273.708932637,181.0
1790038153.5,,,,,,,,,,,,,,,,9.0,1273.708932637,181.0
1790038156.1,,,,,,,,,,,,,,,,,1369.944156748,193.0
1790038158.6,,,,,,,,,,,,,,,,1.0,1369.944156748,193.0
