ts,programs_count,reasoning_count,acting_count,paused_count
1789514952.8,0,0,0,0
1789514954.9,1,1,0,0
1789514956.9,16,16,0,0
1789514958.9,33,33,0,0
1789514961.0,49,49,0,0
1789514963.0,65,65,0,0
1789514965.0,80,80,0,0
1789514967.0,80,80,0,0
1789514969.1,80,80,0,0
1789514971.1,80,80,0,0
1789514973.1,80,80,0,0
1789514975.1,80,80,0,0
1789514977.1,80,80,0,0
1789514979.2,80,80,0,0
1789514981.2,80,80,0,0
1789514983.2,80,80,0,0
1789514985.2,80,80,0,0
1789514987.2,80,80,0,0
1789514989.3,80,80,0,0
1789514991.3,80,80,0,0
1789514993.3,80,80,0,0
1789514995.3,80,80,0,0
1789514997.3,80,80,0,0
1789514999.4,80,80,0,0
1789515001.4,80,80,0,0
1789515003.4,80,80,0,0
1789515005.4,80,80,0,0
1789515007.4,80,80,0,0
1789515009.5,80,80,0,0
1789515011.5,80,80,0,0
1789515013.5,80,80,0,0
1789515015.5,80,80,0,0
1789515017.5,80,79,1,0
1789515019.6,80,80,0,0
1789515021.6,80,80,0,0
1789515023.6,80,80,0,0
1789515025.6,80,80,0,0
1789515027.7,80,80,0,0
1789515029.7,80,80,0,0
1789515031.7,80,80,0,0
1789515033.7,80,80,0,0
1789515035.7,80,80,0,0
1789515037.8,80,80,0,0
1789515039.8,80,80,0,0
1789515041.8,80,80,0,0
1789515043.8,80,80,0,0
1789515045.8,80,80,0,0
1789515047.9,80,80,0,0
1789515049.9,80,79,1,0
1789515051.9,80,80,0,0
1789515053.9,80,80,0,0
1789515055.9,80,80,0,0
1789515058.0,80,80,0,0
1789515060.0,80,80,0,0
1789515062.0,80,80,0,0
1789515064.0,80,80,0,0
1789515066.1,80,80,0,0
1789515068.1,80,79,1,0
1789515070.1,80,80,0,0
1789515072.1,80,80,0,0
1789515074.1,80,80,0,0
1789515076.2,80,80,0,0
1789515078.2,80,80,0,0
1789515080.2,80,80,0,0
1789515082.2,80,80,0,0
1789515084.2,80,80,0,0
1789515086.3,80,79,1,0
1789515088.3,80,79,1,0
1789515090.3,80,80,0,0
1789515092.3,80,80,0,0
1789515094.3,80,80,0,0
1789515096.4,80,80,0,0
1789515098.4,80,80,0,0
1789515100.4,80,80,0,0
1789515102.4,80,80,0,0
1789515104.5,80,80,0,0
1789515106.5,80,79,1,0
1789515108.5,80,80,0,0
1789515110.5,80,80,0,0
1789515112.5,80,78,2,0
1789515114.6,80,80,0,0
1789515116.6,80,80,0,0
1789515118.6,80,80,0,0
1789515120.6,80,80,0,0
1789515122.6,80,80,0,0
1789515124.7,80,80,0,0
1789515126.7,80,79,1,0
1789515128.7,80,80,0,0
1789515130.7,80,80,0,0
1789515132.7,80,80,0,0
1789515134.8,80,80,0,0
1789515136.8,80,80,0,0
1789515138.8,80,79,1,0
1789515140.8,80,80,0,0
1789515142.9,80,79,1,0
1789515144.9,80,80,0,0
1789515146.9,80,80,0,0
1789515148.9,80,80,0,0
1789515150.9,80,80,0,0
1789515153.0,80,80,0,0
1789515155.0,80,80,0,0
1789515157.0,80,80,0,0
1789515159.0,80,80,0,0
1789515161.0,80,80,0,0
1789515163.1,80,80,0,0
1789515165.1,80,80,0,0
1789515167.1,80,80,0,0
1789515169.1,80,80,0,0
1789515171.2,80,80,0,0
