ts,kv_cache_usage_perc,num_requests_running,num_requests_waiting,num_preemptions_total,cum_prefix_cache_queries,cum_prefix_cache_hits,interval_queries,interval_hits,interval_hit_rate
1789733370.5,0.0,0.0,0.0,66.0,949497327,278170576,0,0,
1789733372.5,0.0,0.0,0.0,66.0,949497327,278170576,0,0,
1789733374.6,0.0,0.0,0.0,66.0,949497327,278170576,0,0,
1789733376.6,0.0,0.0,0.0,66.0,949497327,278170576,0,0,
1789733378.7,0.0,0.0,0.0,66.0,949497327,278170576,0,0,
1789733380.7,0.0,0.0,0.0,66.0,949497327,278170576,0,0,
1789733382.8,0.0,0.0,0.0,66.0,949497327,278170576,0,0,
1789733384.8,0.0,0.0,0.0,66.0,949497327,278170576,0,0,
1789733386.8,0.0,0.0,0.0,66.0,949497327,278170576,0,0,
1789733388.9,0.0,0.0,0.0,66.0,949497327,278170576,0,0,
1789733390.9,0.0,0.0,0.0,66.0,949497327,278170576,0,0,
1789733393.0,0.0,0.0,0.0,66.0,949497327,278170576,0,0,
1789733395.0,0.0,0.0,0.0,66.0,949497327,278170576,0,0,
1789733397.1,0.0,0.0,0.0,66.0,949497327,278170576,0,0,
1789733399.1,0.0,0.0,0.0,66.0,949497327,278170576,0,0,
1789733401.2,0.0,0.0,0.0,66.0,949497327,278170576,0,0,
1789733403.2,0.0,0.0,0.0,66.0,949497327,278170576,0,0,
1789733405.3,0.0,0.0,0.0,66.0,949497327,278170576,0,0,
1789733407.3,0.0,0.0,0.0,66.0,949497327,278170576,0,0,
1789733409.4,0.0,0.0,0.0,66.0,949497327,278170576,0,0,
1789733411.4,0.0,0.0,0.0,66.0,949497327,278170576,0,0,
1789733413.4,0.0,0.0,0.0,66.0,949497327,278170576,0,0,
1789733415.5,0.0,0.0,0.0,66.0,949497327,278170576,0,0,
1789733417.5,0.0,0.0,0.0,66.0,949497327,278170576,0,0,
1789733419.6,0.0,0.0,0.0,66.0,949497327,278170576,0,0,
1789733421.6,0.0,0.0,0.0,66.0,949497327,278170576,0,0,
1789733423.7,0.0,0.0,0.0,66.0,949497327,278170576,0,0,
1789733425.7,0.0,0.0,0.0,66.0,949497327,278170576,0,0,
1789733427.8,0.0,0.0,0.0,66.0,949497327,278170576,0,0,
1789733429.8,0.0,0.0,0.0,66.0,949497327,278170576,0,0,
1789733431.9,0.0,0.0,0.0,66.0,949497327,278170576,0,0,
1789733433.9,0.0,0.0,0.0,66.0,949497327,278170576,0,0,
1789733436.0,0.0,0.0,0.0,66.0,949497327,278170576,0,0,
1789733438.0,0.01464803238588408,1.0,3.0,66.0,949547585,278170576,50258,0,0.0
1789733440.4,0.05859928190309982,3.0,25.0,66.0,949635685,278170576,88100,0,0.0
1789733443.1,0.1099174617706381,13.0,44.0,66.0,949781747,278170576,146062,0,0.0
1789733446.4,0.15116511937288113,34.0,41.0,66.0,949925346,278170576,143599,0,0.0
1789733450.1,0.21125924442473576,26.0,50.0,66.0,950038097,278170576,112751,0,0.0
1789733454.4,0.2871815411904387,22.0,49.0,66.0,950211279,278170576,173182,0,0.0
1789733459.2,0.35511465232380157,22.0,46.0,66.0,950369696,278170576,158417,0,0.0
1789733464.3,0.4403707783197677,32.0,28.0,66.0,950593390,278170576,223694,0,0.0
1789733469.7,0.516042742500751,29.0,24.0,66.0,950744305,278171040,150915,464,0.0031
1789733475.3,0.5880884603830804,30.0,22.0,66.0,950942297,278171056,197992,16,0.0001
1789733480.9,0.6469309225113364,33.0,19.0,66.0,951103813,278171056,161516,0,0.0
1789733486.8,0.7348262691862045,37.0,15.0,66.0,951305254,278171072,201441,16,0.0001
1789733492.9,0.822728768220636,40.0,12.0,66.0,951479266,278171088,174012,16,0.0001
1789733499.0,0.9069692591585964,44.0,8.0,66.0,951679598,278171104,200332,16,0.0001
1789733505.2,0.9186347576065343,45.0,8.0,66.0,951912369,278171104,232771,0,0.0
1789733511.4,0.9235698857052942,42.0,11.0,66.0,951912369,278171104,0,0,
1789733517.7,0.9790936529961234,48.0,6.0,66.0,952102082,278171136,189713,32,0.0002
1789733524.0,0.9885919864963452,50.0,5.0,66.0,952296182,278171152,194100,16,0.0001
1789733530.3,0.9944855307766032,50.0,4.0,66.0,952475223,278171152,179041,0,0.0
1789733536.7,0.9798661078289728,51.0,2.0,66.0,952626165,278171152,150942,0,0.0
1789733543.2,0.9912812736921911,52.0,2.0,66.0,952841338,278171152,215173,0,0.0
1789733549.7,0.9635801851030655,50.0,4.0,66.0,953001135,278171152,159797,0,0.0
1789733556.2,0.9845723604217032,52.0,2.0,66.0,953220233,278171152,219098,0,0.0
1789733562.7,0.9595748637475503,51.0,2.0,66.0,953376146,278171152,155913,0,0.0
1789733569.2,0.977348477262649,53.0,0.0,66.0,953624299,278171152,248153,0,0.0
1789733575.8,0.9611841446493198,53.0,0.0,66.0,953727189,278171168,102890,16,0.0002
1789733582.3,0.9542034417154219,49.0,2.0,66.0,953937613,278208512,210424,37344,0.1775
1789733588.8,0.9670490794913242,51.0,2.0,66.0,954151437,278208560,213824,48,0.0002
1789733595.3,0.9506344142932753,51.0,1.0,66.0,954294282,278208576,142845,16,0.0001
1789733601.9,0.9860457464917677,53.0,1.0,66.0,954514144,278215040,219862,6464,0.0294
1789733608.5,0.9917604817829402,53.0,1.0,67.0,954668170,278215056,154026,16,0.0001
1789733615.3,0.962686140157638,51.0,1.0,67.0,954874362,278250560,206192,35504,0.1722
