ts,programs_running,programs_idle,programs_marked,programs_paused,holds_reasoning,holds_paused,holds_new,releases_reasoning,releases_paused,releases_new,pauses_total,resumes_total,rebinds_total,starvation_promotions_total,pod_utilization,fc_queue_size,fc_queue_wait_sum,fc_queue_wait_count
1789692015.7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692017.8,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692019.9,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692022.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692024.1,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692026.2,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692028.2,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692030.3,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692032.4,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692034.5,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692036.6,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692038.7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692040.8,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692042.9,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692045.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692047.1,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692049.2,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692051.3,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692053.4,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692055.5,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692057.6,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692059.7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692061.8,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692063.9,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692066.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692068.1,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692070.2,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692072.3,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692074.4,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692076.5,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692078.6,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692080.7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692082.7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692084.9,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692087.1,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692089.4,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692091.8,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692094.1,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692096.4,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692098.8,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692101.3,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692103.7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692106.1,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692108.6,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692111.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692113.5,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692115.9,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692118.3,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692120.7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692123.2,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692125.6,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692128.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692130.4,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692132.9,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692135.3,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692137.7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692140.1,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692142.6,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692145.1,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692147.5,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692150.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692152.5,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692155.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692157.5,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692160.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692162.5,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692165.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692167.5,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692170.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692172.5,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692175.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692177.5,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692179.9,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692182.4,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692184.9,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
1789692187.4,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
