ts,programs_count,reasoning_count,acting_count,paused_count
1789515469.2,0,0,0,0
1789515471.2,0,0,0,0
1789515473.2,16,16,0,0
1789515475.2,32,32,0,0
1789515477.3,48,48,0,5
1789515479.3,64,64,0,21
1789515481.4,80,80,0,37
1789515483.4,80,80,0,37
1789515485.4,80,80,0,37
1789515487.4,80,80,0,38
1789515489.4,80,80,0,39
1789515491.5,80,80,0,40
1789515493.5,80,80,0,41
1789515495.5,80,80,0,39
1789515497.5,80,80,0,40
1789515499.5,80,80,0,40
1789515501.6,80,80,0,40
1789515503.6,80,80,0,40
1789515505.6,80,80,0,39
1789515507.6,80,80,0,41
1789515509.6,80,80,0,42
1789515511.7,80,80,0,41
1789515513.7,80,80,0,42
1789515515.7,80,80,0,40
1789515517.7,80,80,0,40
1789515519.7,80,80,0,41
1789515521.8,80,80,0,41
1789515523.8,80,80,0,43
1789515525.8,80,80,0,41
1789515527.8,80,80,0,42
1789515529.8,80,80,0,43
1789515531.9,80,80,0,41
1789515533.9,80,79,1,43
1789515535.9,80,80,0,42
1789515537.9,80,80,0,42
1789515539.9,80,80,0,46
1789515542.0,80,80,0,42
1789515544.0,80,80,0,43
1789515546.0,80,80,0,42
1789515548.0,80,80,0,43
1789515550.0,80,80,0,44
1789515552.1,80,80,0,43
1789515554.1,80,80,0,44
1789515556.1,80,80,0,44
1789515558.1,80,80,0,46
1789515560.1,80,80,0,48
1789515562.2,80,80,0,43
1789515564.2,80,80,0,43
1789515566.2,80,79,1,43
1789515568.2,80,80,0,43
1789515570.2,80,80,0,43
1789515572.3,80,79,1,44
1789515574.3,80,80,0,44
1789515576.3,80,80,0,43
1789515578.3,80,79,1,43
1789515580.3,80,79,1,43
1789515582.4,80,80,0,43
1789515584.4,80,80,0,43
1789515586.4,80,79,1,43
1789515588.4,80,79,1,43
1789515590.4,80,80,0,43
1789515592.5,80,80,0,43
1789515594.5,80,80,0,43
1789515596.5,80,80,0,44
1789515598.5,80,80,0,44
1789515600.5,80,80,0,43
1789515602.6,80,80,0,45
1789515604.6,80,80,0,45
1789515606.6,80,80,0,44
1789515608.6,80,80,0,47
1789515610.6,80,80,0,43
1789515612.7,80,80,0,44
1789515614.7,80,80,0,44
1789515616.7,80,80,0,44
1789515618.7,80,80,0,45
1789515620.7,80,80,0,43
1789515622.8,80,80,0,46
1789515624.8,80,80,0,47
1789515626.8,80,79,1,44
1789515628.8,80,78,2,46
1789515630.8,80,78,2,43
1789515632.9,80,77,3,44
1789515634.9,80,77,3,45
1789515636.9,80,75,5,46
1789515638.9,80,72,8,49
1789515640.9,80,71,9,43
1789515643.0,80,70,10,44
1789515645.0,80,69,11,45
1789515647.0,80,69,11,43
1789515649.0,80,67,13,45
1789515651.0,80,67,13,43
1789515653.1,80,65,15,44
1789515655.1,80,63,17,44
1789515657.1,80,63,17,44
1789515659.1,80,62,18,44
1789515661.1,80,60,20,43
1789515663.2,80,61,19,43
1789515665.2,80,60,20,43
1789515667.2,80,57,23,43
1789515669.2,80,57,23,43
1789515671.2,80,55,25,43
1789515673.3,80,55,25,43
1789515675.3,80,54,26,43
1789515677.3,80,53,27,42
1789515679.3,80,50,30,42
1789515681.3,80,49,31,41
1789515683.4,80,47,33,41
1789515685.4,80,47,33,41
1789515687.4,80,48,32,41
1789515689.4,80,48,32,41
1789515691.4,80,48,32,41
1789515693.5,80,48,32,41
1789515695.5,80,47,33,41
1789515697.5,80,46,34,41
1789515699.5,80,44,36,41
1789515701.5,80,44,36,41
1789515703.6,80,41,39,41
1789515705.6,80,41,39,41
1789515707.6,80,41,39,41
1789515709.6,80,41,39,41
1789515711.7,80,41,39,41
1789515713.7,80,41,39,41
1789515715.7,80,40,40,41
1789515717.7,80,41,39,41
1789515719.7,80,41,39,41
1789515721.8,80,38,42,41
1789515723.8,80,39,41,41
1789515725.8,80,40,40,42
1789515727.8,80,40,40,42
1789515729.8,80,37,43,42
1789515731.9,80,38,42,42
1789515733.9,80,38,42,42
1789515735.9,80,38,42,43
1789515737.9,80,37,43,43
1789515739.9,80,35,45,43
1789515742.0,80,35,45,43
1789515744.0,80,33,47,43
1789515746.0,80,33,47,43
1789515748.0,80,32,48,43
1789515750.0,80,32,48,43
1789515752.1,80,31,49,43
1789515754.1,80,31,49,43
1789515756.1,80,31,49,44
1789515758.1,80,31,49,44
1789515760.1,80,31,49,44
1789515762.2,80,31,49,44
1789515764.2,80,30,50,44
1789515766.2,80,30,50,44
1789515768.2,80,30,50,44
1789515770.3,80,30,50,44
1789515772.3,80,30,50,44
1789515774.3,80,29,51,44
1789515776.3,80,29,51,44
1789515778.3,80,29,51,44
1789515780.4,80,29,51,44
1789515782.4,80,13,67,44
1789515784.4,80,1,79,44
1789515786.4,80,0,80,44
1789515788.4,80,0,80,44
1789515790.5,80,0,80,44
1789515792.5,80,0,80,44
