ts,programs_count,reasoning_count,acting_count,paused_count
1789613068.4,0,0,0,0
1789613070.4,0,0,0,0
1789613072.4,0,0,0,0
1789613074.4,0,0,0,0
1789613076.5,0,0,0,0
1789613078.5,0,0,0,0
1789613080.5,0,0,0,0
1789613082.5,0,0,0,0
1789613084.5,0,0,0,0
1789613086.5,0,0,0,0
1789613088.5,0,0,0,0
1789613090.5,0,0,0,0
1789613092.6,0,0,0,0
1789613094.6,0,0,0,0
1789613096.6,0,0,0,0
1789613098.6,0,0,0,0
1789613100.6,0,0,0,0
1789613102.6,0,0,0,0
1789613104.6,0,0,0,0
1789613106.6,0,0,0,0
1789613108.7,0,0,0,0
1789613110.7,0,0,0,0
1789613112.7,0,0,0,0
1789613114.7,0,0,0,0
1789613116.7,0,0,0,0
1789613118.7,0,0,0,0
1789613120.7,0,0,0,0
1789613122.7,0,0,0,0
1789613124.8,0,0,0,0
1789613126.8,0,0,0,0
1789613128.8,0,0,0,0
1789613130.8,0,0,0,0
1789613132.8,0,0,0,0
1789613134.8,0,0,0,0
1789613136.8,0,0,0,0
1789613138.8,31,31,0,0
1789613140.9,38,38,0,0
1789613142.9,38,38,0,0
1789613144.9,38,38,0,0
1789613146.9,38,38,0,0
1789613148.9,38,38,0,0
1789613150.9,38,38,0,0
1789613152.9,39,39,0,0
1789613155.0,39,39,0,0
1789613157.0,39,39,0,0
1789613159.0,39,39,0,0
1789613161.0,39,39,0,0
1789613163.0,39,39,0,0
1789613165.1,39,39,0,0
1789613167.1,39,39,0,0
1789613169.1,39,39,0,0
1789613171.1,39,39,0,0
1789613173.1,39,39,0,0
1789613175.1,39,39,0,0
1789613177.1,39,39,0,0
1789613179.2,39,39,0,0
1789613181.2,39,39,0,0
1789613183.2,39,39,0,0
1789613185.2,39,39,0,0
1789613187.2,39,35,4,0
1789613189.3,39,35,4,0
1789613191.3,39,35,4,0
1789613193.3,39,34,5,0
1789613195.3,39,35,4,0
1789613197.3,39,39,0,0
1789613199.4,39,37,2,0
1789613201.4,39,38,1,0
1789613203.4,39,37,2,0
1789613205.4,39,36,3,0
1789613207.4,39,36,3,0
1789613209.4,39,38,1,0
1789613211.5,39,37,2,0
1789613213.5,39,38,1,0
1789613215.5,39,36,3,0
1789613217.5,39,39,0,0
1789613219.5,39,38,1,0
1789613221.5,39,36,3,0
1789613223.5,39,37,2,0
1789613225.6,39,38,1,0
1789613227.6,39,39,0,0
1789613229.6,39,36,3,0
1789613231.6,39,36,3,0
1789613233.6,39,37,2,0
1789613235.6,39,37,2,0
1789613237.7,39,37,2,0
1789613239.7,39,35,4,0
1789613241.7,39,36,3,0
1789613243.7,39,37,2,0
1789613245.7,39,33,6,0
1789613247.8,39,37,2,0
1789613249.8,39,38,1,0
1789613251.8,39,37,2,0
1789613253.8,39,37,2,0
1789613255.8,39,38,1,0
1789613257.8,39,37,2,0
1789613259.8,39,33,6,0
1789613261.9,39,36,3,0
1789613264.0,39,36,3,0
1789613266.0,39,36,3,0
1789613268.0,39,38,1,0
1789613270.0,39,37,2,0
1789613272.0,39,36,3,0
1789613274.0,39,36,3,0
1789613276.1,39,36,3,0
1789613278.1,39,38,1,0
1789613280.1,39,37,2,0
1789613282.1,39,38,1,0
1789613284.1,39,39,0,0
1789613286.1,39,39,0,0
1789613288.2,39,39,0,0
1789613290.2,40,39,1,0
1789613292.2,40,37,3,0
1789613294.2,40,36,4,0
1789613296.2,40,38,2,0
1789613298.3,40,39,1,0
1789613300.3,40,39,1,1
1789613302.3,40,40,0,1
1789613304.3,40,40,0,1
1789613306.3,40,37,3,1
1789613308.3,40,35,5,1
1789613310.4,40,35,5,2
1789613312.4,40,38,2,2
1789613314.4,40,38,2,2
1789613316.4,40,38,2,1
1789613318.4,40,37,3,1
1789613320.4,40,39,1,1
1789613322.4,40,39,1,1
1789613324.5,40,39,1,1
1789613326.5,40,40,0,0
1789613328.5,40,40,0,0
1789613330.5,40,39,1,0
1789613332.5,40,39,1,0
1789613334.5,40,39,1,0
1789613336.6,40,39,1,1
1789613338.6,40,40,0,1
1789613340.6,40,40,0,1
1789613342.6,40,39,1,1
1789613344.6,40,37,3,1
1789613346.6,40,38,2,2
1789613348.7,40,39,1,2
1789613350.7,40,40,0,1
1789613352.7,40,39,1,1
1789613354.7,40,39,1,1
1789613356.7,40,39,1,2
1789613358.7,40,39,1,2
1789613360.8,40,39,1,1
1789613362.8,40,39,1,1
1789613364.8,40,40,0,1
1789613366.8,40,40,0,1
1789613368.8,40,40,0,1
1789613370.8,41,41,0,2
