ts,programs_running,programs_idle,programs_marked,programs_paused,holds_reasoning,holds_paused,holds_new,releases_reasoning,releases_paused,releases_new,pauses_total,resumes_total,rebinds_total,starvation_promotions_total,origin_waits_total,urgent_promotions_total,origin_wait_moves_total,pod_utilization,fc_queue_size,fc_queue_wait_sum,fc_queue_wait_count
1790029429.7,28.0,0.0,85.0,16.0,2.0,404.0,,1186.0,720.0,129.0,736.0,720.0,97.0,0.0,457.0,0.0,88.0,0.9965087794585703,24.0,5912.1099010240005,4066.0
1790029434.8,34.0,1.0,77.0,17.0,2.0,409.0,,1190.0,728.0,129.0,745.0,728.0,99.0,0.0,460.0,0.0,90.0,0.9893090870078318,22.0,5958.80255427,4090.0
1790029440.0,40.0,1.0,72.0,16.0,2.0,415.0,,1192.0,735.0,129.0,751.0,735.0,100.0,0.0,464.0,0.0,91.0,0.9774751457282838,24.0,6031.538021642,4108.0
1790029445.1,51.0,0.0,61.0,17.0,2.0,421.0,,1194.0,746.0,129.0,763.0,746.0,100.0,0.0,472.0,0.0,91.0,0.9718279512212566,28.0,6071.682927394,4134.0
1790029450.3,55.0,5.0,56.0,14.0,2.0,425.0,,1201.0,755.0,130.0,769.0,755.0,101.0,0.0,478.0,0.0,92.0,1.0268059578729034,20.0,6111.834761766,4169.0
1790029455.6,15.0,0.0,99.0,16.0,2.0,426.0,,1207.0,759.0,130.0,775.0,759.0,101.0,0.0,479.0,0.0,92.0,0.9973089439616636,26.0,6101.853499012,4068.0
1790029460.9,23.0,0.0,87.0,20.0,2.0,432.0,,1210.0,768.0,130.0,788.0,768.0,101.0,0.0,485.0,0.0,92.0,0.9802399599470729,26.0,6156.880871798,4092.0
1790029466.0,10.0,1.0,101.0,18.0,2.0,436.0,,1214.0,773.0,130.0,791.0,773.0,101.0,0.0,489.0,0.0,92.0,1.0096453349068413,26.0,6191.086469448001,4110.0
1790029471.1,16.0,1.0,95.0,18.0,2.0,439.0,,1218.0,779.0,130.0,797.0,779.0,102.0,0.0,492.0,0.0,93.0,0.9789516503951651,30.0,6222.271968148,4130.0
1790029476.2,24.0,0.0,89.0,17.0,2.0,445.0,,1220.0,791.0,130.0,808.0,791.0,103.0,0.0,498.0,0.0,94.0,0.9996861924686192,24.0,6292.60932736,4158.0
1790029481.5,31.0,0.0,82.0,17.0,2.0,449.0,,1222.0,798.0,130.0,815.0,798.0,105.0,0.0,502.0,0.0,96.0,0.9999186424918642,26.0,6407.123579212001,4176.0
1790029486.6,23.0,1.0,89.0,17.0,2.0,452.0,,1225.0,804.0,130.0,821.0,804.0,105.0,0.0,506.0,0.0,96.0,0.9778019168186532,28.0,6528.042274798,4194.0
1790029491.7,17.0,0.0,96.0,17.0,2.0,457.0,,1226.0,812.0,130.0,829.0,812.0,106.0,0.0,511.0,0.0,97.0,0.9732494725172549,26.0,6587.470324936,4212.0
1790029497.1,22.0,1.0,92.0,15.0,2.0,462.0,,1228.0,818.0,130.0,833.0,818.0,107.0,0.0,515.0,0.0,98.0,1.006899295497622,24.0,6625.038238634,4228.0
1790029502.1,18.0,1.0,94.0,17.0,2.0,464.0,,1232.0,823.0,130.0,840.0,823.0,108.0,0.0,517.0,0.0,98.0,1.008796892321997,25.0,6658.190246172,4246.0
1790029507.2,24.0,3.0,87.0,16.0,2.0,471.0,,1234.0,833.0,130.0,849.0,833.0,108.0,0.0,523.0,0.0,98.0,0.9925924435861674,19.0,6973.197313112,4272.0
1790029512.3,27.0,2.0,85.0,16.0,2.0,472.0,,1237.0,838.0,130.0,854.0,838.0,109.0,0.0,526.0,0.0,99.0,1.0175021456925222,22.0,7002.969997842,4286.0
1790029517.7,16.0,1.0,98.0,15.0,2.0,475.0,,1242.0,843.0,130.0,858.0,843.0,111.0,0.0,529.0,0.0,101.0,1.0284728927511355,26.0,7048.203474006,4306.0
1790029523.0,14.0,0.0,99.0,17.0,2.0,479.0,,1245.0,850.0,130.0,867.0,850.0,113.0,0.0,535.0,0.0,103.0,1.0105402674963344,22.0,7104.220543128,4326.0
1790029528.1,18.0,0.0,95.0,17.0,2.0,483.0,,1247.0,855.0,130.0,872.0,855.0,115.0,0.0,539.0,0.0,105.0,1.0048309373100168,26.0,7183.53091077,4340.0
1790029533.2,10.0,0.0,104.0,16.0,2.0,488.0,,1247.0,860.0,130.0,876.0,860.0,116.0,0.0,544.0,0.0,106.0,0.9927506884096843,24.0,7243.9787072300005,4350.0
1790029538.4,17.0,0.0,96.0,17.0,2.0,492.0,,1247.0,867.0,130.0,884.0,867.0,117.0,0.0,548.0,0.0,107.0,0.9928490326502879,28.0,7288.969145254,4364.0
1790029543.6,25.0,0.0,88.0,17.0,2.0,496.0,,1249.0,875.0,130.0,892.0,875.0,118.0,0.0,554.0,0.0,108.0,0.9630860422701427,24.0,7341.4412714400005,4384.0
1790029548.8,21.0,2.0,91.0,16.0,2.0,501.0,,1252.0,881.0,130.0,897.0,881.0,119.0,0.0,559.0,0.0,109.0,0.9791090011801309,24.0,7412.734053952,4402.0
1790029554.0,23.0,1.0,89.0,17.0,2.0,508.0,,1256.0,891.0,130.0,908.0,891.0,120.0,0.0,567.0,0.0,110.0,0.9916179415656403,22.0,7508.978096142,4430.0
1790029559.2,22.0,0.0,91.0,17.0,2.0,512.0,,1258.0,900.0,130.0,917.0,900.0,120.0,0.0,572.0,0.0,110.0,1.0037026606587276,26.0,7540.88055519,4452.0
1790029564.2,21.0,0.0,93.0,16.0,2.0,517.0,,1260.0,909.0,130.0,925.0,909.0,122.0,0.0,577.0,0.0,112.0,1.0157395486893395,24.0,7597.720457924001,4474.0
1790029569.3,26.0,2.0,87.0,15.0,2.0,521.0,,1260.0,916.0,130.0,931.0,916.0,122.0,0.0,581.0,0.0,112.0,0.9917663519650968,26.0,7634.60006718,4488.0
1790029574.5,22.0,1.0,92.0,15.0,4.0,525.0,,1268.0,925.0,130.0,940.0,925.0,123.0,0.0,584.0,0.0,113.0,1.0122867718056003,22.0,7693.928161506,4522.0
1790029579.7,8.0,0.0,102.0,20.0,4.0,527.0,,1270.0,930.0,130.0,950.0,930.0,124.0,0.0,587.0,0.0,114.0,0.9678441154382577,32.0,7718.31325559,4536.0
1790029585.0,13.0,2.0,97.0,18.0,4.0,531.0,,1272.0,943.0,130.0,961.0,943.0,124.0,0.0,594.0,0.0,114.0,0.998433644458749,24.0,7755.972180526001,4566.0
1790029591.1,21.0,0.0,89.0,20.0,4.0,537.0,,1274.0,951.0,130.0,971.0,951.0,125.0,0.0,600.0,0.0,115.0,0.9917605407145156,32.0,7859.409554354,4586.0
1790029596.3,19.0,1.0,91.0,19.0,4.0,541.0,,1277.0,957.0,130.0,976.0,957.0,126.0,0.0,604.0,0.0,116.0,0.9918901763044022,30.0,7901.619940680001,4604.0
1790029601.4,25.0,1.0,86.0,18.0,4.0,546.0,,1278.0,963.0,130.0,982.0,963.0,129.0,0.0,609.0,0.0,119.0,0.9929737510281443,24.0,7965.998482372001,4618.0
1790029606.5,28.0,0.0,84.0,18.0,4.0,549.0,,1279.0,966.0,130.0,984.0,966.0,132.0,0.0,612.0,0.0,122.0,1.0165204913635877,26.0,8044.869460378,4626.0
1790029611.7,24.0,0.0,88.0,18.0,4.0,552.0,,1281.0,971.0,130.0,989.0,971.0,132.0,0.0,615.0,0.0,122.0,1.0171552587347565,32.0,8082.162393232,4640.0
1790029616.8,32.0,0.0,81.0,17.0,4.0,557.0,,1283.0,979.0,130.0,996.0,979.0,134.0,0.0,620.0,0.0,124.0,0.9922594142259414,30.0,8135.224460914,4660.0
1790029622.2,37.0,1.0,76.0,17.0,4.0,562.0,,1290.0,985.0,131.0,1002.0,985.0,135.0,0.0,625.0,0.0,125.0,0.9817540142330937,28.0,8208.12448196,4688.0
1790029627.2,39.0,1.0,73.0,18.0,4.0,564.0,,1294.0,989.0,131.0,1007.0,989.0,135.0,0.0,627.0,0.0,125.0,0.9664641669348782,26.0,8220.799190772,4704.0
1790029632.5,48.0,1.0,64.0,18.0,4.0,568.0,,1299.0,1000.0,131.0,1018.0,1000.0,138.0,0.0,630.0,0.0,127.0,0.9905415191503057,30.0,8385.992557582,4736.0
1790029637.5,33.0,3.0,77.0,18.0,4.0,569.0,,1306.0,1001.0,131.0,1019.0,1001.0,138.0,0.0,631.0,0.0,127.0,0.9907560884025319,30.0,8400.206382504,4752.0
1790029642.8,27.0,0.0,83.0,21.0,4.0,574.0,,1310.0,1006.0,131.0,1027.0,1006.0,141.0,0.0,636.0,0.0,130.0,0.9850190430211351,32.0,8474.72400664,4770.0
1790029648.0,16.0,1.0,94.0,20.0,4.0,581.0,,1313.0,1015.0,131.0,1035.0,1015.0,141.0,0.0,642.0,0.0,130.0,0.9729374530629761,26.0,8526.143677112,4794.0
1790029653.2,13.0,1.0,97.0,20.0,4.0,587.0,,1314.0,1023.0,131.0,1043.0,1023.0,143.0,0.0,649.0,0.0,132.0,0.9830266781103602,32.0,8606.499172954,4812.0
1790029658.4,20.0,1.0,91.0,19.0,4.0,594.0,,1316.0,1031.0,131.0,1050.0,1031.0,144.0,0.0,654.0,0.0,132.0,0.9980013768193684,30.0,8761.66314945,4832.0
1790029663.6,25.0,1.0,85.0,20.0,4.0,601.0,,1317.0,1041.0,131.0,1061.0,1041.0,144.0,0.0,659.0,0.0,132.0,0.9908808067803884,26.0,8803.873153378001,4854.0
1790029668.9,28.0,5.0,79.0,19.0,4.0,606.0,,1322.0,1049.0,131.0,1068.0,1049.0,145.0,0.0,664.0,0.0,133.0,0.9924507384758431,30.0,8855.114910418,4880.0
1790029674.1,32.0,2.0,76.0,21.0,4.0,610.0,,1327.0,1054.0,131.0,1075.0,1054.0,146.0,0.0,669.0,0.0,134.0,0.9928736187104388,34.0,8985.628879698,4900.0
1790029679.4,23.0,1.0,87.0,21.0,5.0,614.0,,1331.0,1058.0,132.0,1079.0,1058.0,147.0,0.0,673.0,0.0,135.0,1.002245824839967,34.0,9045.877088292,4918.0
1790029684.6,22.0,1.0,89.0,21.0,5.0,620.0,,1334.0,1064.0,133.0,1085.0,1064.0,149.0,0.0,679.0,0.0,137.0,0.9843722061295284,32.0,9119.822674936,4938.0
1790029690.3,16.0,0.0,93.0,24.0,5.0,628.0,,1337.0,1072.0,133.0,1096.0,1072.0,153.0,0.0,685.0,0.0,139.0,0.9825492615241569,28.0,9282.60940587,4960.0
1790029695.5,15.0,0.0,94.0,25.0,5.0,629.0,,1338.0,1077.0,134.0,1102.0,1077.0,153.0,0.0,688.0,0.0,139.0,0.9976598540929085,38.0,9289.00678811,4974.0
1790029700.9,20.0,1.0,89.0,24.0,5.0,634.0,,1341.0,1083.0,134.0,1107.0,1083.0,154.0,0.0,693.0,0.0,140.0,0.9972803347280335,32.0,9333.382861420001,4992.0
1790029706.2,22.0,0.0,89.0,23.0,5.0,638.0,,1344.0,1088.0,134.0,1111.0,1088.0,155.0,0.0,697.0,0.0,141.0,0.964817794943318,30.0,9454.946737156,5008.0
1790029711.4,28.0,0.0,82.0,24.0,5.0,644.0,,1346.0,1095.0,134.0,1119.0,1095.0,158.0,0.0,702.0,0.0,144.0,0.9670394807424096,32.0,9549.61195771,5026.0
1790029716.8,33.0,3.0,75.0,23.0,5.0,649.0,,1350.0,1103.0,134.0,1126.0,1103.0,158.0,0.0,709.0,0.0,144.0,1.0044988019883416,32.0,9605.630605442,5050.0
1790029722.4,37.0,1.0,72.0,24.0,5.0,653.0,,1357.0,1107.0,134.0,1131.0,1107.0,159.0,0.0,712.0,0.0,144.0,0.9841706004362908,32.0,9650.724731484,5072.0
1790029727.7,18.0,1.0,92.0,24.0,5.0,656.0,,1362.0,1110.0,135.0,1134.0,1110.0,160.0,0.0,715.0,0.0,145.0,1.0108384293530737,32.0,9718.873231216001,5090.0
1790029732.9,10.0,0.0,100.0,25.0,5.0,659.0,,1363.0,1114.0,135.0,1139.0,1114.0,160.0,0.0,718.0,0.0,145.0,0.9790383721346064,32.0,9755.863153214,5100.0
1790029738.5,15.0,2.0,94.0,24.0,5.0,664.0,,1367.0,1121.0,135.0,1145.0,1121.0,160.0,0.0,722.0,0.0,145.0,0.9938342631334263,30.0,9831.036199864,5122.0
1790029744.0,16.0,2.0,92.0,25.0,5.0,671.0,,1368.0,1129.0,135.0,1154.0,1129.0,162.0,0.0,729.0,0.0,146.0,0.9936845116761435,28.0,10035.532735076,5140.0
1790029749.2,24.0,0.0,86.0,25.0,5.0,674.0,,1370.0,1136.0,135.0,1161.0,1136.0,162.0,0.0,732.0,0.0,146.0,0.9945021099309802,36.0,10053.29089166,5158.0
1790029754.6,29.0,2.0,83.0,21.0,5.0,678.0,,1372.0,1143.0,135.0,1164.0,1143.0,164.0,0.0,737.0,0.0,148.0,1.014626023674141,28.0,10113.813256192001,5176.0
1790029759.8,29.0,1.0,81.0,25.0,5.0,681.0,,1375.0,1148.0,136.0,1173.0,1148.0,166.0,0.0,741.0,0.0,150.0,0.9929080391946501,30.0,9894.345857752,5016.0
1790029765.0,24.0,0.0,87.0,25.0,5.0,685.0,,1378.0,1156.0,136.0,1181.0,1156.0,166.0,0.0,746.0,0.0,150.0,0.9981716911633229,34.0,9920.812224956,5038.0
1790029770.2,25.0,0.0,85.0,27.0,5.0,690.0,,1380.0,1162.0,137.0,1189.0,1162.0,166.0,0.0,751.0,0.0,150.0,1.002611039588027,32.0,9964.480433824001,5056.0
1790029775.3,23.0,0.0,86.0,28.0,5.0,696.0,,1381.0,1169.0,137.0,1197.0,1169.0,166.0,0.0,757.0,0.0,150.0,0.9696281693666631,32.0,10016.959055268,5072.0
1790029780.6,22.0,0.0,89.0,26.0,5.0,698.0,,1382.0,1178.0,137.0,1204.0,1178.0,166.0,0.0,761.0,0.0,150.0,1.0139492364910776,30.0,10059.64928513,5092.0
1790029785.9,30.0,0.0,80.0,27.0,5.0,704.0,,1384.0,1187.0,137.0,1214.0,1187.0,168.0,0.0,769.0,0.0,152.0,0.9890976468905339,24.0,10393.109048346001,5114.0
1790029791.1,32.0,0.0,78.0,27.0,5.0,705.0,,1385.0,1191.0,137.0,1218.0,1191.0,169.0,0.0,770.0,0.0,153.0,0.9795671959374889,32.0,11056.804430744,5124.0
1790029796.3,35.0,0.0,76.0,26.0,5.0,707.0,,1386.0,1194.0,137.0,1220.0,1194.0,171.0,0.0,772.0,0.0,155.0,0.9846775202946751,32.0,11090.645872394,5132.0
1790029801.5,30.0,0.0,79.0,28.0,5.0,710.0,,1393.0,1199.0,137.0,1227.0,1199.0,171.0,0.0,777.0,0.0,155.0,0.9828402710724886,30.0,11108.488089802,5156.0
1790029806.8,37.0,0.0,74.0,26.0,5.0,714.0,,1397.0,1206.0,137.0,1232.0,1206.0,172.0,0.0,781.0,0.0,156.0,0.9839940278224797,32.0,11208.417984628,5178.0
1790029812.0,39.0,0.0,71.0,27.0,5.0,716.0,,1401.0,1210.0,137.0,1237.0,1210.0,172.0,0.0,783.0,0.0,156.0,0.9743942888817366,32.0,11234.092438456,5194.0
1790029817.3,26.0,0.0,84.0,27.0,5.0,722.0,,1406.0,1220.0,137.0,1247.0,1220.0,172.0,0.0,790.0,0.0,156.0,1.0127548009870186,32.0,11325.592753986,5224.0
1790029822.8,28.0,2.0,81.0,26.0,5.0,729.0,,1406.0,1229.0,137.0,1255.0,1229.0,172.0,0.0,797.0,0.0,156.0,1.0193183850087615,30.0,11407.432579854,5242.0
1790029828.2,32.0,1.0,77.0,27.0,5.0,732.0,,1410.0,1234.0,137.0,1261.0,1234.0,172.0,0.0,798.0,0.0,156.0,0.9864043557558202,30.0,11432.557279688,5260.0
1790029833.7,39.0,0.0,71.0,27.0,5.0,737.0,,1414.0,1242.0,137.0,1269.0,1242.0,173.0,0.0,803.0,0.0,157.0,0.9900211887136573,32.0,11471.198972806,5284.0
1790029839.4,43.0,3.0,67.0,25.0,5.0,742.0,,1420.0,1248.0,138.0,1273.0,1248.0,174.0,0.0,808.0,0.0,158.0,1.0244676000429138,26.0,11535.782369592,5310.0
1790029844.8,31.0,3.0,78.0,27.0,5.0,746.0,,1424.0,1255.0,139.0,1282.0,1255.0,177.0,0.0,812.0,0.0,160.0,1.020188731538104,28.0,11861.929921514,5334.0
1790029850.2,35.0,2.0,74.0,28.0,5.0,750.0,,1426.0,1260.0,139.0,1288.0,1260.0,179.0,0.0,816.0,0.0,162.0,0.9758015055609198,30.0,11911.501513316,5348.0
1790029855.5,30.0,0.0,84.0,25.0,5.0,753.0,,1431.0,1269.0,139.0,1294.0,1269.0,179.0,0.0,821.0,0.0,162.0,0.9755413403425955,26.0,11938.527954014,5376.0
1790029861.1,38.0,1.0,75.0,26.0,5.0,757.0,,1432.0,1278.0,140.0,1304.0,1278.0,182.0,0.0,825.0,0.0,165.0,0.9724940099417086,24.0,12028.364933916,5398.0
1790029866.3,41.0,0.0,72.0,27.0,5.0,759.0,,1437.0,1282.0,140.0,1309.0,1282.0,183.0,0.0,827.0,0.0,166.0,0.9861732467904016,22.0,12066.509259944,5416.0
1790029871.6,45.0,0.0,67.0,28.0,5.0,762.0,,1439.0,1287.0,140.0,1315.0,1287.0,183.0,0.0,830.0,0.0,166.0,0.959848281657905,24.0,12085.986550676,5430.0
1790029876.8,35.0,1.0,79.0,25.0,5.0,764.0,,1443.0,1294.0,140.0,1319.0,1294.0,183.0,0.0,834.0,0.0,166.0,1.0099595894574973,24.0,12152.928701598,5452.0
1790029882.3,21.0,1.0,90.0,28.0,5.0,767.0,,1445.0,1299.0,140.0,1327.0,1299.0,185.0,0.0,837.0,0.0,168.0,0.9975534635053463,26.0,12230.239539862001,5466.0
1790029887.6,11.0,0.0,100.0,29.0,5.0,768.0,,1448.0,1302.0,140.0,1331.0,1302.0,186.0,0.0,838.0,0.0,169.0,0.9958561313163824,30.0,12254.10562523,5478.0
1790029893.0,21.0,1.0,91.0,27.0,5.0,776.0,,1448.0,1314.0,140.0,1341.0,1314.0,188.0,0.0,847.0,0.0,171.0,0.9967367592890606,26.0,12333.160344656,5502.0
1790029898.4,23.0,3.0,87.0,27.0,5.0,779.0,,1452.0,1319.0,140.0,1346.0,1319.0,189.0,0.0,850.0,0.0,172.0,0.9627968207989128,28.0,12366.911804048,5520.0
1790029903.7,31.0,0.0,77.0,32.0,5.0,786.0,,1455.0,1327.0,140.0,1359.0,1327.0,191.0,0.0,855.0,0.0,173.0,0.9830964131173336,34.0,12486.8217232,5542.0
1790029909.0,33.0,0.0,76.0,31.0,5.0,789.0,,1461.0,1330.0,140.0,1361.0,1330.0,191.0,0.0,858.0,0.0,173.0,1.0033218002360262,36.0,12507.015482718,5560.0
1790029914.3,37.0,1.0,72.0,30.0,5.0,792.0,,1463.0,1335.0,140.0,1365.0,1335.0,194.0,0.0,862.0,0.0,176.0,0.9942088652862712,36.0,12562.872011228,5574.0
1790029919.6,43.0,2.0,67.0,28.0,5.0,797.0,,1469.0,1342.0,140.0,1370.0,1342.0,199.0,0.0,867.0,0.0,181.0,1.0362492400672316,30.0,12678.760918016,5600.0
1790029924.9,36.0,3.0,71.0,30.0,5.0,799.0,,1471.0,1345.0,140.0,1375.0,1345.0,199.0,0.0,869.0,0.0,181.0,1.0051970460966277,34.0,12698.00993355,5610.0
1790029930.2,42.0,3.0,67.0,28.0,5.0,806.0,,1478.0,1352.0,140.0,1380.0,1352.0,199.0,0.0,873.0,0.0,181.0,1.0029825126059435,28.0,12752.52663454,5638.0
1790029935.5,28.0,0.0,80.0,32.0,5.0,811.0,,1483.0,1357.0,140.0,1389.0,1357.0,203.0,0.0,878.0,0.0,185.0,0.9696943282194328,36.0,13546.217688782,5658.0
1790029940.9,31.0,2.0,78.0,30.0,5.0,815.0,,1483.0,1361.0,141.0,1391.0,1361.0,204.0,0.0,882.0,0.0,186.0,0.9806060687336838,36.0,13593.412937042,5668.0
1790029946.2,34.0,2.0,78.0,28.0,5.0,818.0,,1485.0,1364.0,142.0,1392.0,1364.0,206.0,0.0,885.0,0.0,188.0,0.9812873261095019,30.0,13647.369906534,5680.0
1790029951.5,8.0,0.0,103.0,31.0,6.0,820.0,,1494.0,1366.0,142.0,1397.0,1366.0,208.0,0.0,887.0,0.0,190.0,0.9882241712262633,26.0,13737.646797642,5702.0
1790029956.8,4.0,0.0,106.0,33.0,6.0,823.0,,1497.0,1370.0,143.0,1403.0,1370.0,208.0,0.0,889.0,0.0,190.0,0.9886162071308515,34.0,13785.975732410001,5718.0
1790029962.3,12.0,0.0,99.0,32.0,6.0,829.0,,1497.0,1378.0,143.0,1410.0,1378.0,210.0,0.0,895.0,0.0,192.0,0.9848831491613919,30.0,13882.777099888,5734.0
1790029967.6,20.0,2.0,92.0,31.0,6.0,835.0,,1497.0,1386.0,145.0,1417.0,1386.0,210.0,0.0,901.0,0.0,192.0,0.9894588384651146,28.0,14059.364794564,5754.0
1790029973.0,27.0,0.0,86.0,32.0,6.0,839.0,,1497.0,1393.0,145.0,1425.0,1393.0,212.0,0.0,905.0,0.0,194.0,0.9791331402210063,28.0,14114.521851526,5768.0
1790029978.6,22.0,0.0,90.0,33.0,6.0,840.0,,1499.0,1395.0,145.0,1428.0,1395.0,212.0,0.0,906.0,0.0,194.0,0.9792225440761005,30.0,14127.301785498,5776.0
1790029984.1,28.0,0.0,83.0,34.0,6.0,842.0,,1501.0,1401.0,145.0,1435.0,1401.0,214.0,0.0,908.0,0.0,196.0,0.9805761184422273,34.0,14165.185605706,5792.0
1790029989.7,37.0,0.0,74.0,34.0,6.0,848.0,,1504.0,1410.0,145.0,1444.0,1410.0,217.0,0.0,914.0,0.0,199.0,1.0178543968815936,30.0,14276.115568896,5816.0
1790029995.1,21.0,2.0,88.0,34.0,6.0,850.0,,1506.0,1416.0,145.0,1450.0,1416.0,217.0,0.0,916.0,0.0,199.0,0.9895276794335371,32.0,14302.614658462,5832.0
1790030000.5,16.0,0.0,94.0,35.0,6.0,855.0,,1507.0,1421.0,145.0,1456.0,1421.0,219.0,0.0,921.0,0.0,201.0,0.9899568179379895,34.0,14355.159516908001,5844.0
1790030006.0,24.0,0.0,84.0,37.0,6.0,860.0,,1509.0,1430.0,145.0,1467.0,1430.0,219.0,0.0,926.0,0.0,201.0,0.9868764081107178,38.0,14403.19717556,5866.0
1790030011.5,20.0,0.0,89.0,36.0,6.0,867.0,,1512.0,1439.0,145.0,1475.0,1439.0,220.0,0.0,933.0,0.0,202.0,0.9986209455351714,34.0,14524.032705218,5890.0
1790030017.0,30.0,1.0,79.0,35.0,6.0,872.0,,1512.0,1450.0,145.0,1485.0,1450.0,222.0,0.0,939.0,0.0,204.0,0.9991131137574653,32.0,14574.370710946001,5912.0
1790030022.4,22.0,0.0,88.0,35.0,6.0,874.0,,1514.0,1452.0,145.0,1487.0,1452.0,223.0,0.0,940.0,0.0,205.0,1.0212052533705254,36.0,14593.881035260001,5920.0
1790030027.8,16.0,0.0,93.0,36.0,6.0,877.0,,1516.0,1457.0,145.0,1493.0,1457.0,224.0,0.0,944.0,0.0,206.0,0.9641571004541716,32.0,14657.927489158,5934.0
1790030033.3,14.0,0.0,95.0,36.0,6.0,882.0,,1519.0,1463.0,145.0,1499.0,1463.0,225.0,0.0,948.0,0.0,207.0,0.9740755641383256,34.0,14733.561815986,5952.0
1790030039.0,22.0,0.0,88.0,35.0,6.0,889.0,,1523.0,1471.0,145.0,1506.0,1471.0,226.0,0.0,955.0,0.0,208.0,1.0255753138075314,34.0,14850.036691412,5976.0
1790030044.5,17.0,2.0,89.0,37.0,6.0,892.0,,1524.0,1474.0,145.0,1511.0,1474.0,226.0,0.0,958.0,0.0,208.0,1.0257094195901728,36.0,14891.83514435,5984.0
1790030050.0,12.0,0.0,97.0,36.0,6.0,895.0,,1526.0,1479.0,145.0,1515.0,1479.0,227.0,0.0,961.0,0.0,209.0,1.0258167042162858,34.0,14935.970417902001,5998.0
1790030055.7,18.0,1.0,88.0,38.0,7.0,899.0,,1528.0,1488.0,145.0,1526.0,1488.0,228.0,0.0,965.0,0.0,210.0,1.0330450059006544,36.0,12663.837854066,5316.0
1790030061.3,21.0,0.0,85.0,39.0,7.0,902.0,,1532.0,1493.0,145.0,1532.0,1493.0,228.0,0.0,969.0,0.0,210.0,0.9954927046454243,38.0,12701.357549158,5334.0
1790030066.7,26.0,1.0,79.0,39.0,7.0,907.0,,1534.0,1499.0,145.0,1538.0,1499.0,231.0,0.0,974.0,0.0,213.0,0.9961453527876122,38.0,12798.584360328001,5350.0
1790030072.1,30.0,0.0,75.0,40.0,7.0,908.0,,1535.0,1502.0,145.0,1542.0,1502.0,231.0,0.0,975.0,0.0,213.0,0.9772055931051747,44.0,12810.994301508,5358.0
1790030077.7,21.0,0.0,85.0,39.0,7.0,913.0,,1538.0,1507.0,145.0,1546.0,1507.0,235.0,0.0,980.0,0.0,217.0,0.9898964703358009,38.0,12899.700885026,5374.0
1790030083.5,25.0,1.0,81.0,38.0,7.0,916.0,,1545.0,1512.0,145.0,1550.0,1512.0,235.0,0.0,983.0,0.0,217.0,0.9902902943174909,42.0,12937.248761764,5398.0
1790030089.0,19.0,0.0,87.0,39.0,7.0,919.0,,1547.0,1516.0,145.0,1555.0,1516.0,236.0,0.0,986.0,0.0,218.0,0.9916402925294139,42.0,12996.643165724001,5410.0
1790030094.6,22.0,1.0,84.0,38.0,7.0,923.0,,1552.0,1520.0,145.0,1558.0,1520.0,238.0,0.0,990.0,0.0,220.0,0.9936518792690341,42.0,13078.15482841,5428.0
1790030100.0,18.0,0.0,89.0,38.0,7.0,929.0,,1554.0,1526.0,145.0,1564.0,1526.0,240.0,0.0,996.0,0.0,222.0,1.0014465543754247,40.0,13281.063754812001,5444.0
1790030105.4,19.0,0.0,88.0,38.0,7.0,934.0,,1555.0,1534.0,145.0,1572.0,1534.0,241.0,0.0,999.0,0.0,223.0,1.0023316525408577,36.0,13355.79834719,5462.0
1790030110.8,22.0,1.0,83.0,39.0,7.0,937.0,,1558.0,1539.0,145.0,1578.0,1539.0,241.0,0.0,1002.0,0.0,223.0,0.996458266280442,36.0,13401.201582388001,5478.0
1790030116.4,28.0,0.0,79.0,38.0,7.0,938.0,,1561.0,1544.0,145.0,1582.0,1544.0,241.0,0.0,1003.0,0.0,223.0,0.9996227157315023,42.0,13404.441281598,5494.0
1790030121.8,26.0,0.0,80.0,39.0,7.0,944.0,,1563.0,1550.0,145.0,1589.0,1550.0,243.0,0.0,1008.0,0.0,225.0,0.9932120123019704,44.0,13473.282639348,5510.0
1790030127.3,21.0,1.0,84.0,39.0,7.0,953.0,,1564.0,1560.0,145.0,1599.0,1560.0,245.0,0.0,1015.0,0.0,226.0,0.9649349139934914,38.0,13684.690072128,5532.0
1790030132.6,26.0,1.0,80.0,38.0,7.0,957.0,,1567.0,1569.0,145.0,1607.0,1569.0,245.0,0.0,1019.0,0.0,226.0,1.0049310696277223,38.0,13715.648042528,5556.0
1790030138.1,19.0,0.0,89.0,37.0,7.0,958.0,,1571.0,1571.0,145.0,1608.0,1571.0,245.0,0.0,1020.0,0.0,226.0,1.0145795336694918,40.0,13725.692292852,5568.0
1790030143.9,24.0,1.0,82.0,38.0,7.0,963.0,,1572.0,1577.0,145.0,1615.0,1577.0,247.0,0.0,1024.0,0.0,228.0,1.0159205914959053,40.0,13785.705757526,5582.0
1790030149.4,31.0,2.0,74.0,39.0,7.0,969.0,,1573.0,1585.0,146.0,1624.0,1585.0,249.0,0.0,1029.0,0.0,229.0,0.9885509423166327,42.0,13915.228299562,5602.0
1790030154.8,21.0,2.0,82.0,41.0,7.0,972.0,,1573.0,1591.0,146.0,1632.0,1591.0,250.0,0.0,1031.0,0.0,230.0,0.9823561491971534,44.0,13946.455414436,5614.0
