ts,programs_count,reasoning_count,acting_count,paused_count
1789576574.7,0,0,0,0
1789576576.8,0,0,0,0
1789576578.8,0,0,0,0
1789576580.8,0,0,0,0
1789576582.9,0,0,0,0
1789576584.9,0,0,0,0
1789576586.9,0,0,0,0
1789576588.9,0,0,0,0
1789576591.0,0,0,0,0
1789576593.0,0,0,0,0
1789576595.0,0,0,0,0
1789576597.0,0,0,0,0
1789576599.0,0,0,0,0
1789576601.1,0,0,0,0
1789576603.1,0,0,0,0
1789576605.1,0,0,0,0
1789576607.1,0,0,0,0
1789576609.2,0,0,0,0
1789576611.2,0,0,0,0
1789576613.2,0,0,0,0
1789576615.3,0,0,0,0
1789576617.3,0,0,0,0
1789576619.3,0,0,0,0
1789576621.3,0,0,0,0
1789576623.4,0,0,0,0
1789576625.4,0,0,0,0
1789576627.4,0,0,0,0
1789576629.4,0,0,0,0
1789576631.4,0,0,0,0
1789576633.5,0,0,0,0
1789576635.5,0,0,0,0
1789576637.5,0,0,0,0
1789576639.5,0,0,0,0
1789576641.6,0,0,0,0
1789576643.6,0,0,0,0
1789576645.6,0,0,0,0
1789576647.6,0,0,0,0
1789576649.7,0,0,0,0
1789576651.7,0,0,0,0
1789576653.7,0,0,0,0
1789576655.7,0,0,0,0
1789576657.7,14,13,1,0
1789576659.8,14,14,0,0
1789576661.8,14,14,0,0
1789576663.8,14,14,0,0
1789576665.9,14,14,0,0
1789576667.9,14,14,0,0
1789576669.9,14,14,0,0
1789576671.9,14,14,0,0
1789576674.0,14,14,0,0
1789576676.0,14,13,1,0
1789576678.0,14,11,3,0
1789576680.0,14,12,2,0
1789576682.1,14,14,0,0
1789576684.1,14,14,0,0
1789576686.1,14,14,0,0
1789576688.1,14,14,0,0
1789576690.2,14,14,0,0
1789576692.2,14,14,0,0
1789576694.2,14,14,0,0
1789576696.2,14,13,1,0
1789576698.3,14,12,2,0
1789576700.3,14,13,1,0
1789576702.3,14,14,0,0
1789576704.3,14,13,1,0
1789576706.4,14,11,3,0
1789576708.4,14,8,6,0
1789576710.4,14,13,1,0
1789576712.4,14,14,0,0
1789576714.5,14,12,2,0
1789576716.5,14,11,3,0
1789576718.5,14,14,0,0
1789576720.5,14,13,1,0
1789576722.6,15,13,2,0
1789576724.6,15,15,0,0
1789576726.6,15,14,1,0
1789576728.6,15,14,1,0
1789576730.7,15,15,0,0
1789576732.7,15,15,0,0
1789576734.7,15,14,1,0
1789576736.8,15,15,0,0
1789576738.8,15,14,1,0
1789576740.8,15,15,0,0
1789576742.8,16,16,0,0
1789576744.9,16,15,1,0
1789576746.9,16,15,1,0
1789576748.9,17,12,5,0
1789576751.0,17,15,2,0
1789576753.0,17,16,1,0
1789576755.0,17,17,0,0
1789576757.0,17,17,0,0
1789576759.1,17,17,0,0
1789576761.1,17,17,0,0
1789576763.1,17,16,1,0
1789576765.1,17,16,1,0
1789576767.2,17,17,0,0
1789576769.2,17,17,0,0
1789576771.2,17,16,1,0
1789576773.2,17,15,2,0
1789576775.3,17,15,2,0
1789576777.3,17,16,1,0
1789576779.3,17,17,0,0
1789576781.3,17,17,0,0
1789576783.4,17,17,0,0
1789576785.4,17,17,0,0
1789576787.4,17,17,0,0
1789576789.4,17,15,2,0
1789576791.5,17,17,0,0
1789576793.5,17,17,0,0
1789576795.5,17,16,1,0
1789576797.5,17,16,1,0
1789576799.6,17,16,1,0
1789576801.6,17,16,1,0
1789576803.6,17,16,1,0
1789576805.6,17,17,0,0
1789576807.7,17,15,2,0
1789576809.7,17,17,0,0
1789576811.7,17,17,0,0
1789576813.8,17,17,0,0
1789576815.8,17,17,0,0
1789576817.8,17,17,0,0
1789576819.8,17,17,0,0
1789576821.9,17,15,2,0
1789576823.9,17,15,2,0
1789576825.9,17,16,1,0
1789576827.9,17,17,0,0
1789576830.0,17,16,1,0
1789576832.0,17,15,2,0
1789576834.0,17,16,1,0
1789576836.0,17,17,0,0
1789576838.1,17,17,0,0
1789576840.1,17,16,1,0
1789576842.1,17,14,3,0
1789576844.2,17,14,3,0
1789576846.2,17,16,1,0
