ts,programs_count,reasoning_count,acting_count,paused_count
1789513539.3,0,0,0,0
1789513541.3,1,1,0,0
1789513543.3,16,16,0,0
1789513545.3,32,32,0,0
1789513547.4,49,49,0,6
1789513549.4,65,65,0,22
1789513551.4,80,80,0,37
1789513553.5,80,80,0,37
1789513555.5,80,80,0,37
1789513557.5,80,80,0,38
1789513559.5,80,80,0,39
1789513561.5,80,80,0,40
1789513563.6,80,80,0,41
1789513565.6,80,80,0,42
1789513567.6,80,80,0,40
1789513569.6,80,80,0,40
1789513571.6,80,80,0,39
1789513573.7,80,80,0,39
1789513575.7,80,80,0,40
1789513577.7,80,80,0,41
1789513579.7,80,80,0,42
1789513581.7,80,80,0,41
1789513583.7,80,80,0,42
1789513585.8,80,80,0,44
1789513587.8,80,80,0,40
1789513589.8,80,80,0,41
1789513591.8,80,80,0,41
1789513593.8,80,80,0,43
1789513595.9,80,80,0,43
1789513597.9,80,80,0,42
1789513599.9,80,80,0,43
1789513601.9,80,80,0,41
1789513603.9,80,79,1,43
1789513606.0,80,80,0,42
1789513608.0,80,80,0,42
1789513610.0,80,80,0,46
1789513612.0,80,80,0,42
1789513614.0,80,80,0,43
1789513616.1,80,80,0,43
1789513618.1,80,80,0,44
1789513620.1,80,80,0,45
1789513622.1,80,80,0,43
1789513624.1,80,80,0,44
1789513626.1,80,80,0,43
1789513628.2,80,80,0,45
1789513630.2,80,80,0,47
1789513632.2,80,80,0,44
1789513634.2,80,80,0,44
1789513636.2,80,79,1,44
1789513638.3,80,80,0,44
1789513640.3,80,80,0,44
1789513642.3,80,80,0,44
1789513644.3,80,80,0,45
1789513646.3,80,80,0,44
1789513648.4,80,80,0,44
1789513650.4,80,80,0,44
1789513652.4,80,80,0,44
1789513654.4,80,80,0,44
1789513656.4,80,80,0,44
1789513658.5,80,79,1,44
1789513660.5,80,80,0,44
1789513662.5,80,80,0,44
1789513664.5,80,80,0,44
1789513666.5,80,80,0,44
1789513668.6,80,80,0,44
1789513670.6,80,80,0,44
1789513672.6,80,80,0,44
1789513674.6,80,79,1,44
1789513676.6,80,80,0,44
1789513678.7,80,80,0,44
1789513680.7,80,80,0,44
1789513682.7,74,65,9,44
1789513684.7,44,44,0,44
1789513686.7,44,44,0,3
1789513688.7,44,44,0,3
1789513690.8,44,44,0,3
1789513692.8,44,44,0,3
1789513694.8,44,44,0,3
1789513696.8,44,44,0,3
1789513698.8,44,44,0,3
1789513700.9,44,43,1,3
1789513702.9,43,43,0,3
1789513704.9,43,42,1,3
1789513706.9,43,43,0,2
1789513708.9,43,43,0,2
1789513710.9,43,42,1,2
1789513713.0,43,43,0,2
1789513715.0,43,43,0,2
1789513717.0,43,43,0,2
1789513719.0,43,43,0,2
1789513721.0,43,43,0,2
1789513723.1,43,43,0,3
1789513725.1,43,43,0,3
1789513727.1,43,43,0,3
1789513729.1,43,43,0,3
1789513731.1,43,42,1,3
1789513733.2,43,43,0,4
1789513735.2,43,43,0,4
1789513737.2,43,43,0,4
1789513739.2,43,43,0,4
1789513741.2,43,43,0,4
1789513743.3,43,43,0,4
1789513745.3,43,42,1,4
1789513747.3,43,43,0,4
1789513749.3,43,43,0,5
1789513751.3,43,43,0,5
1789513753.3,43,43,0,6
1789513755.4,43,43,0,8
1789513757.4,43,43,0,6
1789513759.4,43,42,1,7
1789513761.4,43,43,0,6
1789513763.4,43,43,0,6
1789513765.5,43,43,0,7
1789513767.5,43,43,0,6
1789513769.5,43,43,0,6
1789513771.5,43,43,0,7
1789513773.5,43,43,0,7
1789513775.6,43,43,0,7
1789513777.6,41,41,0,7
1789513779.6,41,41,0,7
1789513781.6,41,41,0,5
1789513783.6,41,41,0,7
1789513785.7,41,41,0,8
1789513787.7,40,40,0,5
1789513789.7,38,38,0,5
1789513791.7,38,38,0,2
1789513793.7,38,38,0,3
1789513795.7,38,37,1,5
1789513797.8,38,37,1,3
1789513799.8,38,38,0,3
1789513801.8,38,38,0,2
1789513803.8,37,37,0,2
1789513805.8,37,36,1,4
1789513807.9,37,37,0,2
1789513809.9,37,37,0,3
1789513811.9,37,37,0,1
1789513813.9,37,37,0,1
1789513815.9,37,37,0,2
1789513818.0,37,36,1,4
1789513820.0,37,37,0,4
1789513822.0,37,37,0,1
1789513824.0,37,37,0,1
1789513826.0,37,37,0,1
1789513828.0,37,37,0,1
1789513830.1,37,37,0,1
1789513832.1,37,37,0,1
1789513834.1,37,36,1,1
1789513836.1,37,36,1,1
1789513838.1,37,36,1,1
1789513840.2,12,7,5,1
1789513842.2,1,1,0,0
1789513844.2,1,1,0,0
1789513846.2,0,0,0,0
1789513848.2,0,0,0,0
1789513850.2,0,0,0,0
1789513851.9,0,0,0,0
