ts,programs_running,programs_idle,programs_marked,programs_paused,holds_reasoning,holds_paused,holds_new,releases_reasoning,releases_paused,releases_new,pauses_total,resumes_total,rebinds_total,starvation_promotions_total,origin_waits_total,urgent_promotions_total,origin_wait_moves_total,pod_utilization,fc_queue_size,fc_queue_wait_sum,fc_queue_wait_count
1790026031.3,114.0,14.0,0.0,0.0,,,,358.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5492262096341595,,0.17895033999999999,972.0
1790026036.3,120.0,8.0,0.0,0.0,,,,398.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5608580982011945,,0.194074846,1052.0
1790026041.4,119.0,9.0,0.0,0.0,,,,427.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5672929406716017,,0.204907042,1110.0
1790026046.6,114.0,14.0,0.0,0.0,,,,459.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5752883274326789,,0.217707644,1174.0
1790026051.7,122.0,6.0,0.0,0.0,,,,490.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6029753602975361,,0.230434726,1236.0
1790026056.9,117.0,11.0,0.0,0.0,,,,515.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5970420734542073,,0.240293246,1286.0
1790026062.0,121.0,7.0,0.0,0.0,,,,543.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6134248828809499,,0.251489644,1342.0
1790026067.1,125.0,3.0,0.0,0.0,,,,574.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6471962951042449,,0.263846652,1404.0
1790026072.4,118.0,10.0,0.0,0.0,,,,594.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6460358330651218,,0.27118613,1444.0
1790026077.5,118.0,10.0,0.0,0.0,,,,619.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6477626685262668,,0.281086432,1494.0
1790026082.7,120.0,8.0,0.0,0.0,,,,649.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6545515502628473,,0.29337152,1554.0
1790026087.8,126.0,2.0,0.0,0.0,,,,670.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6619166398455102,,0.302169922,1596.0
1790026092.9,117.0,11.0,0.0,0.0,,,,691.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6697515466866931,,0.314422946,1638.0
1790026098.1,118.0,10.0,0.0,0.0,,,,714.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6722222222222223,,0.32340894600000003,1684.0
1790026103.2,121.0,7.0,0.0,0.0,,,,739.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6745073847584308,,0.334215886,1734.0
1790026108.5,119.0,9.0,0.0,0.0,,,,765.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6813812001573508,,0.344075886,1786.0
1790026113.7,124.0,4.0,0.0,0.0,,,,791.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6862085613131639,,0.354694491,1839.0
1790026119.0,53.0,3.0,70.0,2.0,,,,809.0,3.0,128.0,5.0,3.0,0.0,0.0,2.0,0.0,0.0,0.6895406429925258,2.0,1.253452756,1880.0
1790026124.4,63.0,3.0,58.0,4.0,,,,818.0,13.0,128.0,17.0,13.0,0.0,0.0,3.0,0.0,0.0,0.6621549011193363,3.0,2.4777246059999998,1918.0
1790026129.6,68.0,4.0,51.0,5.0,,1.0,,831.0,19.0,128.0,24.0,19.0,0.0,0.0,4.0,0.0,0.0,0.6978775524800629,4.0,16.148902014,1956.0
1790026135.6,61.0,3.0,60.0,4.0,,4.0,,844.0,24.0,128.0,28.0,24.0,0.0,0.0,7.0,0.0,0.0,0.7013370346529343,6.0,31.762497088,1992.0
1790026141.1,66.0,5.0,50.0,7.0,,6.0,,855.0,31.0,128.0,38.0,31.0,1.0,0.0,10.0,0.0,1.0,0.7402813539319816,4.0,52.474900126,2028.0
1790026147.5,74.0,2.0,49.0,3.0,,7.0,,871.0,36.0,128.0,39.0,36.0,1.0,0.0,11.0,0.0,1.0,0.7114740907627937,6.0,62.74859558000001,2070.0
1790026153.0,69.0,0.0,56.0,3.0,,9.0,,881.0,40.0,128.0,43.0,40.0,1.0,0.0,14.0,0.0,1.0,0.7006200157350785,4.0,91.503822118,2098.0
1790026158.3,69.0,2.0,54.0,3.0,,11.0,,888.0,42.0,128.0,45.0,42.0,2.0,0.0,16.0,0.0,2.0,0.7374472517254944,4.0,112.829014842,2116.0
1790026163.4,72.0,6.0,47.0,3.0,,14.0,,895.0,49.0,128.0,52.0,49.0,2.0,0.0,21.0,0.0,2.0,0.7386953295426099,2.0,136.83599548,2144.0
1790026168.7,78.0,4.0,43.0,3.0,,15.0,,911.0,54.0,128.0,57.0,54.0,2.0,0.0,23.0,0.0,2.0,0.753674498444373,2.0,146.971262978,2186.0
1790026174.1,79.0,3.0,43.0,4.0,,16.0,,926.0,55.0,129.0,59.0,55.0,2.0,0.0,24.0,0.0,2.0,0.7702709830847906,6.0,154.67992311,2220.0
1790026179.8,82.0,3.0,40.0,4.0,,19.0,,936.0,58.0,129.0,62.0,58.0,2.0,0.0,27.0,0.0,2.0,0.773327253871187,6.0,178.809370108,2246.0
1790026185.5,80.0,1.0,47.0,1.0,,22.0,,945.0,65.0,129.0,66.0,65.0,4.0,0.0,32.0,0.0,4.0,0.8504546186031542,2.0,216.000565102,2278.0
1790026190.8,65.0,1.0,60.0,3.0,,24.0,,949.0,70.0,129.0,73.0,70.0,4.0,0.0,35.0,0.0,4.0,0.8511989056968137,,232.84413618000002,2296.0
1790026196.2,68.0,3.0,56.0,2.0,,25.0,,956.0,75.0,129.0,77.0,75.0,4.0,0.0,38.0,0.0,4.0,0.8532650287880413,2.0,238.64514287,2320.0
1790026201.8,63.0,5.0,59.0,2.0,,26.0,,967.0,81.0,129.0,83.0,81.0,4.0,0.0,39.0,0.0,4.0,0.8394400636555448,2.0,250.760943652,2354.0
1790026207.5,71.0,5.0,50.0,3.0,,27.0,,978.0,89.0,129.0,92.0,89.0,4.0,0.0,42.0,0.0,4.0,0.8408647140864715,2.0,263.347067668,2392.0
1790026213.5,76.0,6.0,45.0,2.0,,28.0,,993.0,95.0,129.0,97.0,95.0,4.0,0.0,43.0,0.0,4.0,0.8428539498623181,4.0,273.673982566,2434.0
1790026218.7,83.0,3.0,40.0,3.0,,31.0,,1005.0,100.0,129.0,103.0,100.0,4.0,0.0,48.0,0.0,4.0,0.859872867718056,2.0,296.050696838,2468.0
1790026223.9,67.0,5.0,54.0,3.0,,34.0,,1017.0,103.0,129.0,106.0,103.0,5.0,0.0,51.0,0.0,5.0,0.9067464149054107,,331.190232904,2498.0
1790026229.1,71.0,4.0,51.0,3.0,,35.0,,1029.0,106.0,129.0,109.0,106.0,5.0,0.0,53.0,0.0,5.0,0.9047223116260773,2.0,338.315417546,2528.0
1790026234.1,77.0,3.0,47.0,2.0,,36.0,,1034.0,111.0,129.0,113.0,111.0,5.0,0.0,54.0,0.0,5.0,0.9072667453420592,4.0,341.226918664,2548.0
1790026239.5,48.0,4.0,73.0,4.0,,38.0,,1044.0,114.0,129.0,118.0,114.0,5.0,0.0,56.0,0.0,5.0,0.8895598648213711,8.0,368.823408696,2574.0
1790026244.7,55.0,2.0,69.0,3.0,,41.0,,1048.0,120.0,129.0,123.0,120.0,5.0,0.0,61.0,0.0,5.0,0.9068179379894861,4.0,402.808965592,2594.0
1790026249.7,62.0,2.0,61.0,4.0,,43.0,,1054.0,127.0,129.0,131.0,127.0,5.0,0.0,64.0,0.0,5.0,0.9079801881057111,2.0,417.27230076,2620.0
1790026254.9,63.0,5.0,57.0,4.0,,44.0,,1060.0,131.0,129.0,135.0,131.0,5.0,0.0,66.0,0.0,5.0,0.9091151700461324,2.0,422.355826996,2640.0
1790026260.1,53.0,6.0,67.0,3.0,,45.0,,1069.0,138.0,129.0,141.0,138.0,6.0,0.0,68.0,0.0,6.0,0.9426192647426958,6.0,439.30986999600003,2672.0
1790026265.4,49.0,5.0,71.0,4.0,,47.0,,1076.0,143.0,129.0,147.0,143.0,6.0,0.0,71.0,0.0,6.0,0.9483960948396095,6.0,452.721627948,2696.0
1790026270.9,58.0,3.0,62.0,6.0,,49.0,,1086.0,151.0,129.0,157.0,151.0,8.0,0.0,76.0,0.0,8.0,1.0202008010585417,,486.194564714,2732.0
1790026275.9,39.0,2.0,85.0,3.0,,50.0,,1091.0,162.0,129.0,165.0,162.0,8.0,0.0,77.0,0.0,8.0,0.9832743267889711,4.0,490.115236032,2764.0
1790026281.0,47.0,0.0,76.0,6.0,,51.0,,1097.0,170.0,129.0,176.0,170.0,8.0,0.0,79.0,0.0,8.0,0.959703000393377,4.0,496.355264736,2792.0
1790026286.2,32.0,3.0,89.0,5.0,,54.0,,1101.0,181.0,129.0,186.0,181.0,8.0,0.0,84.0,0.0,8.0,0.9915696634838894,4.0,530.353000976,2822.0
1790026291.3,38.0,4.0,85.0,2.0,,59.0,,1106.0,189.0,129.0,191.0,189.0,8.0,0.0,88.0,0.0,8.0,1.0325550727747381,2.0,555.487218106,2848.0
1790026296.4,30.0,1.0,88.0,10.0,,59.0,,1110.0,200.0,129.0,210.0,200.0,8.0,0.0,89.0,0.0,8.0,0.9919844973715266,4.0,556.087230064,2878.0
1790026301.5,15.0,0.0,108.0,6.0,,62.0,,1116.0,208.0,129.0,214.0,208.0,8.0,0.0,93.0,0.0,8.0,0.9922473447055037,6.0,582.36205313,2906.0
1790026306.5,9.0,0.0,110.0,10.0,,63.0,,1119.0,211.0,129.0,221.0,211.0,9.0,0.0,94.0,0.0,9.0,0.9971913778922147,14.0,600.726027338,2918.0
1790026311.6,13.0,0.0,107.0,9.0,,68.0,,1121.0,218.0,129.0,227.0,218.0,12.0,0.0,101.0,0.0,12.0,0.9970255337410149,8.0,667.76536485,2936.0
1790026316.7,22.0,0.0,96.0,11.0,,77.0,,1122.0,227.0,129.0,238.0,227.0,13.0,0.0,109.0,0.0,13.0,0.9971685799091656,16.0,727.068900806,2956.0
1790026321.8,23.0,0.0,96.0,10.0,,85.0,,1124.0,235.0,129.0,245.0,235.0,14.0,0.0,117.0,0.0,14.0,0.9779176948110002,12.0,819.766099102,2976.0
1790026326.9,36.0,0.0,83.0,10.0,,94.0,,1126.0,249.0,129.0,259.0,249.0,16.0,0.0,130.0,0.0,16.0,0.994428798769803,12.0,912.588767782,3008.0
1790026332.0,41.0,1.0,78.0,9.0,,97.0,,1129.0,255.0,129.0,264.0,255.0,16.0,0.0,133.0,0.0,16.0,0.9957171083217108,14.0,931.57055643,3026.0
1790026337.1,49.0,0.0,69.0,11.0,,103.0,,1135.0,264.0,129.0,275.0,264.0,18.0,0.0,139.0,0.0,18.0,0.9983554160855416,12.0,1011.895022216,3056.0
1790026342.3,53.0,0.0,65.0,11.0,,106.0,,1137.0,268.0,129.0,279.0,268.0,18.0,0.0,142.0,0.0,18.0,0.9998363909451775,18.0,1056.52730673,3064.0
1790026347.4,46.0,0.0,71.0,12.0,,113.0,,1140.0,277.0,129.0,289.0,277.0,20.0,0.0,148.0,0.0,20.0,0.9761980116582627,16.0,1161.155514938,3088.0
1790026352.5,30.0,0.0,88.0,11.0,,116.0,,1149.0,282.0,129.0,293.0,282.0,20.0,0.0,152.0,0.0,20.0,0.9863551836355183,18.0,1185.650582622,3116.0
1790026357.7,22.0,0.0,94.0,13.0,,121.0,,1151.0,287.0,129.0,300.0,287.0,22.0,0.0,157.0,0.0,22.0,0.9842667095805171,18.0,1242.516377356,3130.0
1790026362.7,28.0,1.0,89.0,11.0,,128.0,,1154.0,295.0,129.0,306.0,295.0,24.0,0.0,164.0,0.0,24.0,1.0263924650430927,14.0,1353.974022316,3152.0
1790026367.9,14.0,1.0,102.0,12.0,,133.0,,1158.0,302.0,129.0,314.0,302.0,25.0,0.0,169.0,0.0,25.0,1.050302632049494,16.0,1440.095947864,3174.0
1790026373.0,20.0,0.0,97.0,12.0,,137.0,,1160.0,309.0,129.0,321.0,309.0,26.0,0.0,173.0,0.0,26.0,1.0504546186031543,20.0,1472.6492778,3192.0
1790026378.1,25.0,0.0,91.0,13.0,,141.0,,1163.0,315.0,129.0,328.0,315.0,28.0,0.0,176.0,0.0,28.0,0.9822122089904517,18.0,1518.21045403,3210.0
1790026383.4,22.0,0.0,93.0,14.0,,149.0,,1165.0,326.0,129.0,340.0,326.0,31.0,0.0,183.0,0.0,31.0,0.995133748167221,16.0,1658.848833678,3236.0
1790026388.5,25.0,0.0,91.0,13.0,,151.0,,1166.0,329.0,129.0,342.0,329.0,31.0,0.0,185.0,0.0,31.0,0.9952767943353718,22.0,1681.114937072,3244.0
1790026394.3,32.0,1.0,83.0,13.0,,156.0,,1171.0,338.0,129.0,351.0,338.0,32.0,0.0,192.0,0.0,32.0,0.9742771698315631,20.0,1752.224875946,3272.0
1790026399.5,25.0,4.0,86.0,14.0,,160.0,,1172.0,344.0,129.0,358.0,344.0,33.0,0.0,196.0,0.0,33.0,0.9899617351500196,24.0,1795.656145472,3286.0
1790026404.6,25.0,1.0,90.0,13.0,,165.0,,1177.0,353.0,129.0,366.0,353.0,33.0,0.0,201.0,0.0,33.0,1.0034036047634374,24.0,1820.856793882,3314.0
1790026409.6,16.0,2.0,96.0,15.0,,172.0,,1180.0,360.0,129.0,375.0,360.0,35.0,0.0,208.0,0.0,35.0,0.9919541000607947,24.0,1927.761553522,3334.0
1790026414.9,27.0,0.0,85.0,17.0,,177.0,,1186.0,370.0,129.0,387.0,370.0,35.0,0.0,214.0,0.0,35.0,0.9867883453134499,22.0,1982.28972741,3366.0
1790026420.0,36.0,1.0,75.0,17.0,,183.0,,1187.0,380.0,129.0,397.0,380.0,37.0,0.0,221.0,0.0,37.0,0.9685428065658191,24.0,2071.107916376,3388.0
1790026425.2,41.0,2.0,71.0,15.0,,189.0,,1191.0,386.0,129.0,401.0,386.0,39.0,0.0,227.0,0.0,39.0,0.9814411007402639,26.0,2186.238427348,3408.0
1790026430.3,37.0,3.0,74.0,15.0,,193.0,,1198.0,390.0,129.0,405.0,390.0,39.0,0.0,231.0,0.0,39.0,1.0129282444659014,28.0,2244.830681098,3430.0
1790026435.3,45.0,3.0,66.0,15.0,,202.0,,1201.0,401.0,129.0,416.0,401.0,41.0,0.0,239.0,0.0,41.0,1.0037138361406144,22.0,2376.74665902,3458.0
1790026440.4,40.0,4.0,74.0,11.0,,209.0,,1206.0,412.0,129.0,423.0,412.0,43.0,0.0,248.0,0.0,43.0,1.0045452919929907,18.0,2480.281633908,3490.0
1790026445.4,42.0,1.0,71.0,15.0,,211.0,,1209.0,415.0,129.0,430.0,415.0,43.0,0.0,250.0,0.0,43.0,0.9692160175946787,26.0,2490.355811088,3502.0
1790026450.6,43.0,2.0,72.0,12.0,,216.0,,1216.0,423.0,129.0,435.0,423.0,43.0,0.0,257.0,0.0,43.0,0.9842193255373172,22.0,2546.64559551,3532.0
1790026455.7,48.0,0.0,66.0,15.0,,218.0,,1223.0,426.0,129.0,441.0,426.0,44.0,0.0,259.0,0.0,44.0,0.9802708042770805,26.0,2792.820255144,3552.0
