ts,programs_running,programs_idle,programs_marked,programs_paused,holds_reasoning,holds_paused,holds_new,releases_reasoning,releases_paused,releases_new,pauses_total,resumes_total,rebinds_total,starvation_promotions_total,origin_waits_total,pod_utilization,fc_queue_size,fc_queue_wait_sum,fc_queue_wait_count
1789894319.1,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894321.2,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894323.3,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894325.4,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894327.4,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894329.5,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894331.6,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894333.6,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894335.7,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894337.8,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894339.9,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894341.9,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894344.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894346.1,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894348.1,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894350.2,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894352.2,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894354.3,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894356.4,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894358.4,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894360.5,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894362.6,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894364.6,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894366.7,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894368.8,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894370.8,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894372.9,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894375.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894377.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894379.1,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894381.2,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894383.2,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894385.3,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894387.4,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894389.4,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894391.5,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894393.6,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894395.6,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894397.7,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894399.8,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894401.8,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894403.9,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894406.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894408.1,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894410.2,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894412.2,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894414.3,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894416.4,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894418.4,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894420.5,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894422.6,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894424.6,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894426.7,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894428.8,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894430.9,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894433.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894435.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894437.1,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894439.2,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894441.2,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894443.3,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894445.4,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894447.5,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894449.5,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1789894451.6,33.0,0.0,0.0,0.0,,,,15.0,,33.0,0.0,0.0,0.0,0.0,0.0,0.09312886671673283,,0.012619528,96.0
1789894454.3,44.0,0.0,0.0,0.0,,,,15.0,,44.0,0.0,0.0,0.0,0.0,0.0,0.09337383327969102,,0.016180786,118.0
1789894457.3,60.0,1.0,0.0,0.0,,,,32.0,,61.0,0.0,0.0,0.0,0.0,0.0,0.11173917319314809,,0.026170128,186.0
1789894460.9,74.0,0.0,0.0,0.0,,,,59.0,,74.0,0.0,0.0,0.0,0.0,0.0,0.4859635947502056,,0.03976583,266.0
1789894464.6,87.0,0.0,0.0,0.0,,,,70.0,,87.0,0.0,0.0,0.0,0.0,0.0,0.5430761184422273,,0.047733806,314.0
1789894468.3,95.0,0.0,0.0,0.0,,,,72.0,,95.0,0.0,0.0,0.0,0.0,0.0,0.543156581911812,,0.051089844,334.0
1789894472.1,95.0,1.0,0.0,0.0,,,,84.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.5636805779065194,,0.055004184,360.0
1789894476.0,94.0,2.0,0.0,0.0,,,,88.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.5637610413761042,,0.056646704,368.0
1789894479.9,94.0,2.0,0.0,0.0,,,,94.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.5638683260022173,,0.058835804,379.0
1789894483.9,93.0,3.0,0.0,0.0,,,,103.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.5639040875442549,,0.062024284,398.0
1789894487.9,93.0,3.0,0.0,0.0,,,,109.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.564011372170368,,0.06375518399999999,410.0
1789894491.8,90.0,6.0,0.0,0.0,,,,122.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.5641633587240282,,0.068929698,436.0
1789894495.9,88.0,8.0,0.0,0.0,,,,143.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.5658986875514073,,0.076498094,478.0
1789894500.0,81.0,15.0,0.0,0.0,,,,164.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.5742914744483782,,0.084707148,520.0
1789894504.1,84.0,12.0,0.0,0.0,,,,194.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.5943170439509352,,0.09598775600000001,580.0
1789894508.2,86.0,10.0,0.0,0.0,,,,215.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.6100972713943426,,0.103718386,622.0
1789894513.3,84.0,12.0,0.0,0.0,,,,250.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.6185133032936381,,0.11681516,692.0
1789894517.5,86.0,10.0,0.0,0.0,,,,269.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.6440738654650788,,0.123340516,730.0
1789894521.7,88.0,8.0,0.0,0.0,,,,295.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.6476732646711726,,0.132751276,782.0
1789894525.9,91.0,5.0,0.0,0.0,,,,311.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.6565430211350713,,0.138553952,814.0
1789894530.2,88.0,8.0,0.0,0.0,,,,334.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.6480782641347494,,0.14751303,860.0
1789894534.4,88.0,8.0,0.0,0.0,,,,360.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.6571509673497121,,0.156562154,912.0
1789894538.5,91.0,5.0,0.0,0.0,,,,378.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.667181185852734,,0.16321929599999999,948.0
1789894542.6,91.0,5.0,0.0,0.0,,,,399.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.6884128133605121,,0.171336296,990.0
1789894546.9,91.0,5.0,0.0,0.0,,,,423.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.6957653864034617,,0.180500494,1038.0
1789894551.4,84.0,12.0,0.0,0.0,,,,442.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.7129939562993957,,0.18685633199999999,1076.0
1789894555.7,88.0,8.0,0.0,0.0,,,,462.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.7229204663305082,,0.19453277,1116.0
1789894560.0,88.0,8.0,0.0,0.0,,,,484.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.7458096413117333,,0.202954982,1160.0
1789894564.3,89.0,7.0,0.0,0.0,,,,506.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.7705298072452884,,0.211454916,1204.0
1789894568.4,93.0,3.0,0.0,0.0,,,,518.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.7706102707148732,,0.215947594,1228.0
1789894572.7,89.0,7.0,0.0,0.0,,,,530.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.7703250724171227,,0.220172736,1252.0
1789894577.0,87.0,9.0,0.0,0.0,,,,547.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.7755256946679541,,0.225811934,1286.0
1789894581.4,91.0,5.0,0.0,0.0,,,,566.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.7576614633623002,,0.23252697,1324.0
1789894585.7,91.0,5.0,0.0,0.0,,,,587.0,,96.0,0.0,0.0,0.0,0.0,0.0,0.7787661373958445,,0.24027637,1366.0
