ts,programs_running,programs_idle,programs_marked,programs_paused,holds_reasoning,holds_paused,holds_new,releases_reasoning,releases_paused,releases_new,pauses_total,resumes_total,rebinds_total,starvation_promotions_total,pod_utilization,fc_queue_size,fc_queue_wait_sum,fc_queue_wait_count
1789695133.7,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789695135.7,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789695137.8,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789695139.8,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789695141.8,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789695143.8,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789695145.9,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789695147.9,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789695149.9,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789695151.9,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789695154.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789695156.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789695158.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789695160.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789695162.1,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789695164.1,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789695166.1,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789695168.1,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789695170.2,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789695172.2,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789695174.2,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789695176.2,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789695178.3,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789695180.3,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789695182.3,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789695184.3,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789695186.4,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789695188.4,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789695190.4,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789695192.4,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789695194.5,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789695196.5,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789695198.5,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789695200.5,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789695202.6,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,
1789695204.6,33.0,0.0,0.0,0.0,,,,,,33.0,0.0,0.0,0.0,0.0,0.1226191753388406,,0.009686842,66.0
1789695206.8,41.0,2.0,0.0,0.0,,,,,,43.0,0.0,0.0,0.0,0.0,0.15135715052033044,,0.012487262,86.0
1789695209.0,44.0,0.0,0.0,0.0,,,,11.0,,44.0,0.0,0.0,0.0,0.0,0.34400234238100347,,0.017462602,110.0
1789695211.4,43.0,1.0,0.0,0.0,,,,16.0,,44.0,0.0,0.0,0.0,0.0,0.48844008153631585,,0.018760562,120.0
1789695213.7,44.0,0.0,0.0,0.0,,,,18.0,,44.0,0.0,0.0,0.0,0.0,0.5285877767049315,,0.01928976,124.0
1789695216.1,43.0,1.0,0.0,0.0,,,,26.0,,44.0,0.0,0.0,0.0,0.0,0.6471229839430677,,0.0220162,140.0
1789695218.6,43.0,1.0,0.0,0.0,,,,35.0,,44.0,0.0,0.0,0.0,0.0,0.83644682258699,,0.02513004,158.0
1789695221.1,43.0,1.0,0.0,0.0,,,,36.0,,44.0,0.0,0.0,0.0,0.0,0.85053597611129,,0.02539052,160.0
1789695223.7,44.0,0.0,0.0,0.0,,,,37.0,,44.0,0.0,0.0,0.0,0.0,0.8888540213854021,,0.02567034,162.0
1789695226.2,44.0,0.0,0.0,0.0,,,,38.0,,44.0,0.0,0.0,0.0,0.0,0.8957559989986769,,0.02604872,164.0
1789695228.7,44.0,0.0,0.0,0.0,,,,39.0,,44.0,0.0,0.0,0.0,0.0,0.9124552980724528,,0.02633868,166.0
1789695231.3,44.0,0.0,0.0,0.0,,,,39.0,,44.0,0.0,0.0,0.0,0.0,0.9125178807710188,,0.02633868,166.0
1789695233.8,44.0,0.0,0.0,0.0,,,,39.0,,44.0,0.0,0.0,0.0,0.0,0.9125804634695848,,0.02633868,166.0
1789695236.3,44.0,0.0,0.0,0.0,,,,39.0,,44.0,0.0,0.0,0.0,0.0,0.9126251653971319,,0.02633868,166.0
1789695238.9,44.0,0.0,0.0,0.0,,,,39.0,,44.0,0.0,0.0,0.0,0.0,0.9126430461681507,,0.02633868,166.0
1789695241.4,44.0,0.0,0.0,0.0,,,,39.0,,44.0,0.0,0.0,0.0,0.0,0.9127145692522262,,0.02633868,166.0
1789695244.0,44.0,0.0,0.0,0.0,,,,39.0,,44.0,0.0,0.0,0.0,0.0,0.9128039731073204,,0.02633868,166.0
1789695246.6,44.0,0.0,0.0,0.0,,,,39.0,,44.0,0.0,0.0,0.0,0.0,0.9129201981189429,,0.02633868,166.0
1789695249.1,44.0,0.0,0.0,0.0,,,,39.0,,44.0,0.0,0.0,0.0,0.0,0.9130364231305654,,0.02633868,166.0
1789695251.7,44.0,0.0,0.0,0.0,,,,39.0,,44.0,0.0,0.0,0.0,0.0,0.913197350069735,,0.02633868,166.0
1789695254.2,44.0,0.0,0.0,0.0,,,,39.0,,44.0,0.0,0.0,0.0,0.0,0.9133314558523764,,0.02633868,166.0
1789695256.8,42.0,2.0,0.0,0.0,,,,39.0,,44.0,0.0,0.0,0.0,0.0,0.9140180774595,,0.02633868,166.0
1789695259.3,43.0,1.0,0.0,0.0,,,,40.0,,44.0,0.0,0.0,0.0,0.0,0.9141521832421414,,0.0265795,168.0
1789695262.0,44.0,0.0,0.0,0.0,,,,41.0,,44.0,0.0,0.0,0.0,0.0,0.9153019168186532,,0.02678098,170.0
1789695264.6,42.0,2.0,0.0,0.0,,,,41.0,,44.0,0.0,0.0,0.0,0.0,0.9165343489611272,,0.02678098,170.0
1789695267.2,43.0,1.0,0.0,0.0,,,,42.0,,44.0,0.0,0.0,0.0,0.0,0.9166237528162214,,0.02705616,172.0
1789695269.7,43.0,1.0,0.0,0.0,,,,43.0,,44.0,0.0,0.0,0.0,0.0,0.9193376068376068,,0.02736052,174.0
1789695272.4,44.0,0.0,0.0,0.0,,,,44.0,,44.0,0.0,0.0,0.0,0.0,0.9194806530057577,,0.027768440000000002,176.0
1789695274.9,44.0,0.0,0.0,0.0,,,,44.0,,44.0,0.0,0.0,0.0,0.0,0.9195968780173801,,0.027768440000000002,176.0
1789695277.6,44.0,0.0,0.0,0.0,,,,44.0,,44.0,0.0,0.0,0.0,0.0,0.9201333011479454,,0.027768440000000002,176.0
1789695280.2,43.0,1.0,0.0,0.0,,,,46.0,,44.0,0.0,0.0,0.0,0.0,0.9351004005292708,,0.02839572,180.0
1789695282.8,41.0,3.0,0.0,0.0,,,,49.0,,44.0,0.0,0.0,0.0,0.0,0.9426116654150127,,0.029249360000000002,186.0
1789695285.5,38.0,6.0,0.0,0.0,,,,51.0,,44.0,0.0,0.0,0.0,0.0,0.9522677287844652,,0.029803760000000002,190.0
1789695288.1,38.0,6.0,0.0,0.0,,,,56.0,,44.0,0.0,0.0,0.0,0.0,0.9677493473518578,,0.03152524,200.0
1789695290.7,40.0,4.0,0.0,0.0,,,,64.0,,44.0,0.0,0.0,0.0,0.0,0.9948494439080213,,0.033909216,216.0
1789695293.4,43.0,1.0,0.0,0.0,,,,68.0,,44.0,0.0,0.0,0.0,0.0,0.9977331652540857,,0.037088876,224.0
1789695296.0,44.0,0.0,0.0,0.0,,,,70.0,,44.0,0.0,0.0,0.0,0.0,0.9983822372420699,,0.037564796,228.0
1789695298.7,43.0,1.0,0.0,0.0,,,,70.0,,44.0,0.0,0.0,0.0,0.0,1.001240031470157,,0.037564796,228.0
1789695301.3,43.0,1.0,0.0,0.0,,,,71.0,1.0,44.0,1.0,1.0,0.0,0.0,1.0032909559060186,,1.6234418659999998,232.0
1789695303.9,43.0,1.0,0.0,0.0,,,,72.0,1.0,44.0,1.0,1.0,0.0,0.0,1.0034027107248864,,1.623605846,234.0
1789695306.6,40.0,3.0,0.0,1.0,,,,75.0,1.0,44.0,2.0,1.0,0.0,0.0,0.9948874405464364,,1.624689426,240.0
1789695309.2,41.0,3.0,0.0,0.0,,,,76.0,2.0,44.0,2.0,2.0,0.0,0.0,1.013019883417373,,1.625411346,244.0
1789695311.9,41.0,2.0,0.0,1.0,,,,79.0,2.0,44.0,3.0,2.0,0.0,0.0,1.0020509244358617,,1.626351986,250.0
1789695314.5,0.0,0.0,42.0,2.0,,,,83.0,3.0,44.0,5.0,3.0,0.0,0.0,0.9821348746557952,2.0,1.6276624839999998,260.0
1789695317.2,3.0,0.0,40.0,1.0,,,,83.0,6.0,44.0,7.0,6.0,0.0,0.0,0.9982163930908701,2.0,2.53351053,266.0
1789695319.8,4.0,0.0,38.0,2.0,,,,84.0,7.0,44.0,9.0,7.0,0.0,0.0,0.9820177556056218,2.0,2.53404317,270.0
1789695322.4,8.0,0.0,35.0,1.0,,3.0,,84.0,11.0,44.0,12.0,11.0,0.0,0.0,0.99329694596431,,17.812708082,278.0
