program_id,turn,status,latency_s,prompt_tokens,completion_tokens
bench-sat-20260915-152924-s053,2,200,38.304,61294,42
bench-sat-20260915-152924-s054,0,200,30.652,61268,31
bench-sat-20260915-152924-s054,1,200,82.221,61328,80
bench-sat-20260915-152924-s054,2,200,49.551,61438,46
bench-sat-20260915-152924-s055,0,200,32.342,61137,38
bench-sat-20260915-152924-s055,1,200,71.497,61204,37
bench-sat-20260915-152924-s055,2,200,40.489,61270,50
bench-sat-20260915-152924-s056,0,200,35.1,61169,43
bench-sat-20260915-152924-s056,1,200,71.59,61241,40
bench-sat-20260915-152924-s056,2,200,59.091,61310,80
bench-sat-20260915-152924-s057,0,200,32.664,61243,34
bench-sat-20260915-152924-s057,1,200,73.503,61306,36
bench-sat-20260915-152924-s057,2,200,41.423,61371,28
bench-sat-20260915-152924-s058,0,200,37.117,61042,51
bench-sat-20260915-152924-s058,1,200,77.001,61122,56
bench-sat-20260915-152924-s058,2,200,49.806,61207,40
bench-sat-20260915-152924-s059,0,200,32.09,61085,30
bench-sat-20260915-152924-s059,1,200,78.36,61144,45
bench-sat-20260915-152924-s059,2,200,37.737,61218,30
bench-sat-20260915-152924-s060,0,200,33.425,61157,30
bench-sat-20260915-152924-s060,1,200,72.047,61216,45
bench-sat-20260915-152924-s060,2,200,50.476,61290,30
bench-sat-20260915-152924-s061,0,200,34.385,61189,33
bench-sat-20260915-152924-s061,1,200,76.303,61251,58
bench-sat-20260915-152924-s061,2,200,62.966,61338,80
bench-sat-20260915-152924-s062,0,200,33.32,61264,30
bench-sat-20260915-152924-s062,1,200,90.039,61323,47
bench-sat-20260915-152924-s062,2,200,46.245,61399,46
bench-sat-20260915-152924-s063,0,200,33.221,61324,29
bench-sat-20260915-152924-s063,1,200,185.29,61382,27
bench-sat-20260915-152924-s063,2,200,23.917,61438,39
bench-sat-20260915-152924-s064,0,200,35.872,61317,33
bench-sat-20260915-152924-s064,1,200,77.268,61379,54
bench-sat-20260915-152924-s064,2,200,55.394,61462,70
bench-sat-20260915-152924-s065,0,200,35.924,61127,33
bench-sat-20260915-152924-s065,1,200,73.939,61189,49
bench-sat-20260915-152924-s065,2,200,50.279,61267,55
bench-sat-20260915-152924-s066,0,200,42.006,61514,57
bench-sat-20260915-152924-s066,1,200,125.307,61600,80
bench-sat-20260915-152924-s066,2,200,65.266,61710,53
bench-sat-20260915-152924-s067,0,200,37.06,61226,38
bench-sat-20260915-152924-s067,1,200,80.175,61293,59
bench-sat-20260915-152924-s067,2,200,37.111,61381,55
bench-sat-20260915-152924-s068,0,200,37.417,61302,31
bench-sat-20260915-152924-s068,1,200,77.522,61362,54
bench-sat-20260915-152924-s068,2,200,50.769,61445,67
bench-sat-20260915-152924-s069,0,200,38.933,61371,39
bench-sat-20260915-152924-s069,1,200,71.865,61439,40
bench-sat-20260915-152924-s069,2,200,62.715,61508,40
bench-sat-20260915-152924-s070,0,200,40.745,61092,47
bench-sat-20260915-152924-s070,1,200,70.088,61168,43
bench-sat-20260915-152924-s070,2,200,32.566,61240,44
bench-sat-20260915-152924-s071,0,200,44.41,61135,60
bench-sat-20260915-152924-s071,1,200,65.561,61224,48
bench-sat-20260915-152924-s071,2,200,33.636,61301,64
bench-sat-20260915-152924-s072,0,200,44.115,61159,52
bench-sat-20260915-152924-s072,1,200,74.826,61240,52
bench-sat-20260915-152924-s072,2,200,52.122,61321,54
bench-sat-20260915-152924-s073,0,200,41.009,61303,40
bench-sat-20260915-152924-s073,1,200,73.616,61372,46
bench-sat-20260915-152924-s073,2,200,49.523,61447,48
bench-sat-20260915-152924-s074,0,200,40.919,61101,42
bench-sat-20260915-152924-s074,1,200,81.809,61172,80
bench-sat-20260915-152924-s074,2,200,20.851,61282,80
bench-sat-20260915-152924-s075,0,200,39.722,61091,35
bench-sat-20260915-152924-s075,1,200,71.912,61155,47
bench-sat-20260915-152924-s075,2,200,38.2,61231,40
bench-sat-20260915-152924-s076,0,200,44.47,61244,48
bench-sat-20260915-152924-s076,1,200,71.822,61321,49
bench-sat-20260915-152924-s076,2,200,27.002,61399,64
bench-sat-20260915-152924-s077,0,200,42.47,61184,38
bench-sat-20260915-152924-s077,1,200,73.833,61251,38
bench-sat-20260915-152924-s077,2,200,48.841,61318,52
bench-sat-20260915-152924-s078,0,200,40.426,61274,33
bench-sat-20260915-152924-s078,1,200,84.912,61336,52
bench-sat-20260915-152924-s078,2,200,42.006,61417,42
bench-sat-20260915-152924-s079,0,200,47.39,61223,59
bench-sat-20260915-152924-s079,1,200,68.194,61311,49
bench-sat-20260915-152924-s079,2,200,38.761,61389,58
bench-sat-20260915-152924-s080,0,200,45.035,61101,44
bench-sat-20260915-152924-s080,1,200,82.005,61174,80
bench-sat-20260915-152924-s080,2,200,42.71,61284,39
bench-sat-20260915-152924-s081,0,200,41.88,61145,30
bench-sat-20260915-152924-s081,1,200,73.463,61204,44
bench-sat-20260915-152924-s081,2,200,51.801,61277,53
bench-sat-20260915-152924-s082,0,200,41.33,61154,30
bench-sat-20260915-152924-s082,1,200,69.072,61213,44
bench-sat-20260915-152924-s082,2,200,39.222,61286,41
bench-sat-20260915-152924-s083,0,200,42.971,61220,35
bench-sat-20260915-152924-s083,1,200,68.496,61284,57
bench-sat-20260915-152924-s083,2,200,31.301,61370,57
bench-sat-20260915-152924-s084,0,200,41.927,61213,25
bench-sat-20260915-152924-s084,1,200,73.192,61267,49
bench-sat-20260915-152924-s084,2,200,55.945,61345,60
bench-sat-20260915-152924-s085,0,200,45.872,61307,39
bench-sat-20260915-152924-s085,1,200,82.412,61375,55
bench-sat-20260915-152924-s085,2,200,19.797,61459,36
bench-sat-20260915-152924-s086,0,200,45.334,61129,39
bench-sat-20260915-152924-s086,1,200,67.598,61197,32
bench-sat-20260915-152924-s086,2,200,36.706,61258,42
bench-sat-20260915-152924-s087,0,200,42.719,61178,28
bench-sat-20260915-152924-s087,1,200,82.052,61235,44
bench-sat-20260915-152924-s087,2,200,44.171,61308,50
bench-sat-20260915-152924-s088,0,200,44.882,61203,30
bench-sat-20260915-152924-s088,1,200,70.385,61262,35
bench-sat-20260915-152924-s088,2,200,45.403,61326,28
bench-sat-20260915-152924-s089,0,200,45.789,61144,33
bench-sat-20260915-152924-s089,1,200,71.073,61206,47
bench-sat-20260915-152924-s089,2,200,25.1,61282,35
bench-sat-20260915-152924-s090,0,200,46.013,61098,36
bench-sat-20260915-152924-s090,1,200,82.071,61163,80
bench-sat-20260915-152924-s090,2,200,37.992,61273,40
bench-sat-20260915-152924-s091,0,200,44.935,61194,29
bench-sat-20260915-152924-s091,1,200,85.966,61252,56
bench-sat-20260915-152924-s091,2,200,11.603,61337,80
bench-sat-20260915-152924-s092,0,200,47.004,61179,31
bench-sat-20260915-152924-s092,1,200,76.535,61239,63
bench-sat-20260915-152924-s092,2,200,48.531,61331,47
bench-sat-20260915-152924-s093,0,200,47.346,61105,32
bench-sat-20260915-152924-s093,1,200,69.433,61166,44
bench-sat-20260915-152924-s093,2,200,46.508,61239,45
bench-sat-20260915-152924-s094,0,200,51.839,61295,52
bench-sat-20260915-152924-s094,1,200,80.8,61376,65
bench-sat-20260915-152924-s094,2,200,15.652,61470,38
bench-sat-20260915-152924-s095,0,200,46.747,61226,30
bench-sat-20260915-152924-s095,1,200,74.125,61285,59
bench-sat-20260915-152924-s095,2,200,21.231,61373,64
bench-sat-20260915-152924-s096,0,200,50.446,61411,39
bench-sat-20260915-152924-s096,1,200,68.811,61479,44
bench-sat-20260915-152924-s096,2,200,45.054,61552,46
bench-sat-20260915-152924-s097,0,200,48.767,61307,31
bench-sat-20260915-152924-s097,1,200,66.831,61367,29
bench-sat-20260915-152924-s097,2,200,25.803,61425,33
bench-sat-20260915-152924-s098,0,200,48.937,61648,35
bench-sat-20260915-152924-s098,1,200,175.755,61712,64
bench-sat-20260915-152924-s098,2,200,15.603,61805,41
bench-sat-20260915-152924-s099,0,200,49.652,61141,36
bench-sat-20260915-152924-s099,1,200,63.153,61206,26
bench-sat-20260915-152924-s099,2,200,28.469,61261,33
bench-sat-20260915-152924-s100,0,200,52.512,61056,41
