ts,programs_count,reasoning_count,acting_count,paused_count
1789580235.7,0,0,0,0
1789580237.7,0,0,0,0
1789580239.7,0,0,0,0
1789580241.7,0,0,0,0
1789580243.8,0,0,0,0
1789580245.8,0,0,0,0
1789580247.8,0,0,0,0
1789580249.8,0,0,0,0
1789580251.8,0,0,0,0
1789580253.8,0,0,0,0
1789580255.8,0,0,0,0
1789580257.8,0,0,0,0
1789580259.9,0,0,0,0
1789580261.9,0,0,0,0
1789580263.9,0,0,0,0
1789580265.9,0,0,0,0
1789580267.9,0,0,0,0
1789580270.0,0,0,0,0
1789580272.0,0,0,0,0
1789580274.0,0,0,0,0
1789580276.0,0,0,0,0
1789580278.0,0,0,0,0
1789580280.0,0,0,0,0
1789580282.1,0,0,0,0
1789580284.1,0,0,0,0
1789580286.1,0,0,0,0
1789580288.1,0,0,0,0
1789580290.1,0,0,0,0
1789580292.1,0,0,0,0
1789580294.1,0,0,0,0
1789580296.2,0,0,0,0
1789580298.2,0,0,0,0
1789580300.2,0,0,0,0
1789580302.2,0,0,0,0
1789580304.2,0,0,0,0
1789580306.2,41,41,0,0
1789580308.2,46,46,0,0
1789580310.3,46,46,0,0
1789580312.3,46,46,0,0
1789580314.3,46,46,0,0
1789580316.3,47,47,0,0
1789580318.3,47,47,0,0
1789580320.3,47,47,0,0
1789580322.4,47,47,0,0
1789580324.4,47,47,0,0
1789580326.4,47,47,0,0
1789580328.4,47,47,0,0
1789580330.4,47,47,0,0
1789580332.4,47,47,0,0
1789580334.4,47,47,0,0
1789580336.5,47,47,0,0
1789580338.5,47,47,0,0
1789580340.5,47,47,0,0
1789580342.5,47,47,0,0
1789580344.5,47,47,0,0
1789580346.5,47,47,0,0
1789580348.6,47,47,0,0
1789580350.6,47,47,0,0
1789580352.6,47,45,2,0
1789580354.6,47,45,2,0
1789580356.6,47,47,0,0
1789580358.6,47,47,0,0
1789580360.7,47,47,0,0
1789580362.7,47,46,1,0
1789580364.7,47,46,1,0
1789580366.7,47,47,0,0
1789580368.7,47,47,0,0
1789580370.7,47,46,1,0
1789580372.8,47,46,1,0
1789580374.8,47,41,6,0
1789580376.8,47,42,5,0
1789580378.8,47,42,5,0
