ts,kv_cache_usage_perc,num_requests_running,num_requests_waiting,num_preemptions_total,cum_prefix_cache_queries,cum_prefix_cache_hits,interval_queries,interval_hits,interval_hit_rate
1789908736.9,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908739.0,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908741.0,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908743.1,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908745.2,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908747.2,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908749.3,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908751.3,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908753.4,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908755.5,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908757.5,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908759.6,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908761.7,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908763.7,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908765.8,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908767.9,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908769.9,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908772.0,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908774.1,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908776.1,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908778.2,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908780.3,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908782.3,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908784.4,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908786.5,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908788.5,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908790.6,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908792.7,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908794.7,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908796.8,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908798.9,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908801.0,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908803.1,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908805.1,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908807.2,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908809.3,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908811.3,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908813.4,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908815.5,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908817.6,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908819.6,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908821.7,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908823.7,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908825.8,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908827.9,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908830.0,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908832.0,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908834.1,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908836.2,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908838.2,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908840.3,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908842.4,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908844.4,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908846.5,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908848.6,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908850.6,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908852.7,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908854.8,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908856.8,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908858.9,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908861.0,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908863.0,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908865.1,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908867.2,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908869.2,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908871.3,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908873.4,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908875.5,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908877.6,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908879.6,0.0,0.0,0.0,134.0,3212012144,1512885088,0,0,
1789908881.7,0.01484114609409648,3.0,0.0,134.0,3212099621,1512885088,87477,0,0.0
1789908884.1,0.05493727380662883,4.0,3.0,134.0,3212140168,1512885088,40547,0,0.0
1789908887.2,0.1152674267240763,7.0,4.0,134.0,3212279635,1512885088,139467,0,0.0
1789908890.7,0.17752871672364712,11.0,2.0,134.0,3212444988,1512885104,165353,16,0.0001
1789908895.2,0.2555037406840517,15.0,3.0,134.0,3212591296,1512885104,146308,0,0.0
1789908899.6,0.3250818945170012,18.0,3.0,134.0,3212752262,1512885104,160966,0,0.0
1789908903.7,0.3910123449726065,21.0,0.0,134.0,3212947718,1512885104,195456,0,0.0
1789908908.0,0.386320397099003,19.0,0.0,134.0,3212947718,1512885104,0,0,
1789908912.1,0.3497575350108001,18.0,0.0,134.0,3213209098,1513108976,261380,223872,0.8565
1789908916.4,0.37024904515999824,19.0,0.0,134.0,3213424229,1513291568,215131,182592,0.8487
1789908921.0,0.34249789005392883,17.0,0.0,134.0,3213605538,1513431120,181309,139552,0.7697
1789908925.8,0.43262477291258383,20.0,0.0,134.0,3213876531,1513608560,270993,177440,0.6548
1789908930.6,0.3465318208476976,19.0,0.0,134.0,3214099010,1513779248,222479,170688,0.7672
1789908935.5,0.34425737050653016,20.0,0.0,134.0,3214292264,1513941440,193254,162192,0.8393
1789908940.3,0.3698985795413907,21.0,0.0,134.0,3214455555,1514047552,163291,106112,0.6498
1789908945.1,0.39895146408800264,21.0,0.0,134.0,3214600393,1514106656,144838,59104,0.4081
1789908950.0,0.29351137940406535,16.0,0.0,134.0,3214739616,1514243520,139223,136864,0.9831
1789908954.9,0.3658646487476218,19.0,0.0,134.0,3215078821,1514549936,339205,306416,0.9033
1789908959.6,0.4269171899809747,20.0,1.0,134.0,3215278511,1514633760,199690,83824,0.4198
1789908964.5,0.44178694551332487,20.0,0.0,134.0,3215572245,1514868800,293734,235040,0.8002
1789908969.3,0.39622641509433965,19.0,0.0,134.0,3215791581,1515038176,219336,169376,0.7722
1789908974.2,0.4060108429770981,19.0,0.0,134.0,3216085869,1515298080,294288,259904,0.8832
1789908979.1,0.3782525355114652,17.0,0.0,134.0,3216588552,1515774480,502683,476400,0.9477
1789908983.9,0.4869684008754488,21.0,0.0,134.0,3216904184,1516006304,315632,231824,0.7345
1789908988.7,0.4237558470539431,18.0,0.0,134.0,3217232359,1516320736,328175,314432,0.9581
1789908993.7,0.37663610225013233,18.0,0.0,134.0,3217579748,1516626160,347389,305424,0.8792
1789908998.5,0.5209778705995107,22.0,0.0,134.0,3218067284,1517096128,487536,469968,0.964
1789909003.3,0.5114723847397256,21.0,0.0,134.0,3218182325,1517189024,115041,92896,0.8075
1789909008.1,0.39900868296451,18.0,0.0,134.0,3218354394,1517360016,172069,170992,0.9937
1789909013.0,0.5247328593703062,22.0,0.0,134.0,3218979854,1517890240,625460,530224,0.8477
1789909017.9,0.5502095641352083,23.0,0.0,134.0,3219204346,1518094320,224492,204080,0.9091
1789909022.7,0.5638562661822135,23.0,0.0,134.0,3219520525,1518382064,316179,287744,0.9101
1789909027.7,0.4668130516257313,19.0,0.0,134.0,3219674946,1518529504,154421,147440,0.9548
1789909032.6,0.4896934498691118,19.0,0.0,134.0,3220167943,1519010688,492997,481184,0.976
1789909037.5,0.5086901168695552,21.0,0.0,134.0,3220410917,1519225312,242974,214624,0.8833
1789909042.4,0.5287167236471312,21.0,0.0,134.0,3220686790,1519494816,275873,269504,0.9769
1789909048.1,0.5192469995851632,21.0,0.0,134.0,3221063757,1519858064,376967,363248,0.9636
1789909053.4,0.5309911739882988,22.0,0.0,134.0,3221338039,1520125904,274282,267840,0.9765
1789909058.5,0.5195760081250804,21.0,0.0,134.0,3221629623,1520393168,291584,267264,0.9166
1789909063.4,0.5781895947473071,22.0,0.0,134.0,3221970087,1520620176,340464,227008,0.6668
1789909068.5,0.548349950648719,21.0,0.0,134.0,3222267525,1520911376,297438,291200,0.979
1789909073.5,0.49216816627805515,20.0,0.0,134.0,3222522541,1521129376,255016,218000,0.8548
1789909078.4,0.5745204342912726,22.0,0.0,134.0,3223027071,1521552368,504530,422992,0.8384
1789909083.4,0.5548371407727409,21.0,0.0,134.0,3223439184,1521939072,412113,386704,0.9383
1789909088.5,0.5558027093138026,21.0,0.0,134.0,3223839901,1522333024,400717,393952,0.9831
1789909093.4,0.469702604889353,18.0,0.0,134.0,3224190719,1522662752,350818,329728,0.9399
1789909098.4,0.4899866966112121,18.0,0.0,134.0,3224724025,1523187984,533306,525232,0.9849
1789909103.5,0.4897935829029997,18.0,0.0,134.0,3225212932,1523671456,488907,483472,0.9889
1789909108.5,0.5328150256769708,20.0,0.0,134.0,3225680248,1524082096,467316,410640,0.8787
1789909113.4,0.5534352782983106,21.0,0.0,134.0,3226214486,1524603200,534238,521104,0.9754
1789909118.4,0.5598652495458252,20.0,0.0,134.0,3226513950,1524888496,299464,285296,0.9527
1789909123.4,0.5806357017179968,21.0,0.0,134.0,3226904474,1525204144,390524,315648,0.8083
1789909128.3,0.5408399731071281,20.0,0.0,134.0,3227221414,1525514528,316940,310384,0.9793
1789909133.3,0.5241749753243595,20.0,0.0,134.0,3227694173,1525978304,472759,463776,0.981
1789909138.3,0.5357617978170999,19.0,0.0,134.0,3228102247,1526373344,408074,395040,0.9681
1789909143.2,0.5956055902842348,21.0,1.0,134.0,3228406783,1526622192,304536,248848,0.8171
1789909148.1,0.600190252764387,21.0,0.0,134.0,3228879065,1527078400,472282,456208,0.966
1789909153.1,0.5651866050610097,19.0,0.0,134.0,3229258569,1527455616,379504,377216,0.994
1789909158.0,0.6266968973064213,22.0,0.0,134.0,3229798263,1527957360,539694,501744,0.9297
1789909163.1,0.5980159354571073,21.0,0.0,134.0,3229980262,1528127152,181999,169792,0.9329
1789909168.2,0.6689101234497261,25.0,0.0,134.0,3230155615,1528193040,175353,65888,0.3757
1789909173.2,0.6523524110604089,24.0,0.0,134.0,3230229493,1528262752,73878,69712,0.9436
1789909178.2,0.6580313845537643,25.0,0.0,134.0,3230525245,1528546096,295752,283344,0.958
1789909183.2,0.6710629836783155,25.0,0.0,134.0,3230620442,1528594544,95197,48448,0.5089
1789909188.3,0.6312815597865735,24.0,0.0,134.0,3230887919,1528807472,267477,212928,0.7961
1789909193.3,0.6427610968858626,23.0,0.0,134.0,3231003533,1528914176,115614,106704,0.9229
1789909198.4,0.6701617863733246,24.0,0.0,134.0,3231231128,1529134688,227595,220512,0.9689
1789909203.5,0.6917833693335431,24.0,0.0,134.0,3231611085,1529414768,379957,280080,0.7371
1789909208.5,0.7373939662694723,25.0,0.0,134.0,3231648500,1529448192,37415,33424,0.8933
1789909213.7,0.6572946915187321,22.0,0.0,134.0,3231961310,1529750368,312810,302176,0.966
1789909218.9,0.7414708112206216,25.0,0.0,134.0,3232325990,1530112032,364680,361664,0.9917
1789909224.1,0.7133048192598739,23.0,0.0,134.0,3232469622,1530244656,143632,132624,0.9234
1789909230.1,0.73611369390762,24.0,0.0,134.0,3232636227,1530339840,166605,95184,0.5713
1789909235.9,0.7482798575249975,24.0,0.0,134.0,3232997368,1530693376,361141,353536,0.9789
1789909241.2,0.7482584004463073,25.0,0.0,134.0,3233101793,1530791408,104425,98032,0.9388
1789909246.9,0.7096785729612198,24.0,0.0,134.0,3233298262,1530975536,196469,184128,0.9372
1789909252.9,0.6921338349521506,23.0,0.0,134.0,3233574814,1531239104,276552,263568,0.9531
1789909258.2,0.6975410187820963,23.0,0.0,134.0,3233799621,1531444576,224807,205472,0.914
1789909263.6,0.7415852489736364,23.0,0.0,134.0,3234002417,1531564400,202796,119824,0.5909
1789909269.3,0.7252134979329681,23.0,0.0,134.0,3234224817,1531751808,222400,187408,0.8427
1789909274.6,0.7624272247414422,24.0,0.0,134.0,3234475031,1531997664,250214,245856,0.9826
