ts,backend,kv_cache_usage_perc,interval_hit_rate,interval_queries,interval_hits,cum_prefix_cache_queries,cum_prefix_cache_hits,num_requests_running,num_requests_waiting,num_preemptions,active_program_tokens,reasoning_program_tokens,acting_program_tokens,capacity_overflow
1789534588.3,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534590.3,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534592.4,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534594.4,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534596.4,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534598.4,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534600.5,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534602.5,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534604.5,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534606.5,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534608.5,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534610.6,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534612.6,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534614.6,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534616.6,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534618.6,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534620.7,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534622.7,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534624.7,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534626.7,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534628.8,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534630.8,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534632.8,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534634.8,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534636.8,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534638.9,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534640.9,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534642.9,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534644.9,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534647.0,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534649.0,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534651.0,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534653.0,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534655.0,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534657.1,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534659.1,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534661.1,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534663.1,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534665.1,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534667.2,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534669.2,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534671.2,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534673.2,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534675.3,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534677.3,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534679.3,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534681.3,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534683.3,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534685.4,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534687.4,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534689.4,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534691.4,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534693.4,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534695.5,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534697.5,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534699.5,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534701.5,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534703.6,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534705.6,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534707.6,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534709.6,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534711.6,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534713.7,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534715.7,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534717.7,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534719.7,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534721.7,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
1789534723.8,http://10.100.3.5:8000,0.0,,0,0,189565253,47756896,0,0,0,2210269,0,2210269,0
