ts,programs_count,reasoning_count,acting_count,paused_count
1789532087.7,0,0,0,0
1789532089.7,1,1,0,0
1789532091.8,16,16,0,0
1789532093.8,32,32,0,0
1789532095.8,49,49,0,6
1789532097.9,64,64,0,21
1789532099.9,80,80,0,37
1789532101.9,80,80,0,37
1789532103.9,80,80,0,37
1789532105.9,80,80,0,38
1789532108.0,80,80,0,39
1789532110.0,80,80,0,40
1789532112.0,80,80,0,41
1789532114.0,80,80,0,42
1789532116.0,80,80,0,40
1789532118.1,80,80,0,40
1789532120.1,80,80,0,39
1789532122.1,80,80,0,39
1789532124.1,80,80,0,39
1789532126.1,80,80,0,41
1789532128.2,80,80,0,42
1789532130.2,80,80,0,41
1789532132.2,80,80,0,42
1789532134.2,80,80,0,40
1789532136.3,80,80,0,40
1789532138.3,80,80,0,41
1789532140.3,80,80,0,41
1789532142.3,80,80,0,43
1789532144.3,80,80,0,41
1789532146.4,80,80,0,42
1789532148.4,80,80,0,43
1789532150.4,80,80,0,41
1789532152.4,80,79,1,43
1789532154.4,80,80,0,42
1789532156.5,80,80,0,42
1789532158.5,80,80,0,46
1789532160.5,80,80,0,42
1789532162.5,80,80,0,43
1789532164.5,80,80,0,43
1789532166.6,80,80,0,44
1789532168.6,80,80,0,45
1789532170.6,80,80,0,43
1789532172.6,80,80,0,44
1789532174.6,80,80,0,43
1789532176.7,80,80,0,45
1789532178.7,80,80,0,47
1789532180.7,80,80,0,44
1789532182.7,80,80,0,44
1789532184.8,80,79,1,44
1789532186.8,80,79,1,44
1789532188.8,80,80,0,44
1789532190.8,80,80,0,44
1789532192.8,80,80,0,45
1789532194.9,80,80,0,44
1789532196.9,80,80,0,44
1789532198.9,80,80,0,44
1789532200.9,80,80,0,44
1789532202.9,80,80,0,44
1789532205.0,80,80,0,44
1789532207.0,80,80,0,44
1789532209.0,80,80,0,44
1789532211.0,80,80,0,44
1789532213.0,80,80,0,44
1789532215.1,80,80,0,44
1789532217.1,80,80,0,44
1789532219.1,80,80,0,44
1789532221.1,80,79,1,44
1789532223.2,80,79,1,44
1789532225.2,80,80,0,44
1789532227.2,80,79,1,44
1789532229.2,80,80,0,44
1789532231.2,80,80,0,44
1789532233.3,80,79,1,44
1789532235.3,80,80,0,44
1789532237.3,80,80,0,44
1789532239.3,80,45,35,44
1789532241.3,80,44,36,44
1789532243.4,80,44,36,44
1789532245.4,80,44,36,44
1789532247.4,80,44,36,44
1789532249.4,80,44,36,44
1789532251.5,80,44,36,44
1789532253.5,80,44,36,44
1789532255.5,80,44,36,44
1789532257.5,80,44,36,44
1789532259.5,80,44,36,44
1789532261.6,80,44,36,44
1789532263.6,80,44,36,44
1789532265.6,80,44,36,44
1789532267.6,80,44,36,44
1789532269.6,80,44,36,44
1789532271.7,80,44,36,44
1789532273.7,80,44,36,44
1789532275.7,80,44,36,44
1789532277.7,80,44,36,44
1789532279.7,80,44,36,44
1789532281.8,80,44,36,44
1789532283.8,80,44,36,44
1789532285.8,80,44,36,44
1789532287.8,80,44,36,44
1789532289.9,80,44,36,44
1789532291.9,80,44,36,44
1789532293.9,80,44,36,44
1789532295.9,80,44,36,44
1789532297.9,80,44,36,44
1789532300.0,80,44,36,44
1789532302.0,80,44,36,44
1789532304.0,80,44,36,44
1789532306.0,80,44,36,44
1789532308.1,80,44,36,44
1789532310.1,80,44,36,44
1789532312.1,80,44,36,44
1789532314.1,80,44,36,44
1789532316.1,80,44,36,44
1789532318.2,80,44,36,44
1789532320.2,80,44,36,44
1789532322.2,80,44,36,44
1789532324.2,80,44,36,44
1789532326.2,80,44,36,44
1789532328.3,80,44,36,44
1789532330.3,80,44,36,44
1789532332.3,80,44,36,44
1789532334.3,80,44,36,44
1789532336.3,80,44,36,44
1789532338.4,80,44,36,44
1789532340.4,80,44,36,44
1789532342.4,80,44,36,44
1789532344.4,80,44,36,44
1789532346.5,80,44,36,44
1789532348.5,80,44,36,44
1789532350.5,80,44,36,44
1789532352.5,80,44,36,44
1789532354.5,80,44,36,44
1789532356.6,80,44,36,44
1789532358.6,80,44,36,44
1789532360.6,80,44,36,44
1789532362.6,80,44,36,44
1789532364.6,80,44,36,44
1789532366.7,80,44,36,44
1789532368.7,80,44,36,44
1789532370.7,80,44,36,44
1789532372.7,80,44,36,44
1789532374.7,80,44,36,44
1789532376.8,80,44,36,44
1789532378.8,80,44,36,44
1789532380.8,80,44,36,44
1789532382.8,80,44,36,44
1789532384.9,80,44,36,44
1789532386.9,80,44,36,44
1789532388.9,80,44,36,44
1789532390.9,80,44,36,44
1789532392.9,80,44,36,44
1789532395.0,80,44,36,44
1789532397.0,80,44,36,44
1789532399.0,80,44,36,44
1789532401.0,80,44,36,44
1789532403.0,80,44,36,44
1789532405.1,80,44,36,44
1789532407.1,80,44,36,44
1789532409.1,80,44,36,44
1789532411.1,80,44,36,44
1789532413.2,80,44,36,44
1789532415.2,80,44,36,44
1789532417.2,80,44,36,44
1789532419.2,80,44,36,44
1789532421.2,80,44,36,44
1789532423.3,80,44,36,44
1789532425.3,80,44,36,44
1789532427.3,80,44,36,44
1789532429.3,80,44,36,44
1789532431.4,80,44,36,44
1789532433.4,80,44,36,44
1789532435.4,80,44,36,44
1789532437.4,80,44,36,44
1789532439.4,80,44,36,44
1789532441.5,80,44,36,44
1789532443.5,80,44,36,44
1789532445.5,80,44,36,44
1789532447.5,80,44,36,44
1789532449.5,80,44,36,44
1789532451.6,80,44,36,44
1789532453.6,80,44,36,44
1789532455.6,80,44,36,44
1789532457.6,80,44,36,44
1789532459.6,80,44,36,44
1789532461.7,80,44,36,44
1789532463.7,80,44,36,44
1789532465.7,80,44,36,44
1789532467.7,80,44,36,44
1789532469.8,80,44,36,44
1789532471.8,80,44,36,44
1789532473.8,80,44,36,44
1789532475.8,80,44,36,44
1789532477.8,80,44,36,44
