program_id,turn,status,latency_s,prompt_tokens,completion_tokens
bench-ab-20260915-205919-default-s063,1,200,151.27,61382,27
bench-ab-20260915-205919-default-s063,2,200,149.986,61438,39
bench-ab-20260915-205919-default-s064,0,200,123.183,61317,33
bench-ab-20260915-205919-default-s064,1,200,157.186,61379,54
bench-ab-20260915-205919-default-s064,2,200,156.686,61462,70
bench-ab-20260915-205919-default-s065,0,200,124.997,61127,33
bench-ab-20260915-205919-default-s065,1,200,155.837,61189,49
bench-ab-20260915-205919-default-s065,2,200,154.081,61267,55
bench-ab-20260915-205919-default-s066,0,200,132.631,61514,57
bench-ab-20260915-205919-default-s066,1,200,161.569,61600,80
bench-ab-20260915-205919-default-s066,2,200,151.748,61710,53
bench-ab-20260915-205919-default-s067,0,200,129.978,61226,38
bench-ab-20260915-205919-default-s067,1,200,157.091,61293,59
bench-ab-20260915-205919-default-s067,2,200,153.118,61381,53
bench-ab-20260915-205919-default-s068,0,200,129.85,61302,31
bench-ab-20260915-205919-default-s068,1,200,153.787,61362,54
bench-ab-20260915-205919-default-s068,2,200,156.095,61445,67
bench-ab-20260915-205919-default-s069,0,200,133.626,61371,39
bench-ab-20260915-205919-default-s069,1,200,152.05,61439,40
bench-ab-20260915-205919-default-s069,2,200,148.733,61508,40
bench-ab-20260915-205919-default-s070,0,200,137.275,61092,47
bench-ab-20260915-205919-default-s070,1,200,150.884,61168,43
bench-ab-20260915-205919-default-s070,2,200,152.781,61240,51
bench-ab-20260915-205919-default-s071,0,200,142.606,61135,60
bench-ab-20260915-205919-default-s071,1,200,152.55,61224,48
bench-ab-20260915-205919-default-s071,2,200,152.267,61301,50
bench-ab-20260915-205919-default-s072,0,200,142.099,61159,52
bench-ab-20260915-205919-default-s072,1,200,151.996,61240,52
bench-ab-20260915-205919-default-s072,2,200,153.178,61321,54
bench-ab-20260915-205919-default-s073,0,200,140.846,61303,40
bench-ab-20260915-205919-default-s073,1,200,149.817,61372,46
bench-ab-20260915-205919-default-s073,2,200,151.123,61447,48
bench-ab-20260915-205919-default-s074,0,200,143.035,61101,42
bench-ab-20260915-205919-default-s074,1,200,161.707,61172,80
bench-ab-20260915-205919-default-s074,2,200,142.765,61282,80
bench-ab-20260915-205919-default-s075,0,200,143.189,61091,35
bench-ab-20260915-205919-default-s075,1,200,155.075,61155,47
bench-ab-20260915-205919-default-s075,2,200,148.718,61231,42
bench-ab-20260915-205919-default-s076,0,200,148.082,61244,48
bench-ab-20260915-205919-default-s076,1,200,156.138,61321,49
bench-ab-20260915-205919-default-s076,2,200,142.994,61399,80
bench-ab-20260915-205919-default-s077,0,200,147.634,61184,38
bench-ab-20260915-205919-default-s077,1,200,150.082,61251,38
bench-ab-20260915-205919-default-s077,2,200,149.023,61318,50
bench-ab-20260915-205919-default-s078,0,200,147.828,61274,33
bench-ab-20260915-205919-default-s078,1,200,154.905,61336,52
bench-ab-20260915-205919-default-s078,2,200,143.935,61417,42
bench-ab-20260915-205919-default-s079,0,200,156.306,61223,59
bench-ab-20260915-205919-default-s079,1,200,149.31,61311,49
bench-ab-20260915-205919-default-s079,2,200,141.09,61389,43
