ts,programs_count,reasoning_count,acting_count,paused_count
1789610048.0,0,0,0,0
1789610050.0,0,0,0,0
1789610052.1,0,0,0,0
1789610054.1,0,0,0,0
1789610056.1,0,0,0,0
1789610058.1,0,0,0,0
1789610060.1,0,0,0,0
1789610062.1,0,0,0,0
1789610064.2,0,0,0,0
1789610066.2,0,0,0,0
1789610068.2,0,0,0,0
1789610070.2,0,0,0,0
1789610072.2,0,0,0,0
1789610074.2,0,0,0,0
1789610076.3,0,0,0,0
1789610078.3,0,0,0,0
1789610080.3,0,0,0,0
1789610082.3,0,0,0,0
1789610084.3,0,0,0,0
1789610086.4,0,0,0,0
1789610088.4,0,0,0,0
1789610090.4,0,0,0,0
1789610092.4,0,0,0,0
1789610094.5,0,0,0,0
1789610096.5,0,0,0,0
1789610098.5,0,0,0,0
1789610100.5,0,0,0,0
1789610102.5,0,0,0,0
1789610104.6,0,0,0,0
1789610106.6,0,0,0,0
1789610108.6,0,0,0,0
1789610110.6,0,0,0,0
1789610112.6,0,0,0,0
1789610114.7,0,0,0,0
1789610116.7,0,0,0,0
1789610118.7,41,41,0,0
1789610120.7,45,44,1,0
1789610122.7,45,45,0,0
1789610124.8,45,45,0,0
1789610126.8,45,44,1,0
1789610128.8,45,44,1,0
1789610130.8,45,44,1,0
1789610132.9,45,45,0,0
1789610134.9,45,45,0,0
1789610136.9,45,45,0,0
1789610138.9,45,45,0,0
1789610140.9,45,45,0,0
1789610143.0,45,45,0,0
1789610145.0,45,45,0,0
1789610147.0,45,45,0,0
1789610149.0,45,45,0,0
1789610151.0,45,45,0,0
1789610153.1,45,45,0,0
1789610155.1,45,45,0,0
1789610157.1,45,45,0,0
1789610159.1,45,45,0,0
1789610161.1,45,45,0,0
1789610163.2,45,45,0,0
1789610165.2,45,45,0,0
1789610167.2,45,44,1,0
1789610169.2,45,44,1,0
1789610171.2,45,44,1,0
1789610173.3,45,44,1,0
1789610175.3,45,45,0,0
1789610177.3,45,45,0,0
1789610179.3,45,45,0,0
1789610181.3,45,45,0,0
1789610183.4,45,44,1,0
