ts,programs_count,reasoning_count,acting_count,paused_count
1789613117.0,0,0,0,0
1789613119.1,0,0,0,0
1789613121.1,0,0,0,0
1789613123.1,0,0,0,0
1789613125.1,0,0,0,0
1789613127.2,0,0,0,0
1789613129.2,0,0,0,0
1789613131.2,0,0,0,0
1789613133.2,0,0,0,0
1789613135.2,0,0,0,0
1789613137.2,0,0,0,0
1789613139.3,0,0,0,0
1789613141.3,0,0,0,0
1789613143.3,0,0,0,0
1789613145.3,0,0,0,0
1789613147.3,0,0,0,0
1789613149.4,0,0,0,0
1789613151.4,0,0,0,0
1789613153.4,0,0,0,0
1789613155.4,0,0,0,0
1789613157.4,0,0,0,0
1789613159.4,0,0,0,0
1789613161.5,0,0,0,0
1789613163.5,0,0,0,0
1789613165.5,0,0,0,0
1789613167.5,0,0,0,0
1789613169.5,0,0,0,0
1789613171.6,0,0,0,0
1789613173.6,0,0,0,0
1789613175.6,0,0,0,0
1789613177.6,0,0,0,0
1789613179.6,0,0,0,0
1789613181.6,0,0,0,0
1789613183.7,0,0,0,0
1789613185.7,0,0,0,0
1789613187.7,0,0,0,0
1789613189.7,0,0,0,0
1789613191.7,0,0,0,0
1789613193.8,0,0,0,0
1789613195.8,0,0,0,0
1789613197.8,0,0,0,0
1789613199.8,0,0,0,0
1789613201.8,0,0,0,0
1789613203.8,0,0,0,0
1789613205.9,0,0,0,0
1789613207.9,0,0,0,0
1789613209.9,0,0,0,0
1789613211.9,0,0,0,0
1789613213.9,0,0,0,0
1789613216.0,0,0,0,0
1789613218.0,34,34,0,0
1789613220.0,43,43,0,0
1789613222.0,43,43,0,0
1789613224.0,43,43,0,0
1789613226.1,43,43,0,0
1789613228.1,43,43,0,0
1789613230.1,43,43,0,0
1789613232.2,43,43,0,0
1789613234.2,43,43,0,0
1789613236.2,43,43,0,0
1789613238.2,43,43,0,0
1789613240.2,43,43,0,0
1789613242.3,43,43,0,0
1789613244.3,43,43,0,0
1789613246.3,43,43,0,0
1789613248.3,43,43,0,0
1789613250.4,43,43,0,0
1789613252.4,43,43,0,0
1789613254.4,43,43,0,0
1789613256.4,43,43,0,0
1789613258.4,43,43,0,0
1789613260.5,43,43,0,0
1789613262.5,43,43,0,0
