ts,programs_count,reasoning_count,acting_count,paused_count
1789640099.7,0,0,0,0
1789640101.7,0,0,0,0
1789640103.7,0,0,0,0
1789640105.7,0,0,0,0
1789640107.8,0,0,0,0
1789640109.8,0,0,0,0
1789640111.8,0,0,0,0
1789640113.8,0,0,0,0
1789640115.8,0,0,0,0
1789640117.8,0,0,0,0
1789640119.9,0,0,0,0
1789640121.9,0,0,0,0
1789640123.9,0,0,0,0
1789640125.9,0,0,0,0
1789640127.9,0,0,0,0
1789640129.9,0,0,0,0
1789640132.0,0,0,0,0
1789640134.0,0,0,0,0
1789640136.0,0,0,0,0
1789640138.0,0,0,0,0
1789640140.0,0,0,0,0
1789640142.1,0,0,0,0
1789640144.1,0,0,0,0
1789640146.1,0,0,0,0
1789640148.1,0,0,0,0
1789640150.2,0,0,0,0
1789640152.2,0,0,0,0
1789640154.2,0,0,0,0
1789640156.2,0,0,0,0
1789640158.2,0,0,0,0
1789640160.2,0,0,0,0
1789640162.3,0,0,0,0
1789640164.3,0,0,0,0
1789640166.3,0,0,0,0
1789640168.3,45,45,0,0
1789640170.3,47,47,0,0
1789640172.4,48,48,0,0
1789640174.4,48,48,0,0
1789640176.4,48,48,0,0
1789640178.4,48,46,2,0
1789640180.5,48,48,0,0
1789640182.5,48,48,0,0
1789640184.5,48,48,0,0
1789640186.5,48,48,0,0
1789640188.5,48,48,0,0
1789640190.6,48,48,0,0
1789640192.6,48,48,0,0
1789640194.6,48,48,0,0
1789640196.6,48,48,0,0
1789640198.6,48,48,0,0
1789640200.6,48,48,0,0
1789640202.7,48,48,0,0
1789640204.7,48,48,0,0
1789640206.7,48,48,0,0
1789640208.7,48,48,0,0
1789640210.7,48,48,0,0
1789640212.8,48,48,0,0
1789640214.8,48,48,0,0
1789640216.8,48,47,1,0
1789640218.8,48,47,1,0
1789640220.8,48,47,1,0
1789640222.9,48,48,0,0
1789640224.9,48,48,0,0
1789640226.9,48,48,0,0
1789640228.9,48,48,0,0
1789640231.0,48,48,0,0
1789640233.0,48,48,0,0
1789640235.0,48,46,2,0
1789640237.0,48,45,3,0
1789640239.0,48,46,2,0
1789640241.1,48,42,6,0
1789640243.1,49,43,6,0
1789640245.1,49,45,4,0
1789640247.1,49,48,1,0
1789640249.1,49,49,0,0
1789640251.2,49,49,0,0
1789640253.2,49,49,0,0
1789640255.2,49,48,1,0
1789640257.2,49,47,2,0
1789640259.2,49,48,1,0
1789640261.3,49,48,1,0
1789640263.3,49,47,2,0
1789640265.3,49,48,1,0
1789640267.3,49,48,1,0
1789640269.4,49,46,3,0
1789640271.4,49,46,3,0
1789640273.4,49,45,4,0
1789640275.4,49,45,4,0
1789640277.4,49,48,1,0
1789640279.5,49,48,1,0
1789640281.5,49,49,0,0
1789640283.5,49,48,1,0
1789640285.5,49,49,0,0
1789640287.5,49,48,1,0
1789640289.6,49,48,1,0
1789640291.6,49,47,2,0
1789640293.6,49,48,1,0
1789640295.6,49,47,2,0
1789640297.7,49,49,0,0
1789640299.7,49,48,1,0
1789640301.7,49,49,0,0
1789640303.7,49,46,3,0
1789640305.7,49,49,0,0
1789640307.8,49,48,1,0
1789640309.8,49,48,1,0
1789640311.8,49,49,0,0
1789640313.8,49,48,1,0
1789640315.8,49,49,0,0
1789640317.9,49,49,0,0
