ts,programs_count,reasoning_count,acting_count,paused_count
1789546046.8,0,0,0,0
1789546048.9,0,0,0,0
1789546050.9,0,0,0,0
1789546052.9,0,0,0,0
1789546054.9,0,0,0,0
1789546056.9,0,0,0,0
1789546058.9,0,0,0,0
1789546061.0,0,0,0,0
1789546063.0,0,0,0,0
1789546065.0,0,0,0,0
1789546067.0,0,0,0,0
1789546069.0,0,0,0,0
1789546071.0,7,7,0,0
1789546073.0,7,7,0,0
1789546075.1,7,7,0,0
1789546077.1,7,7,0,0
1789546079.1,7,7,0,0
1789546081.1,7,5,2,0
1789546083.1,7,4,3,0
1789546085.1,7,6,1,0
1789546087.1,7,5,2,0
1789546089.2,7,5,2,0
1789546091.2,7,7,0,0
1789546093.2,7,6,1,0
1789546095.2,7,6,1,0
1789546097.2,7,7,0,0
1789546099.2,7,6,1,0
1789546101.3,7,4,3,0
1789546103.3,7,5,2,0
1789546105.3,7,6,1,0
1789546107.3,7,6,1,0
1789546109.3,7,5,2,0
1789546111.3,7,6,1,0
1789546113.4,7,5,2,0
1789546115.4,7,4,3,0
1789546117.4,7,5,2,0
1789546119.4,7,5,2,0
1789546121.4,7,5,2,0
1789546123.4,7,7,0,0
1789546125.5,7,7,0,0
1789546127.5,7,7,0,0
1789546129.5,7,6,1,0
1789546131.5,7,6,1,0
1789546133.5,7,6,1,0
1789546135.5,7,5,2,0
1789546137.5,7,5,2,0
1789546139.6,7,6,1,0
1789546141.6,7,6,1,0
1789546143.6,7,7,0,0
1789546145.6,7,7,0,0
1789546147.6,7,7,0,0
1789546149.6,7,7,0,0
1789546151.6,7,6,1,0
1789546153.7,7,6,1,0
1789546155.7,7,6,1,0
1789546157.7,7,6,1,0
1789546159.7,7,7,0,0
1789546161.7,7,7,0,0
1789546163.7,7,7,0,0
1789546165.8,7,7,0,0
1789546167.8,7,7,0,0
1789546169.8,7,6,1,0
1789546171.8,7,5,2,0
1789546173.8,7,5,2,0
1789546175.8,7,6,1,0
1789546177.9,7,5,2,0
1789546179.9,7,4,3,0
1789546181.9,7,4,3,0
1789546183.9,7,4,3,0
1789546185.9,7,3,4,0
1789546187.9,7,5,2,0
1789546190.0,7,5,2,0
1789546192.0,7,6,1,0
1789546194.0,7,7,0,0
1789546196.0,7,6,1,0
1789546198.0,7,5,2,0
1789546200.0,7,6,1,0
1789546202.1,7,7,0,0
1789546204.1,7,5,2,0
1789546206.1,7,7,0,0
1789546208.1,7,6,1,0
1789546210.1,7,6,1,0
1789546212.1,7,6,1,0
1789546214.1,7,7,0,0
1789546216.2,7,7,0,0
1789546218.2,7,7,0,0
1789546220.2,7,7,0,0
1789546222.2,7,5,2,0
1789546224.2,7,6,1,0
1789546226.2,7,6,1,0
1789546228.3,7,6,1,0
1789546230.3,7,7,0,0
1789546232.3,7,7,0,0
1789546234.3,7,7,0,0
1789546236.3,7,7,0,0
1789546238.3,7,7,0,0
1789546240.4,7,7,0,0
1789546242.4,7,6,1,0
1789546244.4,7,7,0,0
1789546246.4,7,6,1,0
1789546248.4,7,6,1,0
1789546250.4,7,5,2,0
1789546252.4,7,5,2,0
1789546254.5,7,5,2,0
1789546256.5,7,4,3,0
1789546258.5,7,4,3,0
1789546260.5,7,4,3,0
1789546262.5,7,5,2,0
1789546264.5,7,4,3,0
1789546266.6,7,3,4,0
1789546268.6,7,3,4,0
1789546270.6,7,3,4,0
1789546272.6,7,3,4,0
1789546274.6,7,4,3,0
1789546276.7,7,4,3,0
1789546278.7,7,3,4,0
1789546280.7,7,4,3,0
1789546282.7,7,4,3,0
1789546284.7,7,5,2,0
1789546286.7,7,5,2,0
1789546288.8,7,6,1,0
1789546290.8,7,5,2,0
1789546292.8,7,5,2,0
1789546294.8,7,5,2,0
1789546296.8,7,5,2,0
1789546298.9,7,6,1,0
1789546300.9,7,6,1,0
1789546302.9,7,6,1,0
1789546304.9,7,5,2,0
1789546306.9,7,4,3,0
1789546309.0,7,5,2,0
1789546311.0,8,5,3,0
1789546313.0,8,5,3,0
1789546315.0,8,5,3,0
1789546317.0,8,4,4,0
1789546319.0,8,4,4,0
1789546321.1,8,4,4,0
1789546323.1,8,4,4,0
1789546325.1,8,5,3,0
1789546327.1,8,5,3,0
1789546329.1,8,5,3,0
1789546331.1,8,5,3,0
1789546333.2,8,5,3,0
1789546335.2,8,5,3,0
1789546337.2,8,5,3,0
1789546339.2,8,5,3,0
1789546341.2,8,4,4,0
1789546343.2,8,4,4,0
1789546345.3,8,5,3,0
1789546347.3,8,4,4,0
1789546349.3,8,6,2,0
1789546351.3,8,6,2,0
1789546353.3,8,6,2,0
1789546355.3,8,5,3,0
1789546357.4,8,5,3,0
1789546359.4,8,4,4,0
1789546361.4,8,4,4,0
1789546363.4,8,4,4,0
1789546365.4,8,5,3,0
1789546367.5,8,6,2,0
1789546369.5,8,6,2,0
1789546371.5,8,5,3,0
1789546373.5,8,4,4,0
1789546375.5,8,4,4,0
1789546377.5,8,5,3,0
1789546379.6,8,4,4,0
1789546381.6,8,4,4,0
1789546383.6,8,4,4,0
1789546385.6,8,5,3,0
1789546387.6,8,5,3,0
1789546389.6,8,6,2,0
1789546391.7,8,6,2,0
1789546393.7,8,5,3,0
1789546395.7,8,4,4,0
1789546397.7,8,4,4,0
1789546399.7,8,5,3,0
1789546401.7,8,5,3,0
1789546403.8,9,4,5,0
1789546405.8,9,3,6,0
1789546407.8,9,5,4,0
1789546409.8,9,4,5,0
1789546411.8,9,6,3,0
1789546413.8,9,6,3,0
1789546415.9,9,6,3,0
1789546417.9,9,6,3,0
1789546419.9,9,6,3,0
1789546421.9,9,5,4,0
1789546423.9,9,5,4,0
1789546425.9,9,5,4,0
1789546428.0,9,5,4,0
1789546430.0,9,4,5,0
1789546432.0,9,4,5,0
1789546434.0,9,4,5,0
1789546436.0,9,4,5,0
1789546438.0,9,6,3,0
1789546440.1,9,5,4,0
1789546442.1,9,4,5,0
1789546444.1,9,5,4,0
1789546446.1,9,5,4,0
1789546448.1,9,6,3,0
1789546450.2,9,5,4,0
1789546452.2,9,5,4,0
1789546454.2,9,5,4,0
1789546456.2,9,6,3,0
